rank,team,conference,jkbPower,jkbOffense,jkbDefense,sosPlayedRating,sosPlayedRank,sosRemainingRating,sosRemainingRank,rawPower,rawOffense,rawDefense,games,priorPerformanceSource,sourceClassification,transitionShrinkageApplied,transitionPriorPerformanceWeight,rawYppOffense,rawYppDefenseAllowed,adjustedYppOffense,adjustedYppDefenseAllowed,rawPointsPerPlayOffense,rawPointsPerPlayDefenseAllowed,adjustedPointsPerPlayOffense,adjustedPointsPerPlayDefenseAllowed,standardizedYppOffense,standardizedYppDefense,standardizedPointsPerPlayOffense,standardizedPointsPerPlayDefense,returningProduction,standardizedReturningProduction,sosProvenance
113,San Jose State,mountain-west,50.68840579710145,59.23913043478261,49.405797101449274,,,65.65217391304347,78,-0.6452525980531711,-0.40210331671278676,-0.8884018793935555,11,prior-fbs-opponent-adjusted,fbs,false,,5.886814151616412,6.059467017610032,5.908615905368087,6.081582140960975,0.30021462992399855,0.49369228468152143,0.306815163732441,0.49465188999688586,0.36904115001268367,-0.6434875504124596,-0.922528962385722,-1.1333162083746515,3.8,-1.530338011449195,complete-current-cfbd-schedule
114,Temple,american,50.26086956521739,64.36956521739131,45.55797101449275,,,77.19565217391305,51,-0.6585188806975926,-0.22558136991717773,-1.0914563914780073,11,prior-fbs-opponent-adjusted,fbs,false,,5.21271689965602,6.427030915625463,5.22002535598616,6.41128368169601,0.406718306586502,0.48934036722214036,0.40870465458280564,0.48723030316816557,-0.6046385121073106,-1.1329625096351372,0.15963290860789608,-1.0499502733208776,37,-0.2532884834244119,complete-current-cfbd-schedule
115,Arkansas State,sun-belt,49.83333333333333,50.68840579710145,57.10144927536232,,,45.55797101449275,125,-0.6716401275787449,-0.7891418285932879,-0.554138426564202,12,prior-fbs-opponent-adjusted,fbs,false,,5.075250089933642,6.259256705716653,5.02410288603319,6.238403003032659,0.3283956159575547,0.41527109230324055,0.3225085290445474,0.41441052181099486,-0.8816764768553781,-0.8763038269050555,-0.7558507169003621,-0.23197302622334848,30,-0.5225459140320469,complete-current-cfbd-schedule
116,Virginia Tech,acc,49.405797101449274,56.2463768115942,48.55072463768116,,,83.18115942028986,37,-0.6983852013447875,-0.4872352683584479,-0.9095351343311272,11,prior-fbs-opponent-adjusted,fbs,false,,5.3645038929670426,6.232033042157109,5.454713627949567,6.126957868372416,0.30951314904236443,0.5039638757463609,0.3229549449067411,0.49241753337713967,-0.2727849925462814,-0.7108523624630756,-0.7511093621184227,-1.1082179061991788,36.7,-0.2648280875933104,complete-current-cfbd-schedule
117,Stanford,acc,48.97826086956522,44.70289855072464,62.231884057971016,,,91.73188405797102,17,-0.700844042745278,-1.0632538420652138,-0.33843424342534234,12,prior-fbs-opponent-adjusted,fbs,false,,4.7268950867239985,5.9570633826662975,4.797655598563838,5.89523968200682,0.2930590687061026,0.430300906187082,0.3023058998583284,0.4213590356613397,-1.2018770932435276,-0.3668435065457076,-0.9704215702502569,-0.3100249803049771,21.3,-0.8571944349301074,complete-current-cfbd-schedule
118,Georgia Southern,sun-belt,48.55072463768116,65.65217391304347,45.130434782608695,,,66.07971014492753,77,-0.7356102062200659,-0.1666013503128118,-1.30461906212732,12,prior-fbs-opponent-adjusted,fbs,false,,5.675873848248159,6.836225822546479,5.683641904085345,6.809315450266905,0.3832572239503727,0.47522125473616933,0.3844316066193258,0.47257756879078294,0.05092378730507253,-1.7238805358482512,-0.09816960644690532,-0.8853575884063888,5.800000000000001,-1.4534073169898705,complete-current-cfbd-schedule
119,UCLA,big-ten,48.1231884057971,51.971014492753625,49.83333333333333,,,72.06521739130434,63,-0.7902506490570111,-0.6952244946076961,-0.8852768035063263,12,prior-fbs-opponent-adjusted,fbs,false,,5.140342306386312,6.118029111357939,5.206853141904755,6.002110801653609,0.2824721793333877,0.5229677131975335,0.29609851387643193,0.5045988334657106,-0.6232642643306989,-0.5255043875794233,-1.0363498261683657,-1.2450492194332292,56.99999999999999,0.5160184611688305,complete-current-cfbd-schedule
120,Colorado State,pac-12,47.69565217391305,53.2536231884058,47.268115942028984,,,82.7536231884058,38,-0.8156902072130257,-0.6518127043205258,-0.9795677101055256,11,prior-fbs-opponent-adjusted,fbs,false,,5.207883224971926,6.506437012777308,5.2412961777552,6.470328815209483,0.3084414002822072,0.4663973925802919,0.31459972854632723,0.45950497793913414,-0.5745611801257966,-1.2206209241344232,-0.8398495893359739,-0.7385144960766278,39.6,-0.15327858062729027,provisional-pac-12-week-13-flex-unassigned
121,Coastal Carolina,sun-belt,47.268115942028984,49.405797101449274,47.69565217391305,,,42.13768115942029,133,-0.8837866083824272,-0.8051496878578401,-0.9624235289070142,12,prior-fbs-opponent-adjusted,fbs,false,,4.847319526119687,6.305939693505263,4.85772461250658,6.288534920862298,0.35145769468711213,0.47995250804960027,0.3530602203437383,0.48047933926302916,-1.116938406164322,-0.9507296799984664,-0.43136312605640864,-0.974117377815562,15.4,-1.084139983585114,complete-current-cfbd-schedule
122,West Virginia,big-12,46.84057971014493,43.84782608695652,58.38405797101449,,,85.31884057971014,32,-0.8897356645761635,-1.2750784593306523,-0.5043928698216746,11,prior-fbs-opponent-adjusted,fbs,false,,4.602206757418362,5.969420666152083,4.677288147604287,5.913781538940526,0.2680861571769302,0.4566812371026144,0.27988600918847195,0.44845711691807355,-1.372078875835139,-0.39437075026530033,-1.2085418182981682,-0.6144149893780491,14.000000000000002,-1.137991469706641,complete-current-cfbd-schedule
123,Akron,mac,46.41304347826087,47.268115942028984,50.68840579710145,,,61.80434782608695,87,-0.8997109690560263,-0.9711485467271209,-0.8282733913849318,11,prior-fbs-opponent-adjusted,fbs,false,,4.785049133603777,6.102653266320714,4.792667826402955,6.1947977614543746,0.2684842969030536,0.45794497597379186,0.26550194036690444,0.468982923798387,-1.2089298945297198,-0.8115674784007613,-1.361314108144121,-0.8449793043691023,91.8,1.8546125447610728,complete-current-cfbd-schedule
124,UAB,american,45.98550724637681,66.5072463768116,42.565217391304344,,,74.20289855072464,58,-0.902047637306632,-0.1347943470887076,-1.6693009275245563,11,prior-fbs-opponent-adjusted,fbs,false,,5.623217928891427,6.510793714364943,5.609471222551447,6.4455394123617875,0.3429282333867685,0.5953185611383475,0.3415662023401075,0.5855871932089508,-0.05395491630182195,-1.1838185727684594,-0.5534403680195717,-2.154783282280653,79.60000000000001,1.3853353085591953,complete-current-cfbd-schedule
125,UL Monroe,sun-belt,45.55797101449275,46.84057971014493,48.1231884057971,,,40.85507246376812,136,-0.9594335307042006,-0.9897821302751212,-0.9290849311332798,11,prior-fbs-opponent-adjusted,fbs,false,,5.120805756968978,5.947923402253531,5.135090386909344,5.976555076075603,0.2567993066993579,0.5166580069655218,0.2587503096505248,0.5157763834273502,-0.7247381156628884,-0.4875643533675317,-1.4330227531409392,-1.370605508899028,38.7,-0.18789739313398615,complete-current-cfbd-schedule
126,Air Force,mountain-west,45.130434782608695,78.90579710144928,40.427536231884055,,,65.22463768115942,79,-0.9828766810435582,0.32486342109366606,-2.2906167831807824,11,prior-fbs-opponent-adjusted,fbs,false,,5.968068983578775,7.604419498709901,5.939361041850251,7.55966541735979,0.410227748461476,0.5529308447288908,0.4116874946912963,0.5489626377881971,0.41251533670992574,-2.837850214991154,0.1913134657069553,-1.7433833513704107,57.4,0.5314046000606956,complete-current-cfbd-schedule
127,Purdue,big-ten,44.70289855072464,52.826086956521735,43.42028985507246,,,94.72463768115942,10,-1.0583319761024597,-0.6528299144324138,-1.4638340377725054,11,prior-fbs-opponent-adjusted,fbs,false,,5.32657092049892,6.837597465896343,5.392092416154385,6.744306801557144,0.2744090049466012,0.5256173909757842,0.28795262906095875,0.5095174364463095,-0.3613325341833349,-1.6273686857507594,-1.1228667562191492,-1.3002993897942514,47.5,0.15059766248704054,complete-current-cfbd-schedule
128,Boston College,acc,44.27536231884058,54.96376811594203,42.992753623188406,,,82.32608695652173,39,-1.0823886762815194,-0.5116633757382414,-1.6531139768247973,11,prior-fbs-opponent-adjusted,fbs,false,,5.467546725178038,6.993217077845145,5.493233585651665,6.943609599818541,0.3257415506329244,0.5263245821073688,0.3296970175885229,0.5168775055322525,-0.2183170660928608,-1.9232536513911294,-0.6795022324056351,-1.3829743022584653,15.6,-1.0764469141391815,complete-current-cfbd-schedule
129,Oregon State,pac-12,43.84782608695652,43.42028985507246,46.84057971014493,,,85.7463768115942,31,-1.1578040743401732,-1.2858303957170678,-1.0297777529632786,11,prior-fbs-opponent-adjusted,fbs,false,,4.709932405703076,6.20931010895281,4.7968690862498296,6.2159621877355535,0.21921976228855636,0.5034647430008156,0.22638473528551278,0.502063254487794,-1.2029892360762235,-0.8429881889860261,-1.7767754818895996,-1.2165673169405309,57.9,0.5506372736755266,provisional-pac-12-week-13-flex-unassigned
130,Georgia State,sun-belt,43.42028985507246,48.55072463768116,42.13768115942029,,,47.268115942028984,121,-1.3014933663391486,-0.9295309047981632,-1.6734558278801341,11,prior-fbs-opponent-adjusted,fbs,false,,5.203080143624019,6.733171311267039,5.211461913049149,6.669301652863011,0.2522113550919983,0.5668267520899547,0.2549114398500538,0.5567533491984002,-0.6167473774307993,-1.516016030204462,-1.4737951477334255,-1.8308956255558062,46.5,0.11213231525737839,complete-current-cfbd-schedule
131,Rutgers,big-ten,42.992753623188406,68.64492753623188,40,,,68.21739130434783,72,-1.3518572742730612,0.02385495644124916,-2.727569504987372,11,prior-fbs-opponent-adjusted,fbs,false,,5.636829357236966,7.964269661074325,5.736608734219547,7.919082743401864,0.3718213330367481,0.5883808429730515,0.3861633716663807,0.5792588619169889,0.12581985626060505,-3.3714412337536386,-0.07977663885229311,-2.0836977762211055,44.4,0.03135508607508786,complete-current-cfbd-schedule
132,Ball State,mac,42.565217391304344,40.427536231884055,51.971014492753625,,,68.64492753623188,71,-1.377132625242242,-1.9354945046636773,-0.8187707458208068,11,prior-fbs-opponent-adjusted,fbs,false,,4.074838347914141,6.227945973446657,4.098381517273561,6.24307083480913,0.2207480613786916,0.4569968092234662,0.22545960385320873,0.4609109644890787,-2.190663465364273,-0.8832336906944466,-1.786601244618824,-0.754307800947167,5.7,-1.4572538517128366,complete-current-cfbd-schedule
133,Rice,american,42.13768115942029,42.13768115942029,43.84782608695652,,,86.60144927536231,29,-1.4406517235845464,-1.5099521533834688,-1.3713512937856238,12,prior-fbs-opponent-adjusted,fbs,false,,4.36160423379431,6.559022018559275,4.3383063043875225,6.462460079095075,0.2604858991595312,0.5434054032634646,0.2554314328710128,0.5303014033556398,-1.8514054173689587,-1.2089389972615685,-1.4682723345780337,-1.5337635903096791,39.4,-0.1609716500732228,complete-current-cfbd-schedule
134,Charlotte,american,41.710144927536234,40.85507246376812,45.98550724637681,,,72.4927536231884,62,-1.479720666955916,-1.882683884069623,-1.076757449842209,11,prior-fbs-opponent-adjusted,fbs,false,,4.208906538871729,6.39514160797354,4.229971168528223,6.368263697701843,0.18652600529202984,0.4986938514234945,0.19066062743837506,0.49029893147323084,-2.004593285796557,-1.069095034632259,-2.1561989834184425,-1.084419865052159,40.9,-0.10327362922872961,complete-current-cfbd-schedule
135,Sam Houston,conference-usa,41.28260869565217,48.1231884057971,40.85507246376812,,,54.108695652173914,105,-1.5008843091490247,-0.9587211609123536,-2.043047457385696,12,prior-fbs-opponent-adjusted,fbs,false,,4.907939238954727,7.092498180095505,4.881622870135914,7.094541450648474,0.28564259539252607,0.5669366717470579,0.2837031783714736,0.5663565859606129,-1.0831458317023683,-2.1473271008681407,-1.1679999045983271,-1.9387678139032514,57.699999999999996,0.5429442042295941,complete-current-cfbd-schedule
136,Oklahoma State,big-12,40.85507246376812,41.28260869565217,44.27536231884058,,,75.91304347826087,54,-1.5255241677415983,-1.725887685118952,-1.3251606503642446,11,prior-fbs-opponent-adjusted,fbs,false,,4.450375750338723,6.492822553572027,4.533548668840741,6.4170683737566865,0.2061006274869888,0.5374379272994662,0.21596716218826428,0.5280764430828615,-1.5753291342672613,-1.1415504643780934,-1.8874198702366523,-1.508770836350396,0,-1.6765063309219108,complete-current-cfbd-schedule
137,Syracuse,acc,40.427536231884055,41.710144927536234,41.28260869565217,,,89.59420289855072,22,-1.7821344550186562,-1.5444690696262984,-2.019799840411014,11,prior-fbs-opponent-adjusted,fbs,false,,4.448540768703387,6.897765355321118,4.484745229598626,6.78722760443125,0.2229666280843511,0.6198458222233345,0.23225447399900093,0.6028336300004759,-1.6443380921656943,-1.6910889164471972,-1.714433356363027,-2.3485107643748306,35,-0.33021917788373617,complete-current-cfbd-schedule
138,UMass,mac,40,40,41.710144927536234,,,50.26086956521739,114,-2.195625089404791,-2.58338973240312,-1.807860446406462,11,prior-fbs-opponent-adjusted,fbs,false,,3.7040147993461883,6.46741495650197,3.74210015737526,6.53350403050302,0.15622579688056254,0.5946765729304214,0.1608959618101472,0.5986316220970522,-2.6944518406720777,-1.3144108586938708,-2.4723276241341616,-2.3013100341190533,,,complete-current-cfbd-schedule
