team,season,week,game_id,pregame_prior8,pregame_percentile,pregame_prior4,pregame_prior16,pregame_season_to_date,pregame_ewma,prior4_at_game,next4_from_game,prior8_at_game,next8_from_game
den,2023,15,2023_15_DEN_DET,0.161676646707,0.796875,0.181818181818,0.134674922601,0.154580152672,0.16011554169,0.181818181818,0.128378378378,0.161676646707,
den,2023,16,2023_16_NE_DEN,0.173374613003,0.890625,0.168604651163,0.142419601838,0.156862745098,0.165558931654,0.168604651163,,0.173374613003,
den,2023,17,2023_17_LAC_DEN,0.179012345679,0.921875,0.169811320755,0.147744945568,0.155778894472,0.162713312527,0.169811320755,,0.179012345679,
den,2023,18,2023_18_DEN_LV,0.154574132492,0.609375,0.141975308642,0.149136577708,0.149136577708,0.145031808844,0.141975308642,,0.154574132492,
den,2024,1,2024_01_DEN_SEA,0.157407407407,0.703125,0.128378378378,0.1515625,,0.145146255989,,0.222222222222,,0.185507246377
den,2024,2,2024_02_PIT_DEN,0.15141955836,0.578125,0.131034482759,0.154093097913,,0.154151958834,,0.201149425287,,0.173134328358
den,2024,3,2024_03_DEN_TB,0.156146179402,0.671875,0.140845070423,0.161084529506,,0.159275699268,,0.192307692308,,0.172804532578
den,2024,4,2024_04_DEN_NYJ,0.16393442623,0.671875,0.188811188811,0.16,,0.169433388215,,0.19170984456,,0.166666666667
den,2024,5,2024_05_LV_DEN,0.177419354839,0.828125,0.222222222222,0.169254658385,0.222222222222,0.189889821858,0.222222222222,0.153005464481,,0.151260504202
den,2024,6,2024_06_LAC_DEN,0.169278996865,0.734375,0.201149425287,0.171339563863,0.201923076923,0.179767490349,0.201149425287,0.142857142857,,0.155080213904
den,2024,7,2024_07_DEN_NO,0.16975308642,0.703125,0.192307692308,0.174382716049,0.192771084337,0.175006679899,0.192307692308,0.152046783626,,0.163588390501
den,2024,8,2024_08_CAR_DEN,0.190476190476,0.953125,0.19170984456,0.173047473201,0.196013289037,0.181781896611,0.19170984456,0.135483870968,,0.161202185792
den,2024,9,2024_09_DEN_BAL,0.185507246377,0.921875,0.153005464481,0.171898355755,0.185507246377,0.17060141203,0.153005464481,0.149425287356,0.185507246377,0.178756476684
den,2024,10,2024_10_DEN_KC,0.173134328358,0.796875,0.142857142857,0.162576687117,0.176151761518,0.156759583176,0.142857142857,0.164319248826,0.173134328358,0.199481865285
den,2024,11,2024_11_ATL_DEN,0.172804532578,0.828125,0.152046783626,0.165137614679,0.17619047619,0.160996068159,0.152046783626,0.173076923077,0.172804532578,
den,2024,12,2024_12_DEN_LV,0.166666666667,0.8125,0.135483870968,0.16539050536,0.175438596491,0.16182961544,0.135483870968,0.18009478673,0.166666666667,
den,2024,13,2024_13_CLE_DEN,0.151260504202,0.671875,0.149425287356,0.163418290855,0.173410404624,0.16083340007,0.149425287356,0.202830188679,0.151260504202,
