team,season,week,game_id,pregame_prior8,pregame_percentile,pregame_prior4,pregame_prior16,pregame_season_to_date,pregame_ewma,prior4_at_game,next4_from_game,prior8_at_game,next8_from_game
gb,2023,7,2023_07_GB_DEN,0.118644067797,0.265625,0.11875,0.102564102564,0.115789473684,0.115430055287,0.11875,0.127272727273,,0.137614678899
gb,2023,8,2023_08_MIN_GB,0.121951219512,0.296875,0.114457831325,0.106896551724,0.111111111111,0.111679968187,0.114457831325,0.142857142857,,0.14328358209
gb,2023,9,2023_09_LA_GB,0.128205128205,0.359375,0.14371257485,0.110367892977,0.118279569892,0.120091425316,0.14371257485,0.135483870968,,0.133757961783
gb,2023,10,2023_10_GB_PIT,0.122580645161,0.265625,0.116129032258,0.114186851211,0.122580645161,0.12608517856,0.116129032258,0.121951219512,0.122580645161,0.1261829653
gb,2023,11,2023_11_LAC_GB,0.123076923077,0.265625,0.127272727273,0.115384615385,0.121126760563,0.123496457517,0.127272727273,0.148148148148,0.123076923077,0.117647058824
gb,2023,12,2023_12_GB_DET,0.129032258065,0.265625,0.142857142857,0.121061359867,0.125,0.13006770851,0.142857142857,0.14375,0.129032258065,
gb,2023,13,2023_13_KC_GB,0.139751552795,0.453125,0.135483870968,0.118226600985,0.124423963134,0.127885109899,0.135483870968,0.132075471698,0.139751552795,
gb,2023,14,2023_14_GB_NYG,0.119122257053,0.234375,0.121951219512,0.123577235772,0.122362869198,0.124268633828,0.121951219512,0.130718954248,0.119122257053,
gb,2023,15,2023_15_TB_GB,0.137614678899,0.453125,0.148148148148,0.128617363344,0.129593810445,0.139563462386,0.148148148148,0.0833333333333,0.137614678899,
gb,2023,16,2023_16_GB_CAR,0.14328358209,0.609375,0.14375,0.133440514469,0.130357142857,0.140341428085,0.14375,,0.14328358209,
gb,2023,17,2023_17_GB_MIN,0.133757961783,0.484375,0.132075471698,0.130990415335,0.126475548061,0.12931694369,0.132075471698,,0.133757961783,
gb,2023,18,2023_18_CHI_GB,0.1261829653,0.328125,0.130718954248,0.124401913876,0.124401913876,0.122427717621,0.130718954248,,0.1261829653,
gb,2024,1,2024_01_GB_PHI,0.117647058824,0.203125,0.0833333333333,0.120443740095,,0.108463341717,,0.125,,0.11743772242
gb,2024,2,2024_02_IND_GB,0.112211221122,0.140625,0.0769230769231,0.121118012422,,0.110452117026,,0.121212121212,,0.107142857143
gb,2024,3,2024_03_GB_TEN,0.104166666667,0.140625,0.0697674418605,0.122950819672,,0.10119768452,,0.12,,0.113074204947
gb,2024,4,2024_04_MIN_GB,0.105839416058,0.140625,0.0743801652893,0.112984822934,,0.100961723816,,0.12962962963,,0.112676056338
gb,2024,5,2024_05_GB_LA,0.104166666667,0.078125,0.125,0.121951219512,0.125,0.12059245709,0.125,0.109489051095,,0.09765625
gb,2024,6,2024_06_ARI_GB,0.0981818181818,0.078125,0.121212121212,0.122950819672,0.120689655172,0.118059392063,0.121212121212,0.0945945945946,,0.114624505929
