dt,team,player_name,espn_id,gsis_id,pos_grp_id,pos_grp,pos_id,pos_name,pos_abb,pos_slot,pos_rank
2026-03-14T07:32:09Z,NYJ,Kingsley Jonathan,4240405,00-0037431,16,Base 4-3 D,13,Right Defensive End,RDE,4,4
2026-03-14T07:32:09Z,NYJ,Chris Smith II,4379413,00-0038602,16,Base 4-3 D,20,Strong Safety,SS,9,4
2026-03-14T07:32:09Z,NYJ,Paschal Ekeji Jr.,5279356,EKE080143,16,Base 4-3 D,11,Left Defensive End,LDE,1,5
2026-03-14T07:32:09Z,NYJ,Cade York,4428963,00-0038097,18,Special Teams,22,Place kicker,PK,1,1
2026-03-14T07:32:09Z,NYJ,Austin McNamara,4427982,00-0039634,18,Special Teams,23,Punter,P,2,1
2026-03-14T07:32:09Z,NYJ,Austin McNamara,4427982,00-0039634,18,Special Teams,79,Holder,H,3,1
2026-03-14T07:32:09Z,NYJ,Isaiah Williams,4569371,00-0039451,18,Special Teams,76,Punt Returner,PR,4,1
2026-03-14T07:32:09Z,NYJ,Isaiah Williams,4569371,00-0039451,18,Special Teams,77,Kick Returner,KR,5,1
2026-03-14T07:32:09Z,NYJ,Thomas Hennessy,2983155,00-0033260,18,Special Teams,39,Long Snapper,LS,6,1
2026-03-14T07:32:09Z,NYJ,Lenny Krieg,5277116,00-0040003,18,Special Teams,22,Place kicker,PK,1,2
2026-03-14T07:32:09Z,NYJ,Isaiah Davis,4695404,00-0039798,18,Special Teams,77,Kick Returner,KR,5,2
2026-03-14T07:32:09Z,NYJ,Garrett Wilson,4569618,00-0037740,21,3WR 1TE,1,Wide Receiver,WR,1,1
2026-03-14T07:32:09Z,NYJ,Olu Fashanu,4431809,00-0039790,21,3WR 1TE,2,Left Tackle,LT,3,1
2026-03-14T07:32:09Z,NYJ,Dylan Parham,4243375,00-0037255,21,3WR 1TE,3,Left Guard,LG,4,1
2026-03-14T07:32:09Z,NYJ,Josh Myers,4242000,00-0036622,21,3WR 1TE,4,Center,C,5,1
2026-03-14T07:32:09Z,NYJ,Joe Tippmann,4428681,00-0039145,21,3WR 1TE,5,Right Guard,RG,6,1
2026-03-14T07:32:09Z,NYJ,Armand Membou,4789907,00-0040123,21,3WR 1TE,6,Right Tackle,RT,7,1
2026-03-14T07:32:09Z,NYJ,Geno Smith,15864,00-0030565,21,3WR 1TE,8,Quarterback,QB,9,1
2026-03-14T07:32:09Z,NYJ,Mason Taylor,4808766,00-0040736,21,3WR 1TE,7,Tight End,TE,10,1
2026-03-14T07:32:09Z,NYJ,Breece Hall,4427366,00-0038120,21,3WR 1TE,9,Running Back,RB,11,1
2026-03-14T07:32:09Z,NYJ,Andrew Beck,3125107,00-0034959,21,3WR 1TE,10,Fullback,FB,12,1
2026-03-14T07:32:09Z,NYJ,Adonai Mitchell,4597500,00-0039890,21,3WR 1TE,1,Wide Receiver,WR,2,2
2026-03-14T07:32:09Z,NYJ,Max Mitchell,4373656,00-0038114,21,3WR 1TE,2,Left Tackle,LT,3,2
2026-03-14T07:32:09Z,NYJ,Xavier Newman,4259186,00-0037601,21,3WR 1TE,3,Left Guard,LG,4,2
2026-03-14T07:32:09Z,NYJ,Gus Hartwig,4432237,00-0040401,21,3WR 1TE,4,Center,C,5,2
2026-03-14T07:32:09Z,NYJ,Marquis Hayes,4241382,00-0037748,21,3WR 1TE,5,Right Guard,RG,6,2
2026-03-14T07:32:09Z,NYJ,Chukwuma Okorafor,3129473,00-0034768,21,3WR 1TE,6,Right Tackle,RT,7,2
2026-03-14T07:32:09Z,NYJ,Justin Fields,4362887,00-0036945,21,3WR 1TE,8,Quarterback,QB,9,2
2026-03-14T07:32:09Z,NYJ,Jeremy Ruckert,4361372,00-0037805,21,3WR 1TE,7,Tight End,TE,10,2
2026-03-14T07:32:09Z,NYJ,Braelon Allen,4685247,00-0039794,21,3WR 1TE,9,Running Back,RB,11,2
2026-03-14T07:32:09Z,NYJ,Isaiah Williams,4569371,00-0039451,21,3WR 1TE,1,Wide Receiver,WR,8,3
2026-03-14T07:32:09Z,NYJ,Kohl Levao,4373951,00-0038194,21,3WR 1TE,3,Left Guard,LG,4,3
2026-03-14T07:32:09Z,NYJ,Liam Fornadel,4249599,00-0038223,21,3WR 1TE,5,Right Guard,RG,6,3
2026-03-14T07:32:09Z,NYJ,Brady Cook,4429435,00-0040398,21,3WR 1TE,8,Quarterback,QB,9,3
2026-03-14T07:32:09Z,NYJ,Jelani Woods,4241410,00-0037755,21,3WR 1TE,7,Tight End,TE,10,3
2026-03-14T07:32:09Z,NYJ,Isaiah Davis,4695404,00-0039798,21,3WR 1TE,9,Running Back,RB,11,3
2026-03-14T07:32:09Z,NYJ,Arian Smith,4429105,00-0040582,21,3WR 1TE,1,Wide Receiver,WR,1,4
2026-03-14T07:32:09Z,NYJ,Bailey Zappe,4250360,00-0038108,21,3WR 1TE,8,Quarterback,QB,9,4
2026-03-14T07:32:09Z,NYJ,Irvin Charles,3929636,00-0037156,21,3WR 1TE,1,Wide Receiver,WR,2,5
2026-03-14T07:32:09Z,NYJ,Quentin Skinner,4613050,00-0040406,21,3WR 1TE,1,Wide Receiver,WR,8,6
2026-03-14T07:32:09Z,NYJ,Jamaal Pritchett,4892576,00-0040405,21,3WR 1TE,1,Wide Receiver,WR,1,7
2026-03-14T07:32:09Z,PHI,Moro Ojomo,4362116,00-0038412,15,Base 3-4 D,11,Left Defensive End,LDE,1,1
2026-03-14T07:32:09Z,PHI,Jalen Carter,4685759,00-0038386,15,Base 3-4 D,13,Right Defensive End,RDE,3,1
2026-03-14T07:32:09Z,PHI,Nolan Smith Jr.,4426331,00-0039013,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,1
2026-03-14T07:32:09Z,PHI,Zack Baun,3917657,00-0036418,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,1
2026-03-14T07:32:09Z,PHI,Jihaad Campbell,4685287,00-0040708,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,1
2026-03-14T07:32:09Z,PHI,Jalyx Hunt,4571162,00-0039740,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,1
2026-03-14T07:32:09Z,PHI,Riq Woolen,4245185,00-0037079,15,Base 3-4 D,18,Left Cornerback,LCB,8,1
2026-03-14T07:32:09Z,PHI,Sydney Brown,4360386,00-0039002,15,Base 3-4 D,20,Strong Safety,SS,9,1
2026-03-14T07:32:09Z,PHI,Andrew Mukuba,4602197,00-0040749,15,Base 3-4 D,21,Free Safety,FS,10,1
2026-03-14T07:32:09Z,PHI,Quinyon Mitchell,4686273,00-0039888,15,Base 3-4 D,19,Right Cornerback,RCB,11,1
2026-03-14T07:32:09Z,PHI,Cooper DeJean,4682618,00-0039841,15,Base 3-4 D,34,Nickel Back,NB,12,1
2026-03-14T07:32:09Z,PHI,Byron Young,4567123,00-0038978,15,Base 3-4 D,11,Left Defensive End,LDE,1,2
2026-03-14T07:32:09Z,PHI,Ty Robinson,4569586,00-0040662,15,Base 3-4 D,13,Right Defensive End,RDE,3,2
2026-03-14T07:32:09Z,PHI,Arnold Ebiketie,4257591,00-0038116,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,2
2026-03-14T07:32:09Z,PHI,Smael Mondon Jr.,4431573,00-0040013,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,2
2026-03-14T07:32:09Z,PHI,Jeremiah Trotter Jr.,4432777,00-0039826,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,2
2026-03-14T07:32:09Z,PHI,Jose Ramirez,4569068,00-0039053,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,2
2026-03-14T07:32:09Z,PHI,Jonathan Jones,2971027,00-0032580,15,Base 3-4 D,18,Left Cornerback,LCB,8,2
2026-03-14T07:32:09Z,PHI,Andre' Sam,4250510,00-0039267,15,Base 3-4 D,21,Free Safety,FS,10,2
2026-03-14T07:32:09Z,PHI,Kelee Ringo,4428992,00-0039140,15,Base 3-4 D,19,Right Cornerback,RCB,11,2
2026-03-14T07:32:09Z,PHI,Michael Carter II,4240456,00-0036501,15,Base 3-4 D,34,Nickel Back,NB,12,2
2026-03-14T07:32:09Z,PHI,Ta'Quon Graham,4262197,00-0036948,15,Base 3-4 D,11,Left Defensive End,LDE,1,3
2026-03-14T07:32:09Z,PHI,Gabe Hall,4429731,00-0039265,15,Base 3-4 D,13,Right Defensive End,RDE,3,3
2026-03-14T07:32:09Z,PHI,Chance Campbell,4372051,00-0037312,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,3
2026-03-14T07:32:09Z,PHI,Jakorian Bennett,4686911,00-0039072,15,Base 3-4 D,18,Left Cornerback,LCB,8,3
2026-03-14T07:32:09Z,PHI,Ambry Thomas,4258209,00-0037008,15,Base 3-4 D,19,Right Cornerback,RCB,11,3
2026-03-14T07:32:09Z,PHI,Brandon Johnson,4594338,00-0040027,15,Base 3-4 D,34,Nickel Back,NB,12,3
2026-03-14T07:32:09Z,PHI,Mac McWilliams,4689651,00-0040071,15,Base 3-4 D,18,Left Cornerback,LCB,8,4
2026-03-14T07:32:09Z,PHI,Tariq Castro-Fields,4259590,00-0037833,15,Base 3-4 D,18,Left Cornerback,LCB,8,5
2026-03-14T07:32:09Z,PHI,Jake Elliott,3050478,00-0033787,18,Special Teams,22,Place kicker,PK,1,1
2026-03-14T07:32:09Z,PHI,Braden Mann,4035239,00-0036313,18,Special Teams,23,Punter,P,2,1
2026-03-14T07:32:09Z,PHI,Braden Mann,4035239,00-0036313,18,Special Teams,79,Holder,H,3,1
2026-03-14T07:32:09Z,PHI,Britain Covey,3926231,00-0037132,18,Special Teams,76,Punt Returner,PR,4,1
2026-03-14T07:32:09Z,PHI,Will Shipley,4431545,00-0039746,18,Special Teams,77,Kick Returner,KR,5,1
2026-03-14T07:32:09Z,PHI,Tank Bigsby,4429013,00-0038555,18,Special Teams,77,Kick Returner,KR,5,2
2026-03-14T07:32:09Z,PHI,Britain Covey,3926231,00-0037132,18,Special Teams,77,Kick Returner,KR,5,3
2026-03-14T07:32:09Z,PHI,A.J. Brown,4047646,00-0035676,21,3WR 1TE,1,Wide Receiver,WR,1,1
2026-03-14T07:32:09Z,PHI,Jordan Mailata,4334215,00-0034429,21,3WR 1TE,2,Left Tackle,LT,3,1
2026-03-14T07:32:09Z,PHI,Landon Dickerson,4035624,00-0037002,21,3WR 1TE,3,Left Guard,LG,4,1
2026-03-14T07:32:09Z,PHI,Cam Jurgens,4361178,00-0038112,21,3WR 1TE,4,Center,C,5,1
2026-03-14T07:32:09Z,PHI,Tyler Steen,4362805,00-0039001,21,3WR 1TE,5,Right Guard,RG,6,1
2026-03-14T07:32:09Z,PHI,Lane Johnson,15797,00-0030561,21,3WR 1TE,6,Right Tackle,RT,7,1
2026-03-14T07:32:09Z,PHI,Jalen Hurts,4040715,00-0036389,21,3WR 1TE,8,Quarterback,QB,9,1
2026-03-14T07:32:09Z,PHI,Grant Calcaterra,4241374,00-0037086,21,3WR 1TE,7,Tight End,TE,10,1
2026-03-14T07:32:09Z,PHI,Saquon Barkley,3929630,00-0034844,21,3WR 1TE,9,Running Back,RB,11,1
2026-03-14T07:32:09Z,PHI,DeVonta Smith,4241478,00-0036912,21,3WR 1TE,1,Wide Receiver,WR,2,2
2026-03-14T07:32:09Z,PHI,Myles Hinton,4429000,00-0040015,21,3WR 1TE,2,Left Tackle,LT,3,2
2026-03-14T07:32:09Z,PHI,Drew Kendall,4567802,00-0040587,21,3WR 1TE,4,Center,C,5,2
2026-03-14T07:32:09Z,PHI,Cameron Williams,4685590,00-0040687,21,3WR 1TE,6,Right Tackle,RT,7,2
2026-03-14T07:32:09Z,PHI,Tanner McKee,4685201,00-0038400,21,3WR 1TE,8,Quarterback,QB,9,2
2026-03-14T07:32:09Z,PHI,Johnny Mundt,3052096,00-0033246,21,3WR 1TE,7,Tight End,TE,10,2
2026-03-14T07:32:09Z,PHI,Tank Bigsby,4429013,00-0038555,21,3WR 1TE,9,Running Back,RB,11,2
2026-03-14T07:32:09Z,PHI,Johnny Wilson,4686104,00-0039236,21,3WR 1TE,1,Wide Receiver,WR,8,3
2026-03-14T07:32:09Z,PHI,Hollin Pierce,4698119,00-0040031,21,3WR 1TE,2,Left Tackle,LT,3,3
2026-03-14T07:32:09Z,PHI,Jake Majors,4430814,00-0040422,21,3WR 1TE,4,Center,C,5,3
2026-03-14T07:32:09Z,PHI,John Ojukwu,4240015,00-0038852,21,3WR 1TE,6,Right Tackle,RT,7,3
2026-03-14T07:32:09Z,PHI,Cameron Latu,4372026,00-0038564,21,3WR 1TE,7,Tight End,TE,10,3
2026-03-14T07:32:09Z,PHI,Will Shipley,4431545,00-0039746,21,3WR 1TE,9,Running Back,RB,11,3
2026-03-14T07:32:09Z,PHI,Darius Cooper,4715355,00-0040024,21,3WR 1TE,1,Wide Receiver,WR,1,4
2026-03-14T07:32:09Z,PHI,Willie Lampkin,4582836,00-0040631,21,3WR 1TE,4,Center,C,5,4
2026-03-14T07:32:09Z,PHI,E.J. Jenkins,4248557,00-0038498,21,3WR 1TE,7,Tight End,TE,10,4
2026-03-14T07:32:09Z,PHI,Carson Steele,4714365,00-0039325,21,3WR 1TE,9,Running Back,RB,11,4
2026-03-14T07:32:09Z,PHI,Britain Covey,3926231,00-0037132,21,3WR 1TE,1,Wide Receiver,WR,2,5
2026-03-14T07:32:09Z,PHI,Jaheim Bell,4429262,00-0039420,21,3WR 1TE,7,Tight End,TE,10,5
2026-03-14T07:32:09Z,PHI,Quez Watkins,4050373,00-0036271,21,3WR 1TE,1,Wide Receiver,WR,8,6
2026-03-14T07:32:09Z,PHI,Danny Gray,4689546,00-0037828,21,3WR 1TE,1,Wide Receiver,WR,1,7
2026-03-14T07:32:09Z,PIT,Cameron Heyward,13977,00-0027969,15,Base 3-4 D,11,Left Defensive End,LDE,1,1
2026-03-14T07:32:09Z,PIT,Keeanu Benton,4426694,00-0039110,15,Base 3-4 D,12,Nose Tackle,NT,2,1
2026-03-14T07:32:09Z,PIT,Derrick Harmon,4682980,00-0040678,15,Base 3-4 D,13,Right Defensive End,RDE,3,1
2026-03-14T07:32:09Z,PIT,T.J. Watt,3045282,00-0033886,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,1
2026-03-14T07:32:09Z,PIT,Patrick Queen,4242207,00-0036323,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,1
2026-03-14T07:32:09Z,PIT,Malik Harrison,4040615,00-0036280,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,1
2026-03-14T07:32:09Z,PIT,Alex Highsmith,4037333,00-0036333,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,1
2026-03-14T07:32:09Z,PIT,Jamel Dean,3873935,00-0035699,15,Base 3-4 D,18,Left Cornerback,LCB,8,1
2026-03-14T07:32:09Z,PIT,Jaquan Brisker,4570044,00-0038135,15,Base 3-4 D,20,Strong Safety,SS,9,1
2026-03-14T07:32:09Z,PIT,DeShon Elliott,3929846,00-0034277,15,Base 3-4 D,21,Free Safety,FS,10,1
2026-03-14T07:32:09Z,PIT,Joey Porter Jr.,4426506,00-0039167,15,Base 3-4 D,19,Right Cornerback,RCB,11,1
2026-03-14T07:32:09Z,PIT,Jalen Ramsey,3045373,00-0033055,15,Base 3-4 D,34,Nickel Back,NB,12,1
2026-03-14T07:32:09Z,PIT,Esezi Otomewo,4240759,00-0037274,15,Base 3-4 D,11,Left Defensive End,LDE,1,2
2026-03-14T07:32:09Z,PIT,Yahya Black,4430947,00-0040188,15,Base 3-4 D,12,Nose Tackle,NT,2,2
2026-03-14T07:32:09Z,PIT,Sebastian Joseph-Day,3047495,00-0034810,15,Base 3-4 D,13,Right Defensive End,RDE,3,2
2026-03-14T07:32:09Z,PIT,Jack Sawyer,4431590,00-0040160,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,2
2026-03-14T07:32:09Z,PIT,Cole Holcomb,3116689,00-0035286,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,2
2026-03-14T07:32:09Z,PIT,Payton Wilson,4361652,00-0039741,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,2
2026-03-14T07:32:09Z,PIT,Nick Herbig,4429164,00-0038577,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,2
2026-03-14T07:32:09Z,PIT,Asante Samuel Jr.,4363034,00-0036617,15,Base 3-4 D,18,Left Cornerback,LCB,8,2
2026-03-14T07:32:09Z,PIT,Sebastian Castro,4426882,00-0040527,15,Base 3-4 D,20,Strong Safety,SS,9,2
2026-03-14T07:32:09Z,PIT,Darnell Savage,3915419,00-0034968,15,Base 3-4 D,21,Free Safety,FS,10,2
2026-03-14T07:32:09Z,PIT,Cory Trice Jr.,4372492,00-0038639,15,Base 3-4 D,19,Right Cornerback,RCB,11,2
2026-03-14T07:32:09Z,PIT,Brandin Echols,4567979,00-0036504,15,Base 3-4 D,34,Nickel Back,NB,12,2
2026-03-14T07:32:09Z,PIT,KJ Henry,4360308,00-0038581,15,Base 3-4 D,11,Left Defensive End,LDE,1,3
2026-03-14T07:32:09Z,PIT,Kyler Baugh,4573443,00-0039609,15,Base 3-4 D,12,Nose Tackle,NT,2,3
2026-03-14T07:32:09Z,PIT,Logan Lee,4569474,00-0039389,15,Base 3-4 D,13,Right Defensive End,RDE,3,3
2026-03-14T07:32:09Z,PIT,Carson Bruener,4429490,00-0040231,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,3
2026-03-14T07:32:09Z,PIT,Julius Welschof,4372098,00-0039931,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,3
2026-03-14T07:32:09Z,PIT,Jack Henderson,4696820,00-0040284,15,Base 3-4 D,20,Strong Safety,SS,9,3
2026-03-14T07:32:09Z,PIT,Daequan Hardy,4429743,00-0039883,15,Base 3-4 D,19,Right Cornerback,RCB,11,3
2026-03-14T07:32:09Z,PIT,D'Shawn Jamison,4362082,00-0038877,15,Base 3-4 D,34,Nickel Back,NB,12,3
2026-03-14T07:32:09Z,PIT,Donte Kent,4608004,00-0040232,15,Base 3-4 D,34,Nickel Back,NB,12,4
2026-03-14T07:32:09Z,PIT,Chris Boswell,17372,00-0031136,18,Special Teams,22,Place kicker,PK,1,1
2026-03-14T07:32:09Z,PIT,Cameron Johnston,3051397,00-0033729,18,Special Teams,23,Punter,P,2,1
2026-03-14T07:32:09Z,PIT,Cameron Johnston,3051397,00-0033729,18,Special Teams,79,Holder,H,3,1
2026-03-14T07:32:09Z,PIT,Jaylen Warren,4569987,00-0037228,18,Special Teams,77,Kick Returner,KR,5,1
2026-03-14T07:32:09Z,PIT,Christian Kuntz,2978524,00-0034051,18,Special Teams,39,Long Snapper,LS,6,1
2026-03-14T07:32:09Z,PIT,Kaleb Johnson,4819231,00-0040142,18,Special Teams,77,Kick Returner,KR,5,2
2026-03-14T07:32:09Z,PIT,Cal Adomitis,4240719,00-0037412,18,Special Teams,39,Long Snapper,LS,6,2
2026-03-14T07:32:09Z,PIT,Rico Dowdle,4038815,00-0036139,18,Special Teams,77,Kick Returner,KR,5,3
2026-03-14T07:32:09Z,PIT,DK Metcalf,4047650,00-0035640,21,3WR 1TE,1,Wide Receiver,WR,1,1
2026-03-14T07:32:09Z,PIT,Broderick Jones,4428990,00-0039109,21,3WR 1TE,2,Left Tackle,LT,3,1
2026-03-14T07:32:09Z,PIT,Spencer Anderson,4372056,00-0038645,21,3WR 1TE,3,Left Guard,LG,4,1
2026-03-14T07:32:09Z,PIT,Zach Frazier,4429775,00-0039896,21,3WR 1TE,4,Center,C,5,1
2026-03-14T07:32:09Z,PIT,Mason McCormick,4368304,00-0039358,21,3WR 1TE,5,Right Guard,RG,6,1
2026-03-14T07:32:09Z,PIT,Troy Fautanu,4427170,00-0039871,21,3WR 1TE,6,Right Tackle,RT,7,1
2026-03-14T07:32:09Z,PIT,Mason Rudolph,3116407,00-0034771,21,3WR 1TE,8,Quarterback,QB,9,1
2026-03-14T07:32:09Z,PIT,Pat Freiermuth,4361411,00-0036894,21,3WR 1TE,7,Tight End,TE,10,1
2026-03-14T07:32:09Z,PIT,Jaylen Warren,4569987,00-0037228,21,3WR 1TE,9,Running Back,RB,11,1
2026-03-14T07:32:09Z,PIT,Michael Pittman Jr.,4035687,00-0036252,21,3WR 1TE,1,Wide Receiver,WR,2,2
2026-03-14T07:32:09Z,PIT,Dylan Cook,4570898,00-0037480,21,3WR 1TE,2,Left Tackle,LT,3,2
2026-03-14T07:32:09Z,PIT,Lorenzo Thompson,4367040,00-0039517,21,3WR 1TE,3,Left Guard,LG,4,2
2026-03-14T07:32:09Z,PIT,Jack Driscoll,3932668,00-0036396,21,3WR 1TE,5,Right Guard,RG,6,2
2026-03-14T07:32:09Z,PIT,Doug Nester,4426368,00-0039716,21,3WR 1TE,6,Right Tackle,RT,7,2
2026-03-14T07:32:09Z,PIT,Will Howard,4429955,00-0040203,21,3WR 1TE,8,Quarterback,QB,9,2
2026-03-14T07:32:09Z,PIT,Darnell Washington,4430802,00-0038558,21,3WR 1TE,7,Tight End,TE,10,2
2026-03-14T07:32:09Z,PIT,Rico Dowdle,4038815,00-0036139,21,3WR 1TE,9,Running Back,RB,11,2
2026-03-14T07:32:09Z,PIT,Ben Skowronek,4035656,00-0036862,21,3WR 1TE,1,Wide Receiver,WR,8,3
2026-03-14T07:32:09Z,PIT,Aiden Williams,5278102,00-0040533,21,3WR 1TE,2,Left Tackle,LT,3,3
2026-03-14T07:32:09Z,PIT,Sataoa Laumea,4427770,00-0039799,21,3WR 1TE,5,Right Guard,RG,6,3
2026-03-14T07:32:09Z,PIT,JJ Galbreath,4695800,00-0040528,21,3WR 1TE,7,Tight End,TE,10,3
2026-03-14T07:32:09Z,PIT,Kaleb Johnson,4819231,00-0040142,21,3WR 1TE,9,Running Back,RB,11,3
2026-03-14T07:32:09Z,PIT,Roman Wilson,4431492,00-0039739,21,3WR 1TE,1,Wide Receiver,WR,1,4
2026-03-14T07:32:09Z,PIT,Steven Jones,4373830,00-0039555,21,3WR 1TE,5,Right Guard,RG,6,4
2026-03-14T07:32:09Z,PIT,Lew Nichols,4428119,00-0038409,21,3WR 1TE,9,Running Back,RB,11,4
2026-03-14T07:32:09Z,PIT,Cole Burgess,5192448,00-0039626,21,3WR 1TE,1,Wide Receiver,WR,2,5
2026-03-14T07:32:09Z,PIT,John Rhys Plumlee,4426494,00-0039456,21,3WR 1TE,1,Wide Receiver,WR,8,6
2026-03-14T07:32:09Z,PIT,Max Hurleman,4694237,00-0040618,21,3WR 1TE,1,Wide Receiver,WR,1,7
2026-03-14T07:32:09Z,PIT,Brandon Smith,4240577,00-0036775,21,3WR 1TE,1,Wide Receiver,WR,2,8
2026-03-14T07:32:09Z,PIT,A.T. Perry,4362019,00-0038612,21,3WR 1TE,1,Wide Receiver,WR,8,9
2026-03-14T07:32:09Z,SEA,Leonard Williams,2971622,00-0031933,15,Base 3-4 D,11,Left Defensive End,LDE,1,1
2026-03-14T07:32:09Z,SEA,Byron Murphy II,4570040,00-0039309,15,Base 3-4 D,12,Nose Tackle,NT,2,1
2026-03-14T07:32:09Z,SEA,Jarran Reed,3115312,00-0032387,15,Base 3-4 D,13,Right Defensive End,RDE,3,1
2026-03-14T07:32:09Z,SEA,DeMarcus Lawrence,16802,00-0031411,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,1
2026-03-14T07:32:09Z,SEA,Drake Thomas,4428659,00-0038922,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,1
2026-03-14T07:32:09Z,SEA,Ernest Jones IV,4362851,00-0036994,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,1
2026-03-14T07:32:09Z,SEA,Uchenna Nwosu,3120358,00-0034350,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,1
2026-03-14T07:32:09Z,SEA,Devon Witherspoon,4575431,00-0039169,15,Base 3-4 D,18,Left Cornerback,LCB,8,1
2026-03-14T07:32:09Z,SEA,Ty Okada,4247808,00-0038765,15,Base 3-4 D,20,Strong Safety,SS,9,1
2026-03-14T07:32:09Z,SEA,Julian Love,4046675,00-0034974,15,Base 3-4 D,21,Free Safety,FS,10,1
2026-03-14T07:32:09Z,SEA,Josh Jobe,4372020,00-0037137,15,Base 3-4 D,19,Right Cornerback,RCB,11,1
2026-03-14T07:32:09Z,SEA,Nick Emmanwori,4869523,00-0040733,15,Base 3-4 D,34,Nickel Back,NB,12,1
2026-03-14T07:32:09Z,SEA,Mike Morris,4572055,00-0038591,15,Base 3-4 D,11,Left Defensive End,LDE,1,2
2026-03-14T07:32:09Z,SEA,Brandon Pili,4259651,00-0038694,15,Base 3-4 D,12,Nose Tackle,NT,2,2
2026-03-14T07:32:09Z,SEA,Rylie Mills,4430838,00-0040647,15,Base 3-4 D,13,Right Defensive End,RDE,3,2
2026-03-14T07:32:09Z,SEA,Ja'Markis Weston,4567416,00-0040408,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,2
2026-03-14T07:32:09Z,SEA,Tyrice Knight,4686540,00-0039815,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,2
2026-03-14T07:32:09Z,SEA,Patrick O'Connell,4364623,00-0038764,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,2
2026-03-14T07:32:09Z,SEA,Derick Hall,4567226,00-0039047,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,2
2026-03-14T07:32:09Z,SEA,Nehemiah Pritchett,4567222,00-0039795,15,Base 3-4 D,18,Left Cornerback,LCB,8,2
2026-03-14T07:32:09Z,SEA,AJ Finley,4427190,00-0038866,15,Base 3-4 D,20,Strong Safety,SS,9,2
2026-03-14T07:32:09Z,SEA,Rodney Thomas II,4248455,00-0037323,15,Base 3-4 D,21,Free Safety,FS,10,2
2026-03-14T07:32:09Z,SEA,Bubba Thomas,4428657,00-0040064,15,Base 3-4 D,11,Left Defensive End,LDE,1,3
2026-03-14T07:32:09Z,SEA,J.R. Singleton,4686447,00-0040063,15,Base 3-4 D,13,Right Defensive End,RDE,3,3
2026-03-14T07:32:09Z,SEA,Jamie Sheriff,4685984,00-0039944,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,3
2026-03-14T07:32:09Z,SEA,Connor O'Toole,4605491,00-0040061,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,3
2026-03-14T07:32:09Z,SEA,D'Anthony Bell,4608386,00-0037332,15,Base 3-4 D,20,Strong Safety,SS,9,3
2026-03-14T07:32:09Z,SEA,Maxen Hook,4431145,00-0040026,15,Base 3-4 D,21,Free Safety,FS,10,3
2026-03-14T07:32:09Z,SEA,Chris Paul Jr.,4602943,00-0040588,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,4
2026-03-14T07:32:09Z,SEA,Jared Ivey,4605478,00-0040056,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,4
2026-03-14T07:32:09Z,SEA,Jason Myers,2473037,00-0031492,18,Special Teams,22,Place kicker,PK,1,1
2026-03-14T07:32:09Z,SEA,Michael Dickson,3929851,00-0034160,18,Special Teams,23,Punter,P,2,1
2026-03-14T07:32:09Z,SEA,Michael Dickson,3929851,00-0034160,18,Special Teams,79,Holder,H,3,1
2026-03-14T07:32:09Z,SEA,Rashid Shaheed,4032473,00-0037545,18,Special Teams,76,Punt Returner,PR,4,1
2026-03-14T07:32:09Z,SEA,Rashid Shaheed,4032473,00-0037545,18,Special Teams,77,Kick Returner,KR,5,1
2026-03-14T07:32:09Z,SEA,Chris Stoll,4259606,00-0038769,18,Special Teams,39,Long Snapper,LS,6,1
2026-03-14T07:32:09Z,SEA,Tory Horton,4597703,00-0040648,18,Special Teams,76,Punt Returner,PR,4,2
2026-03-14T07:32:09Z,SEA,George Holani,4429835,00-0039299,18,Special Teams,77,Kick Returner,KR,5,2
