game_id,season,week,team,opponent,eligible_plays,pass_plays,rush_plays,neutral_eligible_plays,neutral_pass_plays,pass_oe_sum,pass_oe_count
2024_11_HOU_DAL,2024,11,hou,dal,63,40,23,30,20,506.6683955490596,63
2024_11_IND_NYJ,2024,11,ind,nyj,68,32,36,34,12,-1188.2321432232857,68
2024_11_IND_NYJ,2024,11,nyj,ind,52,33,19,25,14,-233.58279019594184,52
2024_11_JAX_DET,2024,11,det,jax,77,38,39,18,9,355.02691306173824,77
2024_11_JAX_DET,2024,11,jax,det,48,32,16,8,4,-132.06504732370382,48
2024_11_KC_BUF,2024,11,buf,kc,71,47,24,34,23,178.15146744251248,71
2024_11_KC_BUF,2024,11,kc,buf,55,38,17,34,21,601.6736149787904,55
2024_11_LA_NE,2024,11,lar,ne,49,28,21,19,8,-35.25797724723844,49
2024_11_LA_NE,2024,11,ne,lar,76,48,28,41,23,-12.74534016847572,76
2024_11_LV_MIA,2024,11,lv,mia,64,50,14,21,13,314.9141721427443,64
2024_11_LV_MIA,2024,11,mia,lv,67,40,27,32,15,369.76592279970646,67
2024_11_MIN_TEN,2024,11,min,ten,72,41,31,20,12,470.29947172850365,72
2024_11_MIN_TEN,2024,11,ten,min,59,41,18,18,8,-243.37686002254515,59
2024_11_SEA_SF,2024,11,sea,sf,60,39,21,33,18,-176.2300550937653,60
2024_11_SEA_SF,2024,11,sf,sea,63,38,25,38,21,-131.9809928536415,63
2024_11_WAS_PHI,2024,11,phi,wsh,70,35,35,43,20,-839.0015497803691,70
2024_11_WAS_PHI,2024,11,wsh,phi,65,41,24,34,17,-262.39219158887823,65
2024_12_ARI_SEA,2024,12,ari,sea,58,44,14,26,16,378.2164663076399,58
2024_12_ARI_SEA,2024,12,sea,ari,62,39,23,25,14,171.65113985538437,62
2024_12_BAL_LAC,2024,12,bal,lac,62,25,37,31,11,-865.9544289112092,62
2024_12_BAL_LAC,2024,12,lac,bal,69,51,18,30,17,35.97532361745847,69
2024_12_DAL_WAS,2024,12,dal,wsh,66,38,28,42,23,341.69893264770525,66
2024_12_DAL_WAS,2024,12,wsh,dal,68,44,24,34,15,-657.917529344559,68
2024_12_DEN_LV,2024,12,den,lv,68,45,23,42,22,467.02080368995644,68
2024_12_DEN_LV,2024,12,lv,den,77,63,14,36,24,507.43491798639303,77
2024_12_DET_IND,2024,12,det,ind,71,40,31,23,9,171.3947387412189,71
2024_12_DET_IND,2024,12,ind,det,54,35,19,27,14,-148.26259464025526,54
2024_12_KC_CAR,2024,12,car,kc,61,43,18,24,15,244.10902857780493,59
2024_12_KC_CAR,2024,12,kc,car,74,52,22,35,22,777.4825945496561,74
2024_12_MIN_CHI,2024,12,chi,min,73,56,17,32,18,343.1235730648041,73
2024_12_MIN_CHI,2024,12,min,chi,71,43,28,37,24,417.6658593118187,71
2024_12_NE_MIA,2024,12,mia,ne,65,43,22,10,6,678.0953437089921,65
2024_12_NE_MIA,2024,12,ne,mia,67,51,16,14,7,143.3586701750757,67
2024_12_PHI_LA,2024,12,lar,phi,63,46,17,21,12,289.12502229213715,63
2024_12_PHI_LA,2024,12,phi,lar,70,30,40,32,11,-963.1109751760962,70
2024_12_PIT_CLE,2024,12,cle,pit,57,31,26,26,14,28.583803772926423,57
2024_12_PIT_CLE,2024,12,pit,cle,68,35,33,34,9,-1168.928323686123,68
2024_12_SF_GB,2024,12,gb,sf,71,27,44,18,6,-1043.685793876648,71
2024_12_SF_GB,2024,12,sf,gb,48,32,16,6,4,-114.62213397026068,48
2024_12_TB_NYG,2024,12,nyg,tb,58,43,15,7,3,28.219670802354887,58
2024_12_TB_NYG,2024,12,tb,nyg,65,35,30,18,12,-63.73747065663342,65
2024_12_TEN_HOU,2024,12,hou,ten,56,42,14,38,25,406.7977368831634,56
2024_12_TEN_HOU,2024,12,ten,hou,65,36,29,40,20,-295.01240998506523,65
2024_13_ARI_MIN,2024,13,ari,min,81,54,27,45,26,212.5368997454641,81
2024_13_ARI_MIN,2024,13,min,ari,52,41,11,34,25,759.4024315476421,52
2024_13_CHI_DET,2024,13,chi,det,65,54,11,8,6,531.5527230501176,65
2024_13_CHI_DET,2024,13,det,chi,70,36,34,22,6,-563.4262129664419,70
2024_13_CLE_DEN,2024,13,cle,den,85,63,22,45,25,345.9980428218843,85
2024_13_CLE_DEN,2024,13,den,cle,64,40,24,48,28,380.7020246982572,64
2024_13_HOU_JAX,2024,13,hou,jax,60,40,20,32,19,659.1833129525185,60
2024_13_HOU_JAX,2024,13,jax,hou,68,45,23,27,14,-603.7823736667634,68
2024_13_IND_NE,2024,13,ind,ne,60,28,32,30,11,-1082.8098937869072,60
2024_13_IND_NE,2024,13,ne,ind,71,42,29,47,24,-28.27835828065879,71
2024_13_LA_NO,2024,13,lar,no,54,27,27,41,18,-397.1478451043368,54
2024_13_LA_NO,2024,13,no,lar,70,41,29,39,18,-788.0690455436702,70
2024_13_LAC_ATL,2024,13,atl,lac,81,43,38,53,21,-839.8041367530823,81
2024_13_LAC_ATL,2024,13,lac,atl,43,29,14,29,18,127.48226225376118,43
2024_13_LV_KC,2024,13,kc,lv,69,55,14,38,30,1158.1791788339613,69
2024_13_LV_KC,2024,13,lv,kc,67,41,26,38,21,-333.92580449581135,67
2024_13_MIA_GB,2024,13,gb,mia,54,29,25,11,4,23.18393699824813,54
2024_13_MIA_GB,2024,13,mia,gb,69,54,15,6,3,477.53893136978155,69
2024_13_NYG_DAL,2024,13,dal,nyg,73,42,31,31,19,-148.39839637279488,73
2024_13_NYG_DAL,2024,13,nyg,dal,63,45,18,19,7,0.6220519542692262,63
2024_13_PHI_BAL,2024,13,bal,phi,72,45,27,37,17,-489.51120376586925,72
2024_13_PHI_BAL,2024,13,phi,bal,54,23,31,29,14,-456.89850263297575,54
2024_13_PIT_CIN,2024,13,cin,pit,62,49,13,36,24,929.8639461398125,62
2024_13_PIT_CIN,2024,13,pit,cin,66,43,23,36,24,742.2466494143008,66
2024_13_SEA_NYJ,2024,13,nyj,sea,66,45,21,35,19,186.55053079128282,66
2024_13_SEA_NYJ,2024,13,sea,nyj,62,38,24,32,17,8.754509687423656,62
2024_13_SF_BUF,2024,13,buf,sf,55,20,35,13,4,-1052.650409191847,55
2024_13_SF_BUF,2024,13,sf,buf,47,22,25,18,8,-924.5098561048507,47
2024_13_TB_CAR,2024,13,car,tb,70,52,18,38,25,479.15918231010437,70
2024_13_TB_CAR,2024,13,tb,car,79,41,38,54,21,-818.188288807869,79
2024_13_TEN_WAS,2024,13,ten,wsh,54,42,12,6,3,112.74257898330693,54
2024_13_TEN_WAS,2024,13,wsh,ten,81,42,39,5,3,398.1702458113432,81
2024_14_ATL_MIN,2024,14,atl,min,73,40,33,35,14,-977.3166969418523,73
2024_14_ATL_MIN,2024,14,min,atl,57,36,21,31,20,421.26969620585476,57
2024_14_BUF_LA,2024,14,buf,lar,60,45,15,18,12,287.78528124093975,60
2024_14_BUF_LA,2024,14,lar,buf,77,35,42,32,12,-725.907888263464,77
2024_14_CAR_PHI,2024,14,car,phi,70,43,27,40,17,-447.2985625267029,70
2024_14_CAR_PHI,2024,14,phi,car,56,29,27,30,12,-580.9481337666513,56
2024_14_CHI_SF,2024,14,chi,sf,52,33,19,6,4,-215.84083437919594,52
2024_14_CHI_SF,2024,14,sf,chi,60,28,32,12,7,-309.76584628224373,60
2024_14_CIN_DAL,2024,14,cin,dal,69,52,17,49,33,784.5145866274834,69
2024_14_CIN_DAL,2024,14,dal,cin,60,36,24,41,21,-129.5628622174261,60
2024_14_CLE_PIT,2024,14,cle,pit,72,47,25,24,10,-434.6506774425503,72
2024_14_CLE_PIT,2024,14,pit,cle,63,31,32,27,12,-142.41257272660752,63
2024_14_GB_DET,2024,14,det,gb,80,45,35,50,28,-135.78938767313946,80
2024_14_GB_DET,2024,14,gb,det,49,27,22,40,19,-309.7113013267517,49
2024_14_JAX_TEN,2024,14,jax,ten,58,35,23,34,17,-189.99173492193214,58
2024_14_JAX_TEN,2024,14,ten,jax,64,35,29,41,18,-527.7291908860209,64
2024_14_LAC_KC,2024,14,kc,lac,67,46,21,44,28,530.335293710232,67
2024_14_LAC_KC,2024,14,lac,kc,60,38,22,31,20,-103.5672575235368,60
2024_14_LV_TB,2024,14,lv,tb,66,43,23,24,11,188.470095396042,66
2024_14_LV_TB,2024,14,tb,lv,62,38,24,29,19,292.06876531243336,62
2024_14_NO_NYG,2024,14,no,nyg,68,36,32,40,20,-335.9892159700391,68
2024_14_NO_NYG,2024,14,nyg,no,76,58,18,26,16,9.409978985786607,76
2024_14_NYJ_MIA,2024,14,mia,nyj,70,50,20,45,28,779.3694555759434,70
2024_14_NYJ_MIA,2024,14,nyj,mia,68,45,23,43,26,557.7978819608686,68
2024_14_SEA_ARI,2024,14,ari,sea,69,47,22,22,11,-92.03993976116172,69
2024_14_SEA_ARI,2024,14,sea,ari,63,31,32,22,9,-137.38536909222617,63
2024_15_ATL_LV,2024,15,atl,lv,58,22,36,21,8,-1207.4142128229144,58
2024_15_ATL_LV,2024,15,lv,atl,66,47,19,24,13,-177.8632104396819,66
2024_15_BAL_NYG,2024,15,bal,nyg,58,29,29,17,8,-204.0104746818544,58
2024_15_BAL_NYG,2024,15,nyg,bal,67,48,19,17,8,364.17914479970943,67
2024_15_BUF_DET,2024,15,buf,det,69,38,31,23,10,279.71958741545666,69
2024_15_BUF_DET,2024,15,det,buf,77,64,13,14,8,332.95980691909773,77
2024_15_CHI_MIN,2024,15,chi,min,66,38,28,12,5,-473.96533638238884,66
2024_15_CHI_MIN,2024,15,min,chi,77,47,30,7,3,359.9099185317753,77
2024_15_CIN_TEN,2024,15,cin,ten,68,41,27,25,16,471.0705522447822,68
2024_15_CIN_TEN,2024,15,ten,cin,69,44,25,19,8,-182.95149207115176,69
2024_15_DAL_CAR,2024,15,car,dal,55,42,13,22,11,196.16117626428627,55
2024_15_DAL_CAR,2024,15,dal,car,70,30,40,23,9,-552.0831314846874,70
2024_15_GB_SEA,2024,15,gb,sea,64,30,34,18,8,-135.53614541888228,64
2024_15_GB_SEA,2024,15,sea,gb,59,44,15,13,9,117.90601611137397,59
2024_15_IND_DEN,2024,15,den,ind,60,39,21,37,23,338.5228540748359,60
2024_15_IND_DEN,2024,15,ind,den,76,46,30,39,18,-672.1782073378561,76
2024_15_KC_CLE,2024,15,cle,kc,61,43,18,17,9,88.82340937852862,61
2024_15_KC_CLE,2024,15,kc,cle,73,42,31,24,12,286.5311224013567,73
2024_15_LA_SF,2024,15,lar,sf,65,28,37,43,15,-697.549543902278,65
2024_15_LA_SF,2024,15,sf,lar,54,35,19,38,22,-143.74369382858276,54
2024_15_MIA_HOU,2024,15,hou,mia,48,33,15,15,9,573.7979471683501,48
2024_15_MIA_HOU,2024,15,mia,hou,68,49,19,30,17,370.8627402782439,68
2024_15_NE_ARI,2024,15,ari,ne,69,41,28,9,5,120.21082155406472,69
2024_15_NE_ARI,2024,15,ne,ari,51,29,22,9,4,-357.91661292314546,51
2024_15_NYJ_JAX,2024,15,jax,nyj,83,57,26,47,26,271.79095894098305,83
2024_15_NYJ_JAX,2024,15,nyj,jax,57,40,17,38,23,220.19949369132493,57
2024_15_PIT_PHI,2024,15,phi,pit,77,40,37,26,14,-54.5632503926755,77
2024_15_PIT_PHI,2024,15,pit,phi,43,27,16,16,8,-229.23464030027398,43
2024_15_TB_LAC,2024,15,lac,tb,52,41,11,28,20,649.3504077196118,52
2024_15_TB_LAC,2024,15,tb,lac,72,35,37,31,16,-221.56155444681627,72
2024_15_WAS_NO,2024,15,no,wsh,53,38,15,8,3,-398.4567016363144,53
2024_15_WAS_NO,2024,15,wsh,no,78,48,30,23,13,418.5454383492471,78
2024_16_ARI_CAR,2024,16,ari,car,70,45,25,23,13,-541.6171818971634,70
2024_16_ARI_CAR,2024,16,car,ari,67,35,32,41,17,-58.09213444590586,67
2024_16_CLE_CIN,2024,16,cin,cle,55,36,19,11,6,734.9552065134051,55
2024_16_CLE_CIN,2024,16,cle,cin,66,45,21,11,3,-270.2691510319708,66
2024_16_DEN_LAC,2024,16,den,lac,64,45,19,34,20,412.20238357782375,64
2024_16_DEN_LAC,2024,16,lac,den,60,39,21,38,21,175.4508599638939,60
2024_16_DET_CHI,2024,16,chi,det,63,48,15,9,5,223.0507373809816,63
2024_16_DET_CHI,2024,16,det,chi,64,33,31,12,6,-48.451462760567956,64
2024_16_HOU_KC,2024,16,hou,kc,59,44,15,33,22,406.43830150365886,59
2024_16_HOU_KC,2024,16,kc,hou,72,49,23,40,26,809.6294026821854,72
2024_16_JAX_LV,2024,16,jax,lv,67,45,22,38,20,-222.4786587059499,67
2024_16_JAX_LV,2024,16,lv,jax,70,46,24,43,28,519.4116517901423,70
2024_16_LA_NYJ,2024,16,lar,nyj,49,20,29,34,12,-614.8805461823943,49
2024_16_LA_NYJ,2024,16,nyj,lar,69,49,20,36,18,195.01890912652016,69
2024_16_MIN_SEA,2024,16,min,sea,63,42,21,44,26,438.3442945778371,63
2024_16_MIN_SEA,2024,16,sea,min,64,48,16,45,30,574.2540806531911,64
2024_16_NE_BUF,2024,16,buf,ne,59,35,24,32,16,86.26353293657294,59
2024_16_NE_BUF,2024,16,ne,buf,74,45,29,40,18,-26.246654987335102,74
2024_16_NO_GB,2024,16,gb,no,67,30,37,17,9,-167.21362248063076,67
2024_16_NO_GB,2024,16,no,gb,55,39,16,5,2,-171.30697965621943,55
2024_16_NYG_ATL,2024,16,atl,nyg,65,30,35,19,9,-733.3073034882543,65
2024_16_NYG_ATL,2024,16,nyg,atl,58,44,14,22,13,639.4083708524707,58
2024_16_PHI_WAS,2024,16,phi,wsh,74,40,34,30,11,-722.1389591693883,74
2024_16_PHI_WAS,2024,16,wsh,phi,65,47,18,21,17,235.94372570514741,65
2024_16_PIT_BAL,2024,16,bal,pit,59,25,34,37,16,-532.8657336533068,59
2024_16_PIT_BAL,2024,16,pit,bal,59,37,22,30,16,-216.08741283416776,59
2024_16_SF_MIA,2024,16,mia,sf,66,35,31,37,16,-31.500950455665798,66
2024_16_SF_MIA,2024,16,sf,mia,62,45,17,33,22,460.98763644695333,62
2024_16_TB_DAL,2024,16,dal,tb,57,39,18,22,14,176.99425816535967,57
2024_16_TB_DAL,2024,16,tb,dal,72,52,20,27,15,-25.511845946312114,72
2024_16_TEN_IND,2024,16,ind,ten,62,14,48,19,5,-1582.834450341761,62
2024_16_TEN_IND,2024,16,ten,ind,58,38,20,17,10,-57.31513053178773,58
2024_17_ARI_LA,2024,17,ari,lar,79,58,21,53,38,885.6405645608902,79
2024_17_ARI_LA,2024,17,lar,ari,56,36,20,32,21,140.00989198684724,56
2024_17_ATL_WAS,2024,17,atl,wsh,64,42,22,35,16,-114.85584825277284,64
2024_17_ATL_WAS,2024,17,wsh,atl,82,51,31,51,30,260.8794331550599,82
2024_17_BAL_HOU,2024,17,bal,hou,63,21,42,24,7,-874.6117256581787,63
2024_17_BAL_HOU,2024,17,hou,bal,56,40,16,18,11,58.3928436040878,56
2024_17_CAR_TB,2024,17,car,tb,47,36,11,10,7,86.54067814350144,47
2024_17_CAR_TB,2024,17,tb,car,74,37,37,24,11,-11.658533662557957,74
2024_17_DAL_PHI,2024,17,dal,phi,62,32,30,24,10,-852.4688333272936,62
2024_17_DAL_PHI,2024,17,phi,dal,63,22,41,12,7,-1479.8566058278084,63
2024_17_DEN_CIN,2024,17,cin,den,89,64,25,55,38,1428.2044865190985,89
2024_17_DEN_CIN,2024,17,den,cin,60,39,21,31,14,-375.59431195259094,60
2024_17_DET_SF,2024,17,det,sf,67,37,30,42,21,-353.5534381866458,67
2024_17_DET_SF,2024,17,sf,det,63,47,16,38,24,690.0435060262681,63
2024_17_GB_MIN,2024,17,gb,min,61,36,25,19,7,-763.5981738567349,61
2024_17_GB_MIN,2024,17,min,gb,69,46,23,21,11,537.7884432673452,69
2024_17_IND_NYG,2024,17,ind,nyg,76,43,33,31,16,-492.547298967838,76
2024_17_IND_NYG,2024,17,nyg,ind,52,26,26,18,8,-313.67203667759884,52
2024_17_KC_PIT,2024,17,kc,pit,61,42,19,25,18,983.4604576230049,61
2024_17_KC_PIT,2024,17,pit,kc,75,49,26,29,13,-445.490908622742,75
2024_17_LAC_NE,2024,17,lac,ne,79,45,34,22,12,8.060441911220735,79
2024_17_LAC_NE,2024,17,ne,lac,53,38,15,10,5,-157.9906105995182,53
2024_17_LV_NO,2024,17,lv,no,75,37,38,36,16,-530.0563398748641,75
2024_17_LV_NO,2024,17,no,lv,60,47,13,22,12,-28.837887942790786,60
2024_17_MIA_CLE,2024,17,cle,mia,79,51,28,38,20,-534.7863361239436,79
2024_17_MIA_CLE,2024,17,mia,cle,58,37,21,25,15,275.9535588324067,58
2024_17_NYJ_BUF,2024,17,buf,nyj,68,37,31,25,14,-318.8195763155817,68
2024_17_NYJ_BUF,2024,17,nyj,buf,61,39,22,19,9,-61.36108189821222,61
2024_17_SEA_CHI,2024,17,chi,sea,61,41,20,38,21,-90.57209193706527,61
2024_17_SEA_CHI,2024,17,sea,chi,51,28,23,34,14,-526.4092087745669,51
2024_17_TEN_JAX,2024,17,jax,ten,57,26,31,28,11,-358.17144699394703,57
2024_17_TEN_JAX,2024,17,ten,jax,69,41,28,26,10,-1091.6345834732053,69
2024_18_BUF_NE,2024,18,buf,ne,67,33,34,38,11,-1132.8620105981827,67
2024_18_BUF_NE,2024,18,ne,buf,61,36,25,43,25,221.97015881538388,61
2024_18_CAR_ATL,2024,18,atl,car,79,41,38,44,24,-870.2794685959816,79
2024_18_CAR_ATL,2024,18,car,atl,66,41,25,44,24,393.9085699617864,66
2024_18_CHI_GB,2024,18,chi,gb,61,35,26,31,10,-535.6001913547515,60
2024_18_CHI_GB,2024,18,gb,chi,64,31,33,44,18,-1000.0798910856246,64
2024_18_CIN_PIT,2024,18,cin,pit,73,52,21,32,22,1062.0365545153618,73
2024_18_CIN_PIT,2024,18,pit,cin,61,40,21,27,9,-407.6498925685883,61
2024_18_CLE_BAL,2024,18,bal,cle,69,38,31,4,3,-301.04046836495365,69
2024_18_CLE_BAL,2024,18,cle,bal,58,41,17,11,4,164.1084909439085,58
2024_18_HOU_TEN,2024,18,hou,ten,59,32,27,14,7,136.44694648683026,59
2024_18_HOU_TEN,2024,18,ten,hou,61,31,30,13,4,-1297.4869698286057,61
2024_18_JAX_IND,2024,18,ind,jax,78,44,34,37,14,-394.64155137538927,78
2024_18_JAX_IND,2024,18,jax,ind,67,37,30,42,21,-620.423200726509,67
2024_18_KC_DEN,2024,18,den,kc,73,36,37,11,6,-191.95192605257043,73
2024_18_KC_DEN,2024,18,kc,den,34,24,10,2,0,-45.94233632087709,34
2024_18_LAC_LV,2024,18,lac,lv,72,39,33,31,20,-108.98534134030345,72
2024_18_LAC_LV,2024,18,lv,lac,50,39,11,23,13,414.69323486089684,50
2024_18_MIA_NYJ,2024,18,mia,nyj,70,49,21,22,13,-264.03240561485313,70
2024_18_MIA_NYJ,2024,18,nyj,mia,63,41,22,23,15,777.8149455785754,63
2024_18_MIN_DET,2024,18,det,min,68,36,32,33,17,41.350890323519884,68
2024_18_MIN_DET,2024,18,min,det,64,48,16,30,19,325.83234012126906,64
2024_18_NO_TB,2024,18,no,tb,66,48,18,35,21,383.747611939907,66
2024_18_NO_TB,2024,18,tb,no,66,40,26,41,20,-338.88403326272953,66
2024_18_NYG_PHI,2024,18,nyg,phi,54,29,25,23,11,-928.4748509526254,54
2024_18_NYG_PHI,2024,18,phi,nyg,67,43,24,9,6,344.26829069852795,67
2024_18_SEA_LA,2024,18,lar,sea,65,45,20,40,23,311.84908449649794,65
2024_18_SEA_LA,2024,18,sea,lar,53,29,24,41,19,-115.68956375122076,53
2024_18_SF_ARI,2024,18,ari,sf,65,39,26,35,23,377.1393494680527,65
2024_18_SF_ARI,2024,18,sf,ari,74,48,26,30,17,-445.09089291095734,74
2024_18_WAS_DAL,2024,18,dal,wsh,78,40,38,51,23,-807.6692759990693,78
2024_18_WAS_DAL,2024,18,wsh,dal,55,40,15,37,25,153.13907563686377,55
