window,group,n,games,ats_w,ats_l,ats_p,ats_pct,ats_ci_low,ats_ci_high,mean_ats_margin,median_ats_margin,su_w,su_l,su_t,su_pct,mean_score_margin,mean_qb_team_pass_epa_db,mean_sack_rate,mean_hits_allowed_rate,mean_cpoe,mean_yards_attempt,mean_pass_success_rate,mean_explosive_pass_rate,mean_qb_completion_pct,mean_qb_passer_rating,mean_qb_interceptions,mean_team_sack_fumbles,mean_sacks,mean_hits_allowed
2023,edge z >=1,62,59,29,28,5,0.5087719298245614,0.38259680329032353,0.6338393193625982,-0.1693548387096774,0.0,24,38,0,0.3870967741935484,-4.17741935483871,0.0003709611048009149,0.07787345282122399,0.1805506393146638,0.7740695580265318,6.6950523362178345,0.4296964593698387,0.08296098539448284,0.6413003922451079,86.90314770814956,0.6935483870967742,0.4032258064516129,3.0806451612903225,7.161290322580645
2023,vulnerable alone,119,105,54,57,8,0.4864864864864865,0.39552234608017617,0.578354715890399,-0.10504201680672269,0.0,52,67,0,0.4369747899159664,-1.8823529411764706,-0.002422163287794959,0.07085787227564996,0.14306221377752032,0.22722416649088711,7.055529108551086,0.43998851282750046,0.0915127288158713,0.6350984136039779,86.7480206681801,0.8151260504201681,0.36134453781512604,2.857142857142857,5.781512605042017
2023,vulnerable + edge z>=1,14,14,6,7,1,0.46153846153846156,0.2320575430148814,0.7085656756816796,-0.9285714285714286,-1.75,4,10,0,0.2857142857142857,-6.857142857142857,-0.012219196997470936,0.07384916681418596,0.1533485132745188,-1.4363001502817814,6.772197258812379,0.4149237154482237,0.06960174683737068,0.6409989057529525,84.00687868452009,0.8571428571428571,0.2857142857142857,3.2142857142857144,6.5
2023,resilient + edge z>=1,21,21,8,10,3,0.4444444444444444,0.24559231101389126,0.6628393057174837,-0.8571428571428571,0.0,7,14,0,0.3333333333333333,-4.142857142857143,-0.007443587867183398,0.09131006915633613,0.19410332772317074,0.9777005777303194,6.658085226875686,0.42237885340380243,0.10437837470504376,0.6346788496825738,87.5065059170983,0.6190476190476191,0.6190476190476191,3.4761904761904763,7.523809523809524
2023,vulnerable + neutral/favorable,85,80,39,41,5,0.4875,0.38107693944368337,0.5950685539629311,0.18235294117647058,0.0,41,44,0,0.4823529411764706,-0.09411764705882353,0.03366429605171439,0.06215410595548152,0.1274865060846788,0.7086394814826564,7.1622294018582195,0.4501919297970451,0.09628143085872083,0.6402448221413234,88.88262496377583,0.7647058823529411,0.32941176470588235,2.541176470588235,5.235294117647059
2023,vulnerable + edge + underdog,11,11,4,6,1,0.4,0.16817758120350967,0.6873304525498135,-3.727272727272727,-3.5,2,9,0,0.18181818181818182,-12.0,-0.07187423670929481,0.07811313279588444,0.16112525103107625,-2.1717581347116055,6.346621639575766,0.39844214910970516,0.059245198454174246,0.6371547535013415,81.1415506724759,0.9090909090909091,0.2727272727272727,3.3636363636363638,6.7272727272727275
2023,vulnerable + edge + favorite,3,3,2,1,0,0.6666666666666666,0.2076549551264879,0.9385096847238394,9.333333333333334,0.5,2,1,0,0.6666666666666666,12.0,0.20651594861255,0.05821462488129155,0.1248338081671415,1.260379125960906,8.33264119601329,0.4753561253561253,0.10757575757575756,0.655094130675526,94.51308139534883,0.6666666666666666,0.3333333333333333,2.6666666666666665,5.666666666666667
2023,vulnerable + edge + high prior pass rate,10,10,5,4,1,0.5555555555555556,0.2666473457440297,0.811224570528086,-0.4,0.25,3,7,0,0.3,-6.2,0.07754646761248413,0.06539356793589908,0.14782543324358013,1.621092663649732,7.159284528045696,0.427188428140131,0.07754993067980405,0.6737115993672648,92.67574267235732,0.6,0.2,2.8,6.1
2023,fixed z vulnerability >=0.5 + edge >=1 + gate 50,11,11,4,5,2,0.4444444444444444,0.188775429471914,0.7333526542559703,-2.0,0.0,2,9,0,0.18181818181818182,-7.454545454545454,-0.06908702276970023,0.06251421151514497,0.14915679019897907,-2.6251957097498053,5.855835628752479,0.3808618758476136,0.0596986967545625,0.6474958490488464,83.76890729005218,0.5454545454545454,0.36363636363636365,2.5454545454545454,5.909090909090909
2023,fixed z vulnerability >=0.5 + edge >=1 + gate 100,9,9,4,4,1,0.5,0.21521252682444186,0.7847874731755582,-2.0555555555555554,0.0,2,7,0,0.2222222222222222,-8.0,-0.008372284905486659,0.056534463646715646,0.14255915383294024,-0.2304171204718888,6.386873454356623,0.41806195082229697,0.06711712059475768,0.6577163134155909,86.71309777110527,0.6666666666666666,0.3333333333333333,2.5555555555555554,6.111111111111111
2023,fixed z vulnerability >=0.5 + edge >=1 + gate 200,6,6,2,3,1,0.4,0.1176182311592533,0.769280067791163,-4.666666666666667,-1.75,1,5,0,0.16666666666666666,-9.5,-0.11280260997063846,0.06460769194273663,0.15510857201925163,-4.199357918984743,5.894954886423542,0.3834862242934103,0.06280362149927367,0.6176060401793465,77.7204432403813,1.0,0.5,2.8333333333333335,6.666666666666667
2023,vulnerable + edge + favorite 0-3,3,3,2,1,0,0.6666666666666666,0.2076549551264879,0.9385096847238394,9.333333333333334,0.5,2,1,0,0.6666666666666666,12.0,0.20651594861255,0.05821462488129155,0.1248338081671415,1.260379125960906,8.33264119601329,0.4753561253561253,0.10757575757575756,0.655094130675526,94.51308139534883,0.6666666666666666,0.3333333333333333,2.6666666666666665,5.666666666666667
2023,vulnerable + edge + favorite 3.5-6.5,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,,,,,,,
2023,vulnerable + edge + favorite 7+,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,,,,,,,
2023,vulnerable + edge + underdog 0-3,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,,,,,,,
2023,vulnerable + edge + underdog 3.5-6.5,3,3,3,0,0,1.0,0.43849391955098227,1.0,7.833333333333333,8.0,2,1,0,0.6666666666666666,1.6666666666666667,0.09924359007223803,0.05915538362346873,0.14212029105646126,1.2413221518112667,6.750360750360751,0.4583448466427189,0.07467532467532467,0.6814574314574315,98.9057239057239,0.0,0.0,2.6666666666666665,6.0
2023,vulnerable + edge + underdog 7+,8,8,1,6,1,0.14285714285714285,0.02567895594897479,0.51313450331903,-8.0625,-8.25,0,8,0,0.0,-17.125,-0.1360434217523696,0.08522228873554033,0.1682521110215569,-3.451663242157682,6.195219473031397,0.3759786375348249,0.05345890112124284,0.6205412492678078,74.4799857100079,1.25,0.375,3.625,7.0
2023,vulnerable + edge + home,9,9,4,4,1,0.5,0.21521252682444186,0.7847874731755582,1.5,0.0,4,5,0,0.4444444444444444,-4.444444444444445,0.0406522949581069,0.05927887906843605,0.14529790553741298,1.657889771289629,7.008376167162288,0.4347777617165949,0.08289276319966857,0.6829406207965092,89.09349990613406,0.7777777777777778,0.3333333333333333,2.4444444444444446,5.777777777777778
2023,vulnerable + edge + away,5,5,2,3,0,0.4,0.1176182311592533,0.769280067791163,-5.3,-6.5,0,5,0,0.0,-11.2,-0.10738788251751104,0.10007568475653583,0.1678396072013093,-7.00584200911032,6.347075223782541,0.3791864321651556,0.045677917385234454,0.5655038186745504,74.85096048561496,1.0,0.2,4.6,7.8
2024,all,488,255,245,236,7,0.5093555093555093,0.4647823354920261,0.5537804280992168,0.20184426229508196,0.5,249,239,0,0.5102459016393442,0.3319672131147541,0.09335830081788112,0.061051579094588235,0.13799586473259087,1.633210900644125,7.335783146683413,0.46964116251652976,0.09299776760546294,0.6595578633292672,94.38592006677061,0.6762295081967213,0.2889344262295082,2.4077868852459017,5.487704918032787
2024,edge top quartile,127,107,60,65,2,0.48,0.3943261533805731,0.5668665048912894,-0.43700787401574803,-0.5,62,65,0,0.4881889763779528,-2.0551181102362204,0.029227214277222063,0.06688087519280071,0.16005945267414648,1.2125889297640566,7.133930131792723,0.4541413024441347,0.09288273067910108,0.6474864117134956,91.25084732406523,0.7322834645669292,0.36220472440944884,2.6850393700787403,6.480314960629921
2024,edge top 20%,104,91,48,55,1,0.46601941747572817,0.37264215923684024,0.5618402895471541,-0.9326923076923077,-1.0,47,57,0,0.4519230769230769,-2.875,0.0196732842923288,0.06878624683558306,0.16293493959125696,1.385136968511132,7.054913131299231,0.44958999224673757,0.09249750857789546,0.6443781406877486,90.6565959730863,0.7692307692307693,0.36538461538461536,2.7596153846153846,6.5673076923076925
2024,edge top 10%,46,42,19,27,0,0.41304347826086957,0.2828839329710102,0.5566075761298211,-2.010869565217391,-1.75,20,26,0,0.43478260869565216,-3.869565217391304,-0.00501917868410299,0.0744692149126423,0.17392123559422984,1.943577397908822,7.001204727538372,0.45264123369166287,0.08914303540703283,0.6394072189007127,90.00144184010605,0.8695652173913043,0.4782608695652174,3.0434782608695654,7.108695652173913
2024,edge z >=0.5,151,121,73,75,3,0.49324324324324326,0.4138913213567432,0.572937057690896,-0.38741721854304634,0.0,72,79,0,0.4768211920529801,-2.1059602649006623,0.03620128426097522,0.0652658690374589,0.15786547795006825,0.9129169976443977,7.142252405070977,0.4547893599737988,0.09204194501932386,0.6451201286404961,90.84360691185502,0.7284768211920529,0.36423841059602646,2.629139072847682,6.3907284768211925
2024,edge z >=1,69,61,29,39,1,0.4264705882352941,0.31597057562082875,0.5448343062303549,-2.0072463768115942,-2.0,28,41,0,0.4057971014492754,-4.579710144927536,0.004425247884603781,0.07392335749102519,0.17112861598416795,1.2010176841697608,7.037110475128937,0.4469406506805926,0.08872881729304778,0.6390115619733155,89.79784635723985,0.8405797101449275,0.34782608695652173,3.0434782608695654,7.043478260869565
2024,vulnerable alone,123,109,73,48,2,0.6033057851239669,0.5142510708691974,0.6860026906974599,2.910569105691057,2.5,69,54,0,0.5609756097560976,3.186991869918699,0.14693394556707967,0.06545573178039274,0.13094516620788824,3.1097184389634878,7.589469866691501,0.4827920497700661,0.10147521434245957,0.6692141057133104,100.0918827781911,0.5203252032520326,0.24390243902439024,2.5528455284552845,5.211382113821138
2024,vulnerable + edge z>=1,10,10,6,3,1,0.6666666666666666,0.35419734749908977,0.879418401317257,3.9,4.0,5,5,0,0.5,3.4,0.11904557520716104,0.0689151788527852,0.133808818937114,0.6757900361834206,7.565049890009138,0.4597052282815187,0.13295830028141348,0.6288824792166419,99.10957041395048,0.4,0.3,3.0,5.8
2024,resilient + edge z>=1,14,14,4,10,0,0.2857142857142857,0.11721187910109099,0.5464954117248438,-4.892857142857143,-3.75,6,8,0,0.42857142857142855,-5.571428571428571,-0.03442379625560021,0.07931456658236843,0.18358350455873676,-0.9421543365108109,6.518616879899222,0.4288537860242858,0.07987048068482382,0.6311547944536666,87.31479100090772,0.7857142857142857,0.35714285714285715,3.0,7.0
2024,vulnerable + neutral/favorable,94,84,55,39,0,0.5851063829787234,0.48407836075523214,0.6794512626360452,2.904255319148936,2.5,55,39,0,0.5851063829787234,3.978723404255319,0.16916074474149836,0.06619525316332331,0.12610120961889792,3.9204189881983478,7.783445361314928,0.48968355364298644,0.10312806963261607,0.6820384442233569,101.9724822725643,0.5957446808510638,0.23404255319148937,2.5425531914893615,4.957446808510638
2024,vulnerable + edge + underdog,6,6,3,2,1,0.6,0.23071993220883708,0.8823817688407467,4.083333333333333,2.25,2,4,0,0.3333333333333333,-1.5,0.11485236558412072,0.07059459285069042,0.13279455413601754,-1.0054869510736608,7.406660459851949,0.46024325719447673,0.1187808091109978,0.6235245123542995,103.18522359745764,0.3333333333333333,0.5,3.1666666666666665,6.0
2024,vulnerable + edge + favorite,4,4,3,1,0,0.75,0.3006360524426366,0.9544139373553637,3.625,4.5,3,1,0,0.75,10.75,0.1253353896417215,0.06639605785592739,0.1353302161387587,3.1977055170690427,7.802634035244923,0.4588981849120817,0.15422453703703703,0.6369194295101552,92.99609063868976,0.5,0.0,2.75,5.5
2024,vulnerable + edge + high prior pass rate,4,4,2,2,0,0.5,0.15003570882017148,0.8499642911798285,8.5,4.25,1,3,0,0.25,3.25,0.030692422943854207,0.09109562524196671,0.13741773132017035,1.4668114207144032,7.811838624338625,0.42185443283004254,0.12797369471897774,0.668584656084656,102.90867504409171,0.5,0.5,4.0,6.25
2024,fixed z vulnerability >=0.5 + edge >=1 + gate 50,1,1,0,0,1,,,,0.0,0.0,0,1,0,0.0,-3.0,0.10997843278476079,0.05357142857142857,0.07142857142857142,0.892469603964623,7.23404255319149,0.4642857142857143,0.125,0.6808510638297872,103.14716312056737,0.0,0.0,3.0,4.0
2024,fixed z vulnerability >=0.5 + edge >=1 + gate 100,1,1,0,0,1,,,,0.0,0.0,0,1,0,0.0,-3.0,0.10997843278476079,0.05357142857142857,0.07142857142857142,0.892469603964623,7.23404255319149,0.4642857142857143,0.125,0.6808510638297872,103.14716312056737,0.0,0.0,3.0,4.0
2024,fixed z vulnerability >=0.5 + edge >=1 + gate 200,1,1,0,0,1,,,,0.0,0.0,0,1,0,0.0,-3.0,0.10997843278476079,0.05357142857142857,0.07142857142857142,0.892469603964623,7.23404255319149,0.4642857142857143,0.125,0.6808510638297872,103.14716312056737,0.0,0.0,3.0,4.0
2024,vulnerable + edge + favorite 0-3,2,2,1,1,0,0.5,0.09452865480086614,0.9054713451991339,0.25,0.25,1,1,0,0.5,2.0,-0.0065511993156149575,0.0952921157118548,0.14237095859330687,3.5958278269230504,7.683393070489846,0.3927963698241633,0.16782407407407407,0.6332138590203106,76.94270211071287,1.0,0.0,4.0,6.0
2024,vulnerable + edge + favorite 3.5-6.5,1,1,1,0,0,1.0,0.20654329147389294,1.0,8.5,8.5,1,0,0,1.0,14.0,0.3690555960357998,0.075,0.125,13.5746430966162,9.0625,0.55,0.1875,0.78125,125.26041666666667,0.0,0.0,3.0,5.0
2024,vulnerable + edge + favorite 7+,1,1,1,0,0,1.0,0.20654329147389294,1.0,5.5,5.5,1,0,0,1.0,25.0,0.1453883611623161,0.0,0.13157894736842105,-7.97547668218613,6.78125,0.5,0.09375,0.5,92.83854166666666,0.0,0.0,0.0,5.0
2024,vulnerable + edge + underdog 0-3,3,3,2,0,1,1.0,0.34237195288961925,1.0,11.166666666666666,4.5,2,1,0,0.6666666666666666,8.666666666666666,0.19886840362657723,0.07447089947089948,0.10873015873015872,4.263249168879462,7.839918946301925,0.5388888888888889,0.125,0.6674265450861195,115.23556231003039,0.3333333333333333,0.6666666666666666,3.0,4.333333333333333
2024,vulnerable + edge + underdog 3.5-6.5,2,2,0,2,0,0.0,0.0,0.6576280471103807,-10.25,-10.25,0,2,0,0.0,-16.5,-0.0498298654078892,0.06349206349206349,0.1865079365079365,-8.605628557827165,5.602960102960103,0.36507936507936506,0.06884242733299337,0.5408622908622909,78.51780351780351,0.5,0.5,3.5,9.5
2024,vulnerable + edge + underdog 7+,1,1,1,0,0,1.0,0.20654329147389294,1.0,11.5,11.5,0,1,0,0.0,-2.0,0.19216871344077108,0.07317073170731707,0.0975609756097561,-1.61141209742602,9.714285714285714,0.4146341463414634,0.2,0.6571428571428571,116.3690476190476,0.0,0.0,3.0,4.0
2024,vulnerable + edge + home,6,6,3,2,1,0.6,0.23071993220883708,0.8823817688407467,6.083333333333333,2.75,3,3,0,0.5,8.5,0.09250389471958707,0.06996386630532972,0.13001957807798628,2.3283822997797206,7.4351435560433785,0.4645115498774035,0.1196907964793185,0.6632161385042591,102.75196233520332,0.3333333333333333,0.3333333333333333,3.1666666666666665,5.833333333333333
2024,vulnerable + edge + away,3,3,2,1,0,0.6666666666666666,0.2076549551264879,0.9385096847238394,-0.3333333333333333,4.5,1,2,0,0.3333333333333333,-7.666666666666667,0.21834489023617776,0.05878177829397341,0.13172667440960126,-0.2854635047583732,8.421814671814671,0.47154471544715443,0.14131274131274132,0.6193050193050192,108.0826362076362,0.3333333333333333,0.3333333333333333,2.3333333333333335,5.333333333333333
2025,all,481,256,243,236,2,0.5073068893528184,0.4626546210120073,0.5518428870734601,0.12785862785862787,0.5,247,232,2,0.5156576200417536,0.44490644490644493,0.07847694780475385,0.06126337082925208,0.1425691280238603,0.9171046954071779,7.179597007471999,0.4689791331632856,0.09194745190478353,0.6483286728034845,92.45386728170892,0.6735966735966736,0.25363825363825365,2.3347193347193347,5.490644490644491
2025,edge top quartile,120,98,59,61,0,0.49166666666666664,0.4038741586989492,0.5799761791519831,-0.43333333333333335,-0.5,52,67,1,0.4369747899159664,-1.6666666666666667,-0.015129290795093965,0.0795853196716957,0.17706328036108962,-0.7901045456487686,6.8225440158448105,0.44042307417094734,0.08585127590900404,0.6349697069341952,86.90643370852449,0.6833333333333333,0.2833333333333333,2.95,6.641666666666667
2025,edge top 20%,101,88,49,52,0,0.48514851485148514,0.3900229573630214,0.5813624469039871,-0.5297029702970297,-0.5,41,59,1,0.41,-1.9603960396039604,-0.0140813169146278,0.0811173599631243,0.18077446079295628,-1.2555054627107491,6.75318827852562,0.4410574465856872,0.08302895992938486,0.6288956411711639,85.9049808725836,0.6831683168316832,0.27722772277227725,2.9405940594059405,6.693069306930693
2025,edge top 10%,56,54,30,26,0,0.5357142857142857,0.4070395665724008,0.6598035659641625,-0.7142857142857143,0.75,22,34,0,0.39285714285714285,-2.8035714285714284,-0.05400417695799102,0.08695169013163147,0.189236267645335,-2.2606099813578577,6.527373207557444,0.41840226437796574,0.0762186991076442,0.6231949283674493,83.68023927822519,0.8035714285714286,0.21428571428571427,3.3035714285714284,7.232142857142857
2025,edge z >=0.5,146,119,70,76,0,0.4794520547945205,0.3999858090092327,0.5599719063381742,-0.5924657534246576,-0.5,61,84,1,0.4206896551724138,-2.0616438356164384,-0.012609608744275105,0.07522811589377308,0.17339407642356186,-1.2298705753481396,6.742430053455471,0.4425936591337307,0.08460191786510937,0.6309249192479343,86.3495515443505,0.7191780821917808,0.2671232876712329,2.828767123287671,6.609589041095891
2025,edge z >=1,74,69,39,35,0,0.527027027027027,0.41477158311547435,0.6366148220971626,0.14189189189189189,0.75,33,41,0,0.44594594594594594,-1.6216216216216217,-0.04036270412261402,0.08689112406924748,0.18477064091992557,-1.8904845157408905,6.580594925300984,0.4273693847597782,0.07710719576476649,0.6248198392962717,85.40737226580265,0.6756756756756757,0.25675675675675674,3.189189189189189,6.918918918918919
2025,vulnerable alone,128,114,63,64,1,0.49606299212598426,0.410506352877393,0.5818508179306681,-1.0078125,-0.25,63,65,0,0.4921875,-1.3671875,0.04379661703794113,0.0697484166586835,0.1395208672578876,0.5877818002799499,7.192151142306911,0.4494966537825457,0.09683272115286383,0.6376088436872271,90.94912648937913,0.6015625,0.34375,2.53125,5.09375
2025,vulnerable + edge z>=1,15,15,8,7,0,0.5333333333333333,0.3011663015105079,0.7519077474025355,-0.6333333333333333,1.0,7,8,0,0.4666666666666667,-4.4,-0.1686548775435454,0.1082331385430271,0.20904851496816468,-6.90179549871838,5.868763530622611,0.3776763798324383,0.06342678211910623,0.5747818527895127,75.73048515461109,0.7333333333333333,0.2,3.466666666666667,6.733333333333333
2025,resilient + edge z>=1,29,29,14,15,0,0.4827586206896552,0.3138581933079522,0.6556926202943085,0.3275862068965517,-0.5,14,15,0,0.4827586206896552,-0.034482758620689655,0.021725560902636692,0.08085472736168182,0.18523442676897872,-1.0816040051576103,7.143300704216158,0.4462207975592604,0.08583996390238101,0.6462657897846708,91.80334465229042,0.6896551724137931,0.3103448275862069,3.206896551724138,7.344827586206897
2025,vulnerable + neutral/favorable,100,93,47,52,1,0.47474747474747475,0.37917288365218244,0.5722086584475127,-0.96,-0.75,52,48,0,0.52,-0.17,0.0997485860943434,0.06290486018622661,0.12500748240765222,1.985786882070213,7.551368846164366,0.46600375274435746,0.1044201835402352,0.6483057623114149,93.87290149909028,0.6,0.35,2.36,4.71
2025,vulnerable + edge + underdog,11,11,6,5,0,0.5454545454545454,0.28008775568998817,0.7872904245601196,-1.5,1.0,4,7,0,0.36363636363636365,-9.181818181818182,-0.22497802736986675,0.11237599700311779,0.2279070658656791,-7.789428122229682,5.3741314272555485,0.3515157704785775,0.05447654746979261,0.5650077566911932,70.11808444198326,0.8181818181818182,0.2727272727272727,3.3636363636363638,7.0
2025,vulnerable + edge + favorite,4,4,2,2,0,0.5,0.15003570882017148,0.8499642911798285,1.75,1.5,3,1,0,0.75,8.75,-0.013766215521161751,0.09684027777777778,0.15718749999999998,-4.460805784062297,7.229001814882032,0.44961805555555556,0.08803992740471868,0.6016606170598912,91.16458711433756,0.5,0.0,3.75,6.0
2025,vulnerable + edge + high prior pass rate,8,8,4,4,0,0.5,0.21521252682444186,0.7847874731755582,-1.6875,0.25,2,6,0,0.25,-10.75,-0.2336731684150481,0.11528058249786671,0.21437955296115502,-8.18720831549041,5.499279197324864,0.3643761360724308,0.0547537376194497,0.5667341502988755,69.92720196631285,1.0,0.375,3.625,7.125
2025,fixed z vulnerability >=0.5 + edge >=1 + gate 50,7,6,5,2,0,0.7142857142857143,0.35892909014821267,0.9177828342909844,6.5,6.0,5,2,0,0.7142857142857143,2.857142857142857,-0.05781698649702669,0.07779703725103118,0.1606130541924273,-4.366251197192155,6.212204954792402,0.4340628075714021,0.06885838916520458,0.5950150202581553,86.2073341055443,0.2857142857142857,0.2857142857142857,2.2857142857142856,5.142857142857143
2025,fixed z vulnerability >=0.5 + edge >=1 + gate 100,5,5,3,2,0,0.6,0.23071993220883708,0.8823817688407467,2.0,6.0,3,2,0,0.6,-6.2,-0.11917126428729677,0.07780474104033255,0.15263605364717597,-6.112495654251494,5.384478241057189,0.3965768194888518,0.05849851902483481,0.5712818979266348,77.57613731297943,0.4,0.2,2.2,4.8
2025,fixed z vulnerability >=0.5 + edge >=1 + gate 200,3,3,2,1,0,0.6666666666666666,0.2076549551264879,0.9385096847238394,1.3333333333333333,6.0,2,1,0,0.6666666666666666,-6.333333333333333,-0.10876327745192622,0.05560049432648017,0.15279182114369172,-6.451298351795013,5.402160704792284,0.4067071115604988,0.05709349130401762,0.5515683147262095,76.16856218829902,0.6666666666666666,0.0,2.3333333333333335,6.0
2025,vulnerable + edge + favorite 0-3,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,,,,,,,
2025,vulnerable + edge + favorite 3.5-6.5,2,2,1,1,0,0.5,0.09452865480086614,0.9054713451991339,-2.0,-2.0,1,1,0,0.5,2.0,0.028903254626144202,0.07388888888888889,0.13555555555555554,-7.87948679222103,6.718693284936479,0.45999999999999996,0.1043557168784029,0.5957350272232305,94.24153055051421,0.0,0.0,3.5,6.0
2025,vulnerable + edge + favorite 7+,2,2,1,1,0,0.5,0.09452865480086614,0.9054713451991339,5.5,5.5,2,0,0,1.0,15.5,-0.05643568566846768,0.11979166666666666,0.17881944444444445,-1.0421247759035652,7.739310344827587,0.4392361111111111,0.07172413793103448,0.6075862068965517,88.08764367816093,1.0,0.0,4.0,6.0
2025,vulnerable + edge + underdog 0-3,3,3,2,1,0,0.6666666666666666,0.2076549551264879,0.9385096847238394,-2.3333333333333335,6.0,2,1,0,0.6666666666666666,-4.666666666666667,-0.278392912326894,0.12194645299980457,0.2668664364970795,-11.881239777512812,5.184848484848485,0.30928495429179426,0.05020796197266786,0.5292929292929293,59.37710437710438,1.0,0.3333333333333333,3.6666666666666665,7.333333333333333
2025,vulnerable + edge + underdog 3.5-6.5,2,2,2,0,0,1.0,0.34237195288961925,1.0,6.5,6.5,2,0,0,1.0,1.5,0.03766525475408486,0.016666666666666666,0.09684684684684684,-2.498017301162065,5.901785714285714,0.4202702702702703,0.07846320346320346,0.578125,84.52380952380952,0.5,0.0,0.5,3.0
2025,vulnerable + edge + underdog 7+,6,6,2,4,0,0.3333333333333333,0.09676933255921683,0.7000116786584712,-3.75,-1.5,0,6,0,0.0,-15.0,-0.28581834559933694,0.13949387911692476,0.25211412022292295,-7.507325901610656,5.292888136115691,0.34971301197473825,0.04861528822055137,0.5784927559540562,70.68666611381396,0.8333333333333334,0.3333333333333333,4.166666666666667,8.166666666666666
2025,vulnerable + edge + home,6,6,3,3,0,0.5,0.18761280689940868,0.8123871931005913,-0.9166666666666666,1.75,3,3,0,0.5,-1.1666666666666667,-0.08402452352221194,0.10166483647722653,0.2138602779613137,-5.197483252342206,6.159431199472034,0.3815774733666076,0.07238921994580155,0.5830523932611047,80.60610739121402,1.0,0.3333333333333333,3.6666666666666665,7.333333333333333
2025,vulnerable + edge + away,8,8,4,4,0,0.5,0.21521252682444186,0.7847874731755582,-1.1875,0.25,4,4,0,0.5,-7.125,-0.1618016726905496,0.08789540396198005,0.16691558468053033,-7.196732311225107,6.0534758673721925,0.4047187278505213,0.06463330151397302,0.5742502084462724,74.20245657246565,0.625,0.125,2.625,5.25
