season,week,game_id,kickoff_utc,team,opponent,defense_prior_games,offense_prior_games,defense_prior_hit_rate,offense_prior_hit_allowed_rate,historical_pass_rush_edge_z,edge_prior_percentile
2025,2,2025_02_WAS_GB,2025-09-12T00:15:00.000Z,gb,wsh,8,8,0.12576687116564417,0.16666666666666666,0.48321175608267913,0.6981747066492829
2025,2,2025_02_WAS_GB,2025-09-12T00:15:00.000Z,wsh,gb,8,8,0.13274336283185842,0.11016949152542373,-0.4302497559542371,0.3272490221642764
2025,2,2025_02_BUF_NYJ,2025-09-14T17:00:00.000Z,buf,nyj,8,8,0.10344827586206896,0.061488673139158574,-2.0292504112709824,0.013671875
2025,2,2025_02_BUF_NYJ,2025-09-14T17:00:00.000Z,nyj,buf,8,8,0.13245033112582782,0.12618296529968454,-0.15685806829765583,0.4296875
2025,2,2025_02_CHI_DET,2025-09-14T17:00:00.000Z,chi,det,8,8,0.1526479750778816,0.12535612535612536,0.27263003083577214,0.6139322916666666
2025,2,2025_02_CHI_DET,2025-09-14T17:00:00.000Z,det,chi,8,8,0.16423357664233576,0.14029850746268657,0.8128268937567997,0.8092447916666666
2025,2,2025_02_CLE_BAL,2025-09-14T17:00:00.000Z,bal,cle,8,8,0.2013888888888889,0.13114754098360656,1.4574831012839213,0.92578125
2025,2,2025_02_CLE_BAL,2025-09-14T17:00:00.000Z,cle,bal,8,8,0.13690476190476192,0.15240641711229946,0.44114968920732733,0.6796875
2025,2,2025_02_JAX_CIN,2025-09-14T17:00:00.000Z,cin,jax,8,8,0.09480122324159021,0.193717277486911,0.3003711294968544,0.6204427083333334
2025,2,2025_02_JAX_CIN,2025-09-14T17:00:00.000Z,jax,cin,8,8,0.1565217391304348,0.08709677419354839,-0.371187646329832,0.349609375
2025,2,2025_02_LA_TEN,2025-09-14T17:00:00.000Z,lar,ten,8,8,0.11071428571428571,0.16236162361623616,0.05353667203550509,0.53125
2025,2,2025_02_LA_TEN,2025-09-14T17:00:00.000Z,ten,lar,8,8,0.08615384615384615,0.1782178217821782,-0.18567164670775227,0.4186197916666667
2025,2,2025_02_NE_MIA,2025-09-14T17:00:00.000Z,mia,ne,8,8,0.0859106529209622,0.09915014164305949,-1.6980414820197374,0.031901041666666664
2025,2,2025_02_NE_MIA,2025-09-14T17:00:00.000Z,ne,mia,8,8,0.1276595744680851,0.11661807580174927,-0.44477224428784723,0.3209635416666667
2025,2,2025_02_NYG_DAL,2025-09-14T17:00:00.000Z,dal,nyg,8,8,0.10702341137123746,0.08783783783783784,-1.4482302455690204,0.060546875
2025,2,2025_02_NYG_DAL,2025-09-14T17:00:00.000Z,nyg,dal,8,8,0.17575757575757575,0.1744186046511628,1.7171878608546165,0.9498697916666666
2025,2,2025_02_SEA_PIT,2025-09-14T17:00:00.000Z,pit,sea,8,8,0.17559523809523808,0.19798657718120805,2.16280843352472,0.9798177083333334
2025,2,2025_02_SEA_PIT,2025-09-14T17:00:00.000Z,sea,pit,8,8,0.13183279742765272,0.16607773851590105,0.5899123622881267,0.7415364583333334
2025,2,2025_02_SF_NO,2025-09-14T17:00:00.000Z,no,sf,8,8,0.10204081632653061,0.11178247734138973,-1.1016907809712786,0.12890625
2025,2,2025_02_SF_NO,2025-09-14T17:00:00.000Z,sf,no,8,8,0.12349397590361445,0.11371237458193979,-0.5919827669007578,0.2740885416666667
2025,2,2025_02_CAR_ARI,2025-09-14T20:05:00.000Z,ari,car,8,8,0.11363636363636363,0.08401084010840108,-1.4440953184923584,0.06241956241956242
2025,2,2025_02_CAR_ARI,2025-09-14T20:05:00.000Z,car,ari,8,8,0.0935483870967742,0.15223880597014924,-0.5540757218829331,0.28378378378378377
2025,2,2025_02_DEN_IND,2025-09-14T20:05:00.000Z,den,ind,8,8,0.11683848797250859,0.06402439024390244,-1.7689628745273756,0.027670527670527672
2025,2,2025_02_DEN_IND,2025-09-14T20:05:00.000Z,ind,den,8,8,0.2210242587601078,0.12681159420289856,1.9837582790251314,0.9691119691119691
2025,2,2025_02_PHI_KC,2025-09-14T20:25:00.000Z,kc,phi,8,8,0.12337662337662338,0.19047619047619047,0.9278834476692869,0.8382541720154044
2025,2,2025_02_PHI_KC,2025-09-14T20:25:00.000Z,phi,kc,8,8,0.1572700296735905,0.13846153846153847,0.7124966567351595,0.7817715019255456
2025,2,2025_02_ATL_MIN,2025-09-15T00:20:00.000Z,atl,min,8,8,0.11016949152542373,0.09836065573770492,-1.1861262414940201,0.10897435897435898
2025,2,2025_02_ATL_MIN,2025-09-15T00:20:00.000Z,min,atl,8,8,0.11801242236024845,0.17522658610271905,0.4778968515067396,0.6955128205128205
2025,2,2025_02_TB_HOU,2025-09-15T23:00:00.000Z,hou,tb,8,8,0.16147308781869688,0.14563106796116504,0.906993812037678,0.8316261203585147
2025,2,2025_02_TB_HOU,2025-09-15T23:00:00.000Z,tb,hou,8,8,0.12349397590361445,0.0949367088607595,-0.9638605360251539,0.16517285531370038
2025,2,2025_02_LAC_LV,2025-09-16T02:00:00.000Z,lac,lv,8,8,0.1391304347826087,0.15692307692307692,0.5641088027310951,0.7320971867007673
2025,2,2025_02_LAC_LV,2025-09-16T02:00:00.000Z,lv,lac,8,8,0.13522012578616352,0.1327683615819209,0.01473897311417116,0.5166240409207161
2025,3,2025_03_MIA_BUF,2025-09-19T00:15:00.000Z,buf,mia,8,8,0.11935483870967742,0.057432432432432436,-1.7821417196341336,0.02681992337164751
2025,3,2025_03_MIA_BUF,2025-09-19T00:15:00.000Z,mia,buf,8,8,0.13559322033898305,0.10795454545454546,-0.4397905219745135,0.32375478927203066
2025,3,2025_03_ATL_CAR,2025-09-21T17:00:00.000Z,atl,car,8,8,0.10689655172413794,0.09830508474576272,-1.2917455213839413,0.09119897959183673
2025,3,2025_03_ATL_CAR,2025-09-21T17:00:00.000Z,car,atl,8,8,0.14556962025316456,0.15126050420168066,0.6271831299150419,0.7576530612244898
2025,3,2025_03_CIN_MIN,2025-09-21T17:00:00.000Z,cin,min,8,8,0.12345679012345678,0.18449197860962566,0.7201425342650879,0.7850765306122449
2025,3,2025_03_CIN_MIN,2025-09-21T17:00:00.000Z,min,cin,8,8,0.15072463768115943,0.18867924528301888,1.4519110306861647,0.9247448979591837
2025,3,2025_03_GB_CLE,2025-09-21T17:00:00.000Z,cle,gb,8,8,0.14958448753462603,0.1518987341772152,0.7353341060967782,0.7895408163265306
2025,3,2025_03_GB_CLE,2025-09-21T17:00:00.000Z,gb,cle,8,8,0.18685121107266436,0.16393442622950818,1.8537399655699314,0.9610969387755102
2025,3,2025_03_HOU_JAX,2025-09-21T17:00:00.000Z,hou,jax,8,8,0.11176470588235295,0.16666666666666666,0.1059730949148815,0.5522959183673469
2025,3,2025_03_HOU_JAX,2025-09-21T17:00:00.000Z,jax,hou,8,8,0.12974683544303797,0.08668730650154799,-0.9619995787128677,0.16645408163265307
2025,3,2025_03_IND_TEN,2025-09-21T17:00:00.000Z,ind,ten,8,8,0.11313868613138686,0.1267605633802817,-0.608941814689403,0.27040816326530615
2025,3,2025_03_IND_TEN,2025-09-21T17:00:00.000Z,ten,ind,8,8,0.09863945578231292,0.17096774193548386,-0.12788828797057047,0.44834183673469385
2025,3,2025_03_LA_PHI,2025-09-21T17:00:00.000Z,lar,phi,8,8,0.12211221122112212,0.14942528735632185,0.030784471880777136,0.5223214285714286
2025,3,2025_03_LA_PHI,2025-09-21T17:00:00.000Z,phi,lar,8,8,0.10059171597633136,0.14453125,-0.5765301913472127,0.2799744897959184
2025,3,2025_03_LV_WAS,2025-09-21T17:00:00.000Z,lv,wsh,8,8,0.125,0.12209302325581395,-0.41223008094472885,0.3335459183673469
2025,3,2025_03_LV_WAS,2025-09-21T17:00:00.000Z,wsh,lv,8,8,0.14714714714714713,0.1307901907356948,0.28136830340903607,0.6160714285714286
2025,3,2025_03_NYJ_TB,2025-09-21T17:00:00.000Z,nyj,tb,8,8,0.15835777126099707,0.13333333333333333,0.5976173773762122,0.7455357142857143
2025,3,2025_03_NYJ_TB,2025-09-21T17:00:00.000Z,tb,nyj,8,8,0.09345794392523364,0.10240963855421686,-1.5367972990665006,0.04783163265306122
2025,3,2025_03_PIT_NE,2025-09-21T17:00:00.000Z,ne,pit,8,8,0.1360759493670886,0.1162079510703364,-0.2571509353465755,0.3979591836734694
2025,3,2025_03_PIT_NE,2025-09-21T17:00:00.000Z,pit,ne,8,8,0.08524590163934426,0.19078947368421054,-0.07732340753676091,0.46875
2025,3,2025_03_DEN_LAC,2025-09-21T20:05:00.000Z,den,lac,8,8,0.1329479768786127,0.054878048780487805,-1.4757491924583417,0.058007566204287514
2025,3,2025_03_DEN_LAC,2025-09-21T20:05:00.000Z,lac,den,8,8,0.21866666666666668,0.15309446254071662,2.2492443072370993,0.9823455233291298
2025,3,2025_03_NO_SEA,2025-09-21T20:05:00.000Z,no,sea,8,8,0.18018018018018017,0.11627906976744186,0.7131367622426226,0.7818411097099621
2025,3,2025_03_NO_SEA,2025-09-21T20:05:00.000Z,sea,no,8,8,0.12923076923076923,0.175,0.6917402801578881,0.7755359394703657
2025,3,2025_03_ARI_SF,2025-09-21T20:25:00.000Z,ari,sf,8,8,0.10305343511450382,0.07799442896935933,-1.7082100470882386,0.03270440251572327
2025,3,2025_03_ARI_SF,2025-09-21T20:25:00.000Z,sf,ari,8,8,0.09821428571428571,0.1189710610932476,-1.0285903991866652,0.14779874213836477
2025,3,2025_03_DAL_CHI,2025-09-21T20:25:00.000Z,chi,dal,8,8,0.1686746987951807,0.12979351032448377,0.6569169914137999,0.7628930817610063
2025,3,2025_03_DAL_CHI,2025-09-21T20:25:00.000Z,dal,chi,8,8,0.1532567049808429,0.096875,-0.2943363954141903,0.3805031446540881
2025,3,2025_03_KC_NYG,2025-09-22T00:20:00.000Z,kc,nyg,8,8,0.11349693251533742,0.2023121387283237,0.8999918481061917,0.8299874529485571
2025,3,2025_03_KC_NYG,2025-09-22T00:20:00.000Z,nyg,kc,8,8,0.153125,0.1642651296829971,1.010829084962689,0.8575909661229612
2025,3,2025_03_DET_BAL,2025-09-23T00:15:00.000Z,bal,det,8,8,0.14242424242424243,0.128099173553719,0.07831628747628432,0.5394736842105263
2025,3,2025_03_DET_BAL,2025-09-23T00:15:00.000Z,det,bal,8,8,0.13583815028901733,0.12923076923076923,-0.03867699422900704,0.49122807017543857
2025,4,2025_04_SEA_ARI,2025-09-26T00:15:00.000Z,ari,sea,8,8,0.18452380952380953,0.0838150289017341,0.07961455949587543,0.5406758448060075
2025,4,2025_04_SEA_ARI,2025-09-26T00:15:00.000Z,sea,ari,8,8,0.09734513274336283,0.17110266159695817,-0.043826092459415274,0.4881101376720901
2025,4,2025_04_MIN_PIT,2025-09-28T13:30:00.000Z,min,pit,8,8,0.12618296529968454,0.18566775244299674,0.8474923613598344,0.819375
2025,4,2025_04_MIN_PIT,2025-09-28T13:30:00.000Z,pit,min,8,8,0.1513157894736842,0.18055555555555555,1.2778975514955295,0.9075
2025,4,2025_04_CAR_NE,2025-09-28T17:00:00.000Z,car,ne,8,8,0.09342560553633218,0.1377245508982036,-0.8052666543189353,0.21161048689138576
2025,4,2025_04_CAR_NE,2025-09-28T17:00:00.000Z,ne,car,8,8,0.09183673469387756,0.1165644171779141,-1.2550359728127183,0.09737827715355805
2025,4,2025_04_CLE_DET,2025-09-28T17:00:00.000Z,cle,det,8,8,0.13924050632911392,0.15915119363395225,0.5812860666300111,0.7340823970037453
2025,4,2025_04_CLE_DET,2025-09-28T17:00:00.000Z,det,cle,8,8,0.20774647887323944,0.14106583072100312,1.6684287169716974,0.9463171036204744
2025,4,2025_04_LAC_NYG,2025-09-28T17:00:00.000Z,lac,nyg,8,8,0.12424242424242424,0.15773809523809523,0.23757782465259453,0.602996254681648
2025,4,2025_04_LAC_NYG,2025-09-28T17:00:00.000Z,nyg,lac,8,8,0.13609467455621302,0.1511627906976744,0.3578617357644594,0.6441947565543071
2025,4,2025_04_NO_BUF,2025-09-28T17:00:00.000Z,buf,no,8,8,0.11912225705329153,0.05806451612903226,-1.831238615494477,0.020599250936329586
2025,4,2025_04_NO_BUF,2025-09-28T17:00:00.000Z,no,buf,8,8,0.12903225806451613,0.1282051282051282,-0.24256220118915317,0.4013732833957553
2025,4,2025_04_PHI_TB,2025-09-28T17:00:00.000Z,phi,tb,8,8,0.15634218289085547,0.13970588235294118,0.5589360862338674,0.7272159800249688
2025,4,2025_04_PHI_TB,2025-09-28T17:00:00.000Z,tb,phi,8,8,0.1296928327645051,0.0911854103343465,-0.9569711888216016,0.1679151061173533
2025,4,2025_04_TEN_HOU,2025-09-28T17:00:00.000Z,hou,ten,8,8,0.11877394636015326,0.16501650165016502,0.265589126328425,0.6092384519350812
2025,4,2025_04_TEN_HOU,2025-09-28T17:00:00.000Z,ten,hou,8,8,0.11384615384615385,0.16037735849056603,0.07052411593586727,0.5368289637952559
2025,4,2025_04_WAS_ATL,2025-09-28T17:00:00.000Z,atl,wsh,8,8,0.1476923076923077,0.09090909090909091,-0.583281579406372,0.27652933832709115
2025,4,2025_04_WAS_ATL,2025-09-28T17:00:00.000Z,wsh,atl,8,8,0.12974683544303797,0.1235632183908046,-0.3188354794993468,0.37265917602996257
2025,4,2025_04_IND_LA,2025-09-28T20:05:00.000Z,ind,lar,8,8,0.10416666666666667,0.11510791366906475,-1.0078296769280375,0.15408415841584158
2025,4,2025_04_IND_LA,2025-09-28T20:05:00.000Z,lar,ind,8,8,0.08881578947368421,0.14869888475836432,-0.6891706082660125,0.2431930693069307
2025,4,2025_04_JAX_SF,2025-09-28T20:05:00.000Z,jax,sf,8,8,0.10600706713780919,0.09287925696594428,-1.3922371822172235,0.0724009900990099
2025,4,2025_04_JAX_SF,2025-09-28T20:05:00.000Z,sf,jax,8,8,0.11884057971014493,0.13213213213213212,-0.37787833160495204,0.34715346534653463
2025,4,2025_04_BAL_KC,2025-09-28T20:25:00.000Z,bal,kc,8,8,0.16822429906542055,0.14007782101167315,0.7927836480780396,0.8067901234567901
2025,4,2025_04_BAL_KC,2025-09-28T20:25:00.000Z,kc,bal,8,8,0.14153846153846153,0.19287833827893175,1.21590333591694,0.8981481481481481
2025,4,2025_04_CHI_LV,2025-09-28T20:25:00.000Z,chi,lv,8,8,0.132013201320132,0.11075949367088607,-0.506645002765775,0.30061728395061726
2025,4,2025_04_CHI_LV,2025-09-28T20:25:00.000Z,lv,chi,8,8,0.16,0.1390532544378698,0.6022085450900545,0.7475308641975309
2025,4,2025_04_GB_DAL,2025-09-29T00:20:00.000Z,dal,gb,8,8,0.16477272727272727,0.10670731707317073,0.1383162311382131,0.5671182266009852
2025,4,2025_04_GB_DAL,2025-09-29T00:20:00.000Z,gb,dal,8,8,0.13522012578616352,0.176,0.8254350801925866,0.8158866995073891
2025,4,2025_04_NYJ_MIA,2025-09-29T23:15:00.000Z,mia,nyj,8,8,0.08099688473520249,0.09850746268656717,-1.7278753444665367,0.03198031980319803
2025,4,2025_04_NYJ_MIA,2025-09-29T23:15:00.000Z,nyj,mia,8,8,0.11428571428571428,0.14375,-0.18397807884306214,0.4188191881918819
2025,4,2025_04_CIN_DEN,2025-09-30T00:15:00.000Z,cin,den,8,8,0.23243243243243245,0.18662952646239556,3.080475403599199,0.9987714987714987
2025,4,2025_04_CIN_DEN,2025-09-30T00:15:00.000Z,den,cin,8,8,0.14457831325301204,0.06289308176100629,-1.0953505629271647,0.1332923832923833
2025,5,2025_05_SF_LA,2025-10-03T00:15:00.000Z,lar,sf,8,8,0.0812720848056537,0.16312056737588654,-0.47111654739789394,0.31349693251533745
2025,5,2025_05_SF_LA,2025-10-03T00:15:00.000Z,sf,lar,8,8,0.12386706948640483,0.12680115273775217,-0.2934474380289209,0.38098159509202456
2025,5,2025_05_MIN_CLE,2025-10-05T13:30:00.000Z,cle,min,8,8,0.15570934256055363,0.17027027027027028,1.1698288980385598,0.8903186274509803
2025,5,2025_05_MIN_CLE,2025-10-05T13:30:00.000Z,min,cle,8,8,0.20141342756183744,0.19571865443425077,2.5558674868886,0.9926470588235294
2025,5,2025_05_DAL_NYJ,2025-10-05T17:00:00.000Z,dal,nyj,8,8,0.08666666666666667,0.09580838323353294,-1.63244790563086,0.04039167686658507
2025,5,2025_05_DAL_NYJ,2025-10-05T17:00:00.000Z,nyj,dal,8,8,0.12341772151898735,0.1365079365079365,-0.07473091927775162,0.4694002447980416
2025,5,2025_05_DEN_PHI,2025-10-05T17:00:00.000Z,den,phi,8,8,0.10472972972972973,0.059006211180124224,-1.980534557225092,0.015299877600979192
2025,5,2025_05_DEN_PHI,2025-10-05T17:00:00.000Z,phi,den,8,8,0.2411764705882353,0.13138686131386862,2.259399219391866,0.981640146878825
2025,5,2025_05_HOU_BAL,2025-10-05T17:00:00.000Z,bal,hou,8,8,0.13099041533546327,0.15019762845849802,0.35021759697349764,0.6407588739290085
2025,5,2025_05_HOU_BAL,2025-10-05T17:00:00.000Z,hou,bal,8,8,0.13333333333333333,0.1750841750841751,0.8865648505316157,0.8274173806609547
2025,5,2025_05_LV_IND,2025-10-05T17:00:00.000Z,ind,lv,8,8,0.11038961038961038,0.12758620689655173,-0.5189864189067744,0.2913096695226438
2025,5,2025_05_LV_IND,2025-10-05T17:00:00.000Z,lv,ind,8,8,0.1064516129032258,0.13249211356466878,-0.5042179905889871,0.2998776009791922
2025,5,2025_05_MIA_CAR,2025-10-05T17:00:00.000Z,car,mia,8,8,0.1064516129032258,0.12650602409638553,-0.6215775096242062,0.26193390452876375
2025,5,2025_05_MIA_CAR,2025-10-05T17:00:00.000Z,mia,car,8,8,0.0798611111111111,0.10509554140127389,-1.5910669690162458,0.0416156670746634
2025,5,2025_05_NYG_NO,2025-10-05T17:00:00.000Z,no,nyg,8,8,0.14327485380116958,0.12857142857142856,0.1801949307338459,0.5832313341493268
2025,5,2025_05_NYG_NO,2025-10-05T17:00:00.000Z,nyg,no,8,8,0.1103448275862069,0.15,-0.08048147102545347,0.4675642594859241
2025,5,2025_05_TB_SEA,2025-10-05T20:05:00.000Z,sea,tb,8,8,0.1529051987767584,0.17424242424242425,1.310507687532923,0.9113001215066828
2025,5,2025_05_TB_SEA,2025-10-05T20:05:00.000Z,tb,sea,8,8,0.18658892128279883,0.06824925816023739,-0.08547048765342925,0.4647630619684083
2025,5,2025_05_TEN_ARI,2025-10-05T20:05:00.000Z,ari,ten,8,8,0.11538461538461539,0.08781869688385269,-1.2322400515338678,0.10024301336573511
2025,5,2025_05_TEN_ARI,2025-10-05T20:05:00.000Z,ten,ari,8,8,0.1,0.17405063291139242,0.16324018764378925,0.5808019441069259
2025,5,2025_05_DET_CIN,2025-10-05T20:25:00.000Z,cin,det,8,8,0.1398176291793313,0.19117647058823528,1.4654321540564752,0.926060606060606
2025,5,2025_05_DET_CIN,2025-10-05T20:25:00.000Z,det,cin,8,8,0.12352941176470589,0.15460526315789475,0.33708752904270955,0.6381818181818182
2025,5,2025_05_WAS_LAC,2025-10-05T20:25:00.000Z,lac,wsh,8,8,0.13141025641025642,0.1676300578034682,0.7854255268601015,0.8024242424242424
2025,5,2025_05_WAS_LAC,2025-10-05T20:25:00.000Z,wsh,lac,8,8,0.12883435582822086,0.13823529411764707,0.11350904714573269,0.5551515151515152
2025,5,2025_05_NE_BUF,2025-10-06T00:20:00.000Z,buf,ne,8,8,0.09602649006622517,0.08163265306122448,-1.8059496749744548,0.022974607013301087
2025,5,2025_05_NE_BUF,2025-10-06T00:20:00.000Z,ne,buf,8,8,0.13225806451612904,0.11726384364820847,-0.2655454328350901,0.39298669891172916
2025,5,2025_05_KC_JAX,2025-10-07T00:15:00.000Z,jax,kc,8,8,0.1697530864197531,0.07476635514018691,-0.3382883687064196,0.3665458937198068
2025,5,2025_05_KC_JAX,2025-10-07T00:15:00.000Z,kc,jax,8,8,0.11647727272727272,0.16467065868263472,0.3389113427375138,0.6388888888888888
2025,6,2025_06_PHI_NYG,2025-10-10T00:15:00.000Z,nyg,phi,8,8,0.11146496815286625,0.14375,-0.19686811773508583,0.41676718938480095
2025,6,2025_06_PHI_NYG,2025-10-10T00:15:00.000Z,phi,nyg,8,8,0.13218390804597702,0.13732394366197184,0.13280940898879093,0.5651387213510254
2025,6,2025_06_DEN_NYJ,2025-10-12T13:30:00.000Z,den,nyj,8,8,0.09782608695652174,0.07926829268292683,-1.9136441005603537,0.018674698795180723
2025,6,2025_06_DEN_NYJ,2025-10-12T13:30:00.000Z,nyj,den,8,8,0.23255813953488372,0.16216216216216217,2.972801844972308,0.9981927710843373
2025,6,2025_06_ARI_IND,2025-10-12T17:00:00.000Z,ari,ind,8,8,0.1178343949044586,0.10511363636363637,-0.8674155072106201,0.19434416365824309
2025,6,2025_06_ARI_IND,2025-10-12T17:00:00.000Z,ind,ari,8,8,0.10140845070422536,0.10752688172043011,-1.1591537797537115,0.1161251504211793
2025,6,2025_06_CLE_PIT,2025-10-12T17:00:00.000Z,cle,pit,8,8,0.147239263803681,0.15193370165745856,0.6844739353838235,0.7695547533092659
2025,6,2025_06_CLE_PIT,2025-10-12T17:00:00.000Z,pit,cle,8,8,0.16783216783216784,0.1702127659574468,1.4791571715366456,0.9271961492178099
2025,6,2025_06_DAL_CAR,2025-10-12T17:00:00.000Z,car,dal,8,8,0.12951807228915663,0.12195121951219512,-0.2863428099945335,0.3862815884476534
2025,6,2025_06_DAL_CAR,2025-10-12T17:00:00.000Z,dal,car,8,8,0.07666666666666666,0.09495548961424333,-1.9248807905878416,0.01865222623345367
2025,6,2025_06_LAC_MIA,2025-10-12T17:00:00.000Z,lac,mia,8,8,0.1111111111111111,0.16473988439306358,0.19377708350375114,0.5884476534296029
2025,6,2025_06_LAC_MIA,2025-10-12T17:00:00.000Z,mia,lac,8,8,0.12615384615384614,0.10749185667752444,-0.6471644681515156,0.253309265944645
2025,6,2025_06_LA_BAL,2025-10-12T17:00:00.000Z,bal,lar,8,8,0.13793103448275862,0.145748987854251,0.36709821136110937,0.6498194945848376
2025,6,2025_06_LA_BAL,2025-10-12T17:00:00.000Z,lar,bal,8,8,0.12835820895522387,0.14144736842105263,0.0821538390892178,0.5421179302045728
2025,6,2025_06_NE_NO,2025-10-12T17:00:00.000Z,ne,no,8,8,0.10689655172413794,0.1320754716981132,-0.551195583634776,0.28459687123947053
2025,6,2025_06_NE_NO,2025-10-12T17:00:00.000Z,no,ne,8,8,0.1118421052631579,0.11239193083573487,-0.8450302109300583,0.1967509025270758
2025,6,2025_06_SEA_JAX,2025-10-12T17:00:00.000Z,jax,sea,8,8,0.16997167138810199,0.09900990099009901,0.0899152895419878,0.5445246690734056
2025,6,2025_06_SEA_JAX,2025-10-12T17:00:00.000Z,sea,jax,8,8,0.11731843575418995,0.138996138996139,-0.19592889764332963,0.4175691937424789
2025,6,2025_06_TEN_LV,2025-10-12T20:05:00.000Z,lv,ten,8,8,0.11583011583011583,0.13099041533546327,-0.5221352529864807,0.2911694510739857
2025,6,2025_06_TEN_LV,2025-10-12T20:05:00.000Z,ten,lv,8,8,0.1059190031152648,0.17088607594936708,0.08894513778375247,0.545346062052506
2025,6,2025_06_CIN_GB,2025-10-12T20:25:00.000Z,cin,gb,8,8,0.16905444126074498,0.19540229885057472,1.819762179616988,0.9564958283671037
2025,6,2025_06_CIN_GB,2025-10-12T20:25:00.000Z,gb,cin,8,8,0.13580246913580246,0.15018315018315018,0.2334940599012645,0.6036948748510131
2025,6,2025_06_SF_TB,2025-10-12T20:25:00.000Z,sf,tb,8,8,0.12923076923076923,0.1401098901098901,-0.10286570594866311,0.4576877234803337
2025,6,2025_06_SF_TB,2025-10-12T20:25:00.000Z,tb,sf,8,8,0.06557377049180328,0.06725146198830409,-2.8638396545763904,0.0017878426698450535
2025,6,2025_06_DET_KC,2025-10-13T00:20:00.000Z,det,kc,8,8,0.1625,0.16417910447761194,1.0939741694012277,0.8745541022592153
2025,6,2025_06_DET_KC,2025-10-13T00:20:00.000Z,kc,det,8,8,0.15294117647058825,0.1390532544378698,0.3856787650938445,0.6623067776456599
2025,6,2025_06_BUF_ATL,2025-10-13T23:15:00.000Z,atl,buf,8,8,0.13636363636363635,0.08741258741258741,-0.9944295844641386,0.15795724465558195
2025,6,2025_06_BUF_ATL,2025-10-13T23:15:00.000Z,buf,atl,8,8,0.12738853503184713,0.08695652173913043,-1.190421071672495,0.11045130641330166
2025,6,2025_06_CHI_WAS,2025-10-14T00:15:00.000Z,chi,wsh,8,8,0.1365079365079365,0.09202453987730061,-0.9221296260673195,0.18386714116251482
2025,6,2025_06_CHI_WAS,2025-10-14T00:15:00.000Z,wsh,chi,8,8,0.15613382899628253,0.12883435582822086,0.24262912334576167,0.6079478054567022
2025,7,2025_07_PIT_CIN,2025-10-17T00:15:00.000Z,cin,pit,8,8,0.17094017094017094,0.18156424581005587,1.6503711120638338,0.943127962085308
2025,7,2025_07_PIT_CIN,2025-10-17T00:15:00.000Z,pit,cin,8,8,0.12179487179487179,0.16433566433566432,0.2651870019477007,0.6131516587677726
2025,7,2025_07_LA_JAX,2025-10-19T13:30:00.000Z,jax,lar,8,8,0.1676470588235294,0.1382636655948553,0.704447378982963,0.778698224852071
2025,7,2025_07_LA_JAX,2025-10-19T13:30:00.000Z,lar,jax,8,8,0.12023460410557185,0.14331210191082802,-0.17371040104680097,0.4260355029585799
2025,7,2025_07_CAR_NYJ,2025-10-19T17:00:00.000Z,car,nyj,8,8,0.09931506849315068,0.13043478260869565,-0.8859276449079536,0.18971631205673758
2025,7,2025_07_CAR_NYJ,2025-10-19T17:00:00.000Z,nyj,car,8,8,0.07560137457044673,0.21405750798722045,0.4048846135039426,0.6696217494089834
2025,7,2025_07_LV_KC,2025-10-19T17:00:00.000Z,kc,lv,8,8,0.11838006230529595,0.1398176291793313,-0.29689697635726703,0.37884160756501184
2025,7,2025_07_LV_KC,2025-10-19T17:00:00.000Z,lv,kc,8,8,0.1461038961038961,0.14527027027027026,0.3857142227212272,0.6625295508274232
2025,7,2025_07_MIA_CLE,2025-10-19T17:00:00.000Z,cle,mia,8,8,0.11650485436893204,0.16230366492146597,0.1422337363053923,0.5691489361702128
2025,7,2025_07_MIA_CLE,2025-10-19T17:00:00.000Z,mia,cle,8,8,0.15302491103202848,0.1157556270096463,-0.09949818049983361,0.4580378250591017
2025,7,2025_07_NE_TEN,2025-10-19T17:00:00.000Z,ne,ten,8,8,0.13138686131386862,0.13636363636363635,-0.1043080411249817,0.45685579196217496
2025,7,2025_07_NE_TEN,2025-10-19T17:00:00.000Z,ten,ne,8,8,0.11842105263157894,0.17956656346749225,0.5479733397050156,0.725177304964539
2025,7,2025_07_NO_CHI,2025-10-19T17:00:00.000Z,chi,no,8,8,0.10847457627118644,0.09846153846153846,-1.3775789443851838,0.07742316784869976
2025,7,2025_07_NO_CHI,2025-10-19T17:00:00.000Z,no,chi,8,8,0.14122137404580154,0.10787172011661808,-0.5082356729168462,0.29728132387706857
2025,7,2025_07_PHI_MIN,2025-10-19T17:00:00.000Z,min,phi,8,8,0.11920529801324503,0.18153846153846154,0.6058791281385839,0.74822695035461
2025,7,2025_07_PHI_MIN,2025-10-19T17:00:00.000Z,phi,min,8,8,0.15734265734265734,0.12367491166077739,0.1569393309241007,0.5786052009456265
2025,7,2025_07_IND_LAC,2025-10-19T20:05:00.000Z,ind,lac,8,8,0.12852664576802508,0.1174496644295302,-0.6101554545819872,0.2676056338028169
2025,7,2025_07_IND_LAC,2025-10-19T20:05:00.000Z,lac,ind,8,8,0.13803680981595093,0.16184971098265896,0.5193465770120878,0.715962441314554
2025,7,2025_07_NYG_DEN,2025-10-19T20:05:00.000Z,den,nyg,8,8,0.13165266106442577,0.07836990595611286,-1.3574711560342168,0.08098591549295775
