game_id,team,opponent,kickoff_utc,season,week,opponent_pregame_rush_rate,league_model_prior_rows,league_intercept,league_rush_slope,expected_hit_rate_given_opponent,actual_hit_rate,actual_hits_allowed,actual_dropbacks,current_game_residual,prior8_games,prior8_valid_residual_games,adjusted_protection_raw,adjusted_protection_prior4,adjusted_protection_z,adjusted_protection_percentile
2022_12_PIT_IND,ind,pit,2022-11-29T01:15:00.000Z,2022,12,0.0970873786408,230,0.0915884392936,0.360255437557,0.126564695367,0.19512195122,8,41,0.0685572558525,8,4,0.0557340940907,0.0557340940907,1.10888212497,0.828125
2022_12_PIT_IND,pit,ind,2022-11-29T01:15:00.000Z,2022,12,0.173285198556,230,0.0915884392936,0.360255437557,0.154015374321,0.0882352941176,3,34,-0.0657800802038,8,4,0.0165908263658,0.0165908263658,0.22686301089,0.640625
2022_13_BUF_NE,buf,ne,2022-12-02T01:15:00.000Z,2022,13,0.146031746032,232,0.0950708995922,0.335961389068,0.144131927837,0.15,6,40,0.0058680721628,8,5,-0.012838785402,-0.00417163438788,-0.429264962304,0.453125
2022_13_BUF_NE,ne,buf,2022-12-02T01:15:00.000Z,2022,13,0.139784946237,232,0.0950708995922,0.335961389068,0.142033244301,0.0975609756098,4,41,-0.0444722686911,8,5,0.0123720315046,0.0243464272835,0.137944391119,0.609375
2022_13_CLE_HOU,cle,hou,2022-12-04T18:00:00.000Z,2022,13,0.120879120879,234,0.0948443537405,0.336334559181,0.135500179575,0.0833333333333,2,24,-0.0521668462422,8,4,0.0838310103301,0.0838310103301,1.7525190559,0.953125
2022_13_CLE_HOU,hou,cle,2022-12-04T18:00:00.000Z,2022,13,0.117021276596,234,0.0948443537405,0.336334559181,0.134202653219,0.0487804878049,2,41,-0.0854221654143,8,6,0.0556620169624,0.0535386835748,1.11809523257,0.796875
2022_13_DEN_BAL,bal,den,2022-12-04T18:00:00.000Z,2022,13,0.126126126126,234,0.0948443537405,0.336334559181,0.137264928772,0.102040816327,5,49,-0.0352241124457,8,4,-0.062546118297,-0.062546118297,-1.54419575315,0.015625
2022_13_DEN_BAL,den,bal,2022-12-04T18:00:00.000Z,2022,13,0.139393939394,234,0.0948443537405,0.336334559181,0.141727352899,0.148148148148,4,27,0.00642079524911,8,5,0.102374262829,0.138558105314,2.17015134378,0.984375
2022_13_GB_CHI,chi,gb,2022-12-04T18:00:00.000Z,2022,13,0.127737226277,234,0.0948443537405,0.336334559181,0.137806797431,0.103448275862,3,29,-0.0343585215693,8,6,-0.0077357483076,-0.0116513036512,-0.30975318601,0.484375
2022_13_GB_CHI,gb,chi,2022-12-04T18:00:00.000Z,2022,13,0.0813953488372,234,0.0948443537405,0.336334559181,0.122220422511,0,0,34,-0.122220422511,8,5,-0.0367965806692,-0.0378423887883,-0.964263062714,0.171875
2022_13_JAX_DET,det,jax,2022-12-04T18:00:00.000Z,2022,13,0.11746031746,234,0.0948443537405,0.336334559181,0.134350317835,0.111111111111,5,45,-0.0232392067235,8,5,-0.00732201785921,0.000261312304816,-0.30043512308,0.515625
2022_13_JAX_DET,jax,det,2022-12-04T18:00:00.000Z,2022,13,0.120253164557,234,0.0948443537405,0.336334559181,0.135289648832,0.102564102564,4,39,-0.0327255462678,8,4,-0.0275463622348,-0.0275463622348,-0.75592906692,0.234375
2022_13_NYJ_MIN,min,nyj,2022-12-04T18:00:00.000Z,2022,13,0.206060606061,234,0.0948443537405,0.336334559181,0.164149656845,0.219512195122,9,41,0.0553625382774,8,5,0.0609513302326,0.0577863022018,1.23722147552,0.890625
2022_13_NYJ_MIN,nyj,min,2022-12-04T18:00:00.000Z,2022,13,0.117647058824,234,0.0948443537405,0.336334559181,0.134413125409,0.129032258065,8,62,-0.00538086734446,8,5,-0.0207478920877,-0.0279010676964,-0.602813498778,0.265625
2022_13_PIT_ATL,atl,pit,2022-12-04T18:00:00.000Z,2022,13,0.107594936709,234,0.0948443537405,0.336334559181,0.131032249349,0.16,4,25,0.0289677506514,8,5,0.044180310564,0.0201897788277,0.859503525847,0.734375
2022_13_PIT_ATL,pit,atl,2022-12-04T18:00:00.000Z,2022,13,0.0912052117264,234,0.0948443537405,0.336334559181,0.125519818421,0.129032258065,4,31,0.00351243964303,8,5,0.0047238313515,0.0102476178186,-0.0291377567968,0.609375
2022_13_TEN_PHI,phi,ten,2022-12-04T18:00:00.000Z,2022,13,0.155778894472,234,0.0948443537405,0.336334559181,0.147238179542,0.0652173913043,3,46,-0.082020788238,8,5,-0.040787052513,-0.0485662555265,-1.05413671815,0.140625
2022_13_TEN_PHI,ten,phi,2022-12-04T18:00:00.000Z,2022,13,0.138047138047,234,0.0948443537405,0.336334559181,0.141274377062,0.25,9,36,0.108725622938,8,5,0.0149324499231,0.000895057784495,0.200781386586,0.640625
2022_13_WAS_NYG,nyg,wsh,2022-12-04T18:00:00.000Z,2022,13,0.2,234,0.0948443537405,0.336334559181,0.162111265577,0.102564102564,4,39,-0.0595471630125,8,4,0.0594986933675,0.0594986933675,1.20450509756,0.859375
2022_13_WAS_NYG,wsh,nyg,2022-12-04T18:00:00.000Z,2022,13,0.168789808917,234,0.0948443537405,0.336334559181,0.151614199717,0.208333333333,10,48,0.0567191336165,8,5,0.0327404957122,0.0195064985316,0.601855303146,0.671875
2022_13_MIA_SF,mia,sf,2022-12-04T21:05:00.000Z,2022,13,0.165191740413,250,0.0867496266111,0.386332441196,0.15056855495,0.135135135135,5,37,-0.0154334198152,8,5,-0.062305308539,-0.0527374900543,-1.56635848807,0.015625
2022_13_MIA_SF,sf,mia,2022-12-04T21:05:00.000Z,2022,13,0.142857142857,250,0.0867496266111,0.386332441196,0.141939975353,0.208333333333,10,48,0.06639335798,8,5,-0.0144349443228,-0.0226654524306,-0.432331013692,0.328125
2022_13_SEA_LA,lar,sea,2022-12-04T21:05:00.000Z,2022,13,0.121301775148,250,0.0867496266111,0.386332441196,0.133612437525,0.25,9,36,0.116387562475,8,5,0.0715280990569,0.087182084413,1.6040949582,0.953125
2022_13_SEA_LA,sea,lar,2022-12-04T21:05:00.000Z,2022,13,0.112676056338,250,0.0867496266111,0.386332441196,0.130280042521,0.173913043478,8,46,0.0436330009577,8,5,0.0501010430471,0.0678212077861,1.09649760422,0.828125
2022_13_KC_CIN,cin,kc,2022-12-04T21:25:00.000Z,2022,13,0.145833333333,254,0.0898853551353,0.370321611854,0.143890590197,0.0238095238095,1,42,-0.120081066388,8,4,-0.00626708813497,-0.00626708813497,-0.262062029013,0.515625
2022_13_KC_CIN,kc,cin,2022-12-04T21:25:00.000Z,2022,13,0.156583629893,254,0.0898853551353,0.370321611854,0.147871657347,0.25,8,32,0.102128342653,8,5,-0.0462256531187,-0.0391890309043,-1.21127415454,0.171875
2022_13_LAC_LV,lac,lv,2022-12-04T21:25:00.000Z,2022,13,0.144262295082,254,0.0898853551353,0.370321611854,0.14330880078,0.25,14,56,0.10669119922,8,5,0.0344261059762,0.0467858856495,0.704601145512,0.671875
2022_13_LAC_LV,lv,lac,2022-12-04T21:25:00.000Z,2022,13,0.119298245614,254,0.0898853551353,0.370321611854,0.134064073742,0.0625,2,32,-0.0715640737425,8,6,-0.0134006251592,-0.0422911726964,-0.4315185609,0.390625
2022_13_IND_DAL,dal,ind,2022-12-05T01:20:00.000Z,2022,13,0.162544169611,258,0.0885365282381,0.381282642243,0.150511798709,0.03125,1,32,-0.119261798709,8,4,-0.013613256111,-0.013613256111,-0.432879933727,0.421875
2022_13_IND_DAL,ind,dal,2022-12-05T01:20:00.000Z,2022,13,0.1926910299,258,0.0885365282381,0.381282642243,0.162006273255,0.170731707317,7,41,0.00872543406218,8,5,0.0585759839947,0.0552155193066,1.26740479484,0.859375
2022_13_NO_TB,no,tb,2022-12-06T01:15:00.000Z,2022,13,0.161716171617,260,0.0892142449617,0.374039719035,0.149702516357,0.0909090909091,3,33,-0.0587934254475,8,5,-0.0177682415782,0.00788437627648,-0.509456394622,0.359375
2022_13_NO_TB,tb,no,2022-12-06T01:15:00.000Z,2022,13,0.145214521452,260,0.0892142449617,0.374039719035,0.143530243765,0.101694915254,6,59,-0.0418353285111,8,4,-0.047117600553,-0.047117600553,-1.19984493493,0.140625
2022_14_LV_LA,lar,lv,2022-12-09T01:15:00.000Z,2022,14,0.166153846154,262,0.0895946016256,0.368277283307,0.150785288698,0.139534883721,6,43,-0.0112504049773,8,6,0.0790745508468,0.0907096766725,1.76931335861,0.953125
2022_14_LV_LA,lv,lar,2022-12-09T01:15:00.000Z,2022,14,0.129139072848,262,0.0895946016256,0.368277283307,0.137153588543,0.125,3,24,-0.0121535885429,8,7,-0.020371525364,-0.0435754643906,-0.565718510423,0.359375
2022_14_BAL_PIT,bal,pit,2022-12-11T18:00:00.000Z,2022,14,0.107382550336,264,0.0896576526828,0.367295103671,0.129098737641,0.173913043478,4,23,0.0448143058373,8,5,-0.0557846117984,-0.0510642661931,-1.41312423165,0.015625
2022_14_BAL_PIT,pit,bal,2022-12-11T18:00:00.000Z,2022,14,0.143312101911,264,0.0896576526828,0.367295103671,0.142295486012,0.135135135135,5,37,-0.00716035087639,8,6,0.00458318287599,-0.00786334090995,0.0314080537659,0.609375
2022_14_CLE_CIN,cin,cle,2022-12-11T18:00:00.000Z,2022,14,0.0990099009901,264,0.0896576526828,0.367295103671,0.126023504531,0.093023255814,4,43,-0.0330002487175,8,5,-0.0293597793747,-0.0461564471715,-0.780808213172,0.265625
2022_14_CLE_CIN,cle,cin,2022-12-11T18:00:00.000Z,2022,14,0.158671586716,264,0.0896576526828,0.367295103671,0.147936949575,0.183673469388,9,49,0.0357365198124,8,5,0.0668312782585,0.0559746475633,1.52093378468,0.953125
2022_14_HOU_DAL,dal,hou,2022-12-11T18:00:00.000Z,2022,14,0.12890625,264,0.0896576526828,0.367295103671,0.13700428714,0.119047619048,5,42,-0.0179566680928,8,5,-0.0326062525331,-0.0295001523106,-0.858492602942,0.203125
2022_14_HOU_DAL,hou,dal,2022-12-11T18:00:00.000Z,2022,14,0.183050847458,264,0.0896576526828,0.367295103671,0.156891332677,0.0344827586207,1,29,-0.122408574056,8,7,0.03529423007,0.0325567107781,0.766288289659,0.671875
2022_14_JAX_TEN,jax,ten,2022-12-11T18:00:00.000Z,2022,14,0.149253731343,264,0.0896576526828,0.367295103671,0.14447781741,0.0222222222222,1,45,-0.122255595188,8,5,-0.0285365003588,-0.0151758961442,-0.761108087886,0.296875
2022_14_JAX_TEN,ten,jax,2022-12-11T18:00:00.000Z,2022,14,0.112462006079,264,0.0896576526828,0.367295103671,0.130964396865,0.191489361702,9,47,0.0605249648375,8,6,0.0330859672809,0.0215376720267,0.71344708665,0.640625
2022_14_MIN_DET,det,min,2022-12-11T18:00:00.000Z,2022,14,0.121293800539,264,0.0896576526828,0.367295103671,0.134208271726,0.0731707317073,3,41,-0.0610375400191,8,6,-0.0105778064905,0.000995377742589,-0.33137708253,0.484375
2022_14_MIN_DET,min,det,2022-12-11T18:00:00.000Z,2022,14,0.121875,264,0.0896576526828,0.367295103671,0.134421743443,0.191489361702,9,47,0.0570676182594,8,6,0.0601026618246,0.0478626496606,1.35992568876,0.890625
2022_14_NYJ_BUF,buf,nyj,2022-12-11T18:00:00.000Z,2022,14,0.209580838323,264,0.0896576526828,0.367295103671,0.166635668422,0.162162162162,6,37,-0.00447350625996,8,6,-0.00989282358078,-0.0113514995672,-0.314986224897,0.515625
2022_14_NYJ_BUF,nyj,buf,2022-12-11T18:00:00.000Z,2022,14,0.137837837838,264,0.0896576526828,0.367295103671,0.140284815621,0.156862745098,8,51,0.0165779294767,8,6,-0.0165691397453,-0.00178984969245,-0.474742835177,0.390625
2022_14_PHI_NYG,nyg,phi,2022-12-11T18:00:00.000Z,2022,14,0.154098360656,264,0.0896576526828,0.367295103671,0.146257226035,0.272727272727,12,44,0.126470046692,8,5,0.0355667944045,0.0277421150145,0.772810442458,0.703125
2022_14_PHI_NYG,phi,nyg,2022-12-11T18:00:00.000Z,2022,14,0.165644171779,264,0.0896576526828,0.367295103671,0.150497945929,0.131578947368,5,38,-0.0189189985605,8,6,-0.0495278444178,-0.0731916115073,-1.26340694394,0.109375
2022_14_KC_DEN,den,kc,2022-12-11T21:05:00.000Z,2022,14,0.140186915888,278,0.0922043566409,0.349110076375,0.141145021553,0.196428571429,11,56,0.0552835498752,8,6,0.0918427846801,0.123898741562,2.12290416792,0.984375
2022_14_KC_DEN,kc,den,2022-12-11T21:05:00.000Z,2022,14,0.122807017544,278,0.0922043566409,0.349110076375,0.135077523915,0.113636363636,5,44,-0.0214411602787,8,6,-0.0298555570336,-0.0159028479958,-0.792544547038,0.265625
2022_14_CAR_SEA,car,sea,2022-12-11T21:25:00.000Z,2022,14,0.144171779141,280,0.0921756907243,0.350706487626,0.142737669002,0.142857142857,4,28,0.000119473855505,8,5,-0.0346123296751,-0.0176332664227,-0.912693993806,0.203125
2022_14_CAR_SEA,sea,car,2022-12-11T21:25:00.000Z,2022,14,0.145631067961,280,0.0921756907243,0.350706487626,0.143249451058,0.116279069767,5,43,-0.0269703812907,8,6,0.0489109233026,0.0492178814745,1.11137091139,0.796875
2022_14_TB_SF,sf,tb,2022-12-11T21:25:00.000Z,2022,14,0.157534246575,280,0.0921756907243,0.350706487626,0.147423973021,0.142857142857,4,28,-0.00456683016429,8,6,0.00228815270534,-0.000489035895184,-0.0184643187386,0.578125
2022_14_TB_SF,tb,sf,2022-12-11T21:25:00.000Z,2022,14,0.156739811912,280,0.0921756907243,0.350706487626,0.147145359631,0.120689655172,7,58,-0.0264557044587,8,5,-0.0458808781305,-0.0548918929827,-1.18577092326,0.078125
2022_14_MIA_LAC,lac,mia,2022-12-12T01:20:00.000Z,2022,14,0.158682634731,284,0.092394394714,0.347358307074,0.147514126076,0.120689655172,7,58,-0.0268244709037,8,6,0.0481442253717,0.0951881935339,1.11209918346,0.796875
2022_14_MIA_LAC,mia,lac,2022-12-12T01:20:00.000Z,2022,14,0.0948905109489,284,0.092394394714,0.347358307074,0.125355401955,0.114285714286,4,35,-0.0110696876688,8,6,-0.054987756291,-0.035422680091,-1.42626963311,0.015625
2022_14_NE_ARI,ari,ne,2022-12-13T01:15:00.000Z,2022,14,0.154574132492,286,0.0923665896203,0.3463271722,0.145899811821,0.155172413793,9,58,0.00927260197164,8,5,-0.0141263999458,-0.00976634430625,-0.422019361747,0.421875
2022_14_NE_ARI,ne,ari,2022-12-13T01:15:00.000Z,2022,14,0.179710144928,286,0.0923665896203,0.3463271722,0.154605095929,0.025641025641,1,39,-0.128964070288,8,6,0.0022827834179,0.0043257383504,-0.0117358645555,0.578125
2022_15_SF_SEA,sea,sf,2022-12-16T01:15:00.000Z,2022,15,0.141104294479,288,0.0946973648854,0.32699376581,0.140837589509,0.176470588235,9,51,0.0356329987261,8,7,0.0377747591473,0.0278880013019,0.884697656757,0.703125
2022_15_SF_SEA,sf,sea,2022-12-16T01:15:00.000Z,2022,15,0.141538461538,288,0.0946973648854,0.32699376581,0.140979559431,0.0967741935484,3,31,-0.0442053658824,8,7,0.00154992378092,0.0202257638249,-0.0189233252438,0.578125
2022_15_IND_MIN,ind,min,2022-12-17T18:00:00.000Z,2022,15,0.11811023622,290,0.0947450011084,0.326933792665,0.133359228588,0.189189189189,7,37,0.0558299606009,8,6,0.0495323001574,0.0181127446232,1.18194062993,0.828125
2022_15_IND_MIN,min,ind,2022-12-17T18:00:00.000Z,2022,15,0.144981412639,290,0.0947450011084,0.326933792665,0.142144324208,0.164179104478,11,67,0.0220347802693,8,7,0.0596526711382,0.0582506472785,1.43437119235,0.890625
2022_15_BAL_CLE,bal,cle,2022-12-17T21:30:00.000Z,2022,15,0.104575163399,292,0.0956558850924,0.322656388836,0.129397729677,0.162162162162,6,37,0.0327644324855,8,6,-0.0453150411848,-0.0351303392636,-1.18689782418,0.109375
2022_15_BAL_CLE,cle,bal,2022-12-17T21:30:00.000Z,2022,15,0.145631067961,292,0.0956558850924,0.322656388836,0.142644679583,0.151515151515,5,33,0.00887047193208,8,6,0.0605091074541,0.0169273289464,1.46944897591,0.921875
2022_15_MIA_BUF,buf,mia,2022-12-18T01:15:00.000Z,2022,15,0.155737704918,294,0.0964028440282,0.318277824566,0.145970701952,0.125,6,48,-0.0209707019524,8,7,-0.00920376948845,0.00466937418782,-0.289166950392,0.546875
2022_15_MIA_BUF,mia,buf,2022-12-18T01:15:00.000Z,2022,15,0.14364640884,294,0.0964028440282,0.318277824566,0.142122310541,0.117647058824,4,34,-0.024475251717,8,7,-0.0493365342257,-0.0299600500173,-1.31360742253,0.046875
2022_15_ATL_NO,atl,no,2022-12-18T18:00:00.000Z,2022,15,0.139817629179,296,0.0964917363687,0.316529172752,0.140748094869,0.128205128205,5,39,-0.0125429666638,8,6,0.0419562520973,0.0329454986838,1.0184150817,0.796875
2022_15_ATL_NO,no,atl,2022-12-18T18:00:00.000Z,2022,15,0.0985915492958,296,0.0964917363687,0.316529172752,0.127698837908,0.142857142857,3,21,0.0151583049495,8,6,-0.0243722955669,-0.0241073877725,-0.67892493784,0.328125
2022_15_DAL_JAX,dal,jax,2022-12-18T18:00:00.000Z,2022,15,0.117142857143,296,0.0964917363687,0.316529172752,0.133570868034,0.257142857143,9,35,0.123571989109,8,6,-0.0298095136854,-0.0291904123842,-0.818062733442,0.234375
2022_15_DAL_JAX,jax,dal,2022-12-18T18:00:00.000Z,2022,15,0.160583941606,296,0.0964917363687,0.316529172752,0.147321238563,0.111111111111,5,45,-0.0362101274514,8,6,-0.0454736861712,-0.0441272562627,-1.21890713257,0.078125
2022_15_DET_NYJ,det,nyj,2022-12-18T18:00:00.000Z,2022,15,0.181268882175,296,0.0964917363687,0.316529172752,0.153868625689,0.131578947368,5,38,-0.0222896783208,8,7,-0.0185044312977,-0.0090556574104,-0.528766956034,0.390625
2022_15_DET_NYJ,nyj,det,2022-12-18T18:00:00.000Z,2022,15,0.140762463343,296,0.0964917363687,0.316529172752,0.141047162445,0.243902439024,10,41,0.102855276579,8,7,-0.0105099980595,0.00976643898796,-0.324190315257,0.515625
2022_15_KC_HOU,hou,kc,2022-12-18T18:00:00.000Z,2022,15,0.144117647059,296,0.0964917363687,0.316529172752,0.142109175971,0.135135135135,5,37,-0.00697404083614,8,8,0.0206827881541,-0.0248442394002,0.474029549733,0.640625
2022_15_KC_HOU,kc,hou,2022-12-18T18:00:00.000Z,2022,15,0.149193548387,296,0.0964917363687,0.316529172752,0.14371584682,0.0652173913043,3,46,-0.0784984555153,8,7,-0.0287470736288,-0.0112364943325,-0.79087501277,0.296875
2022_15_PHI_CHI,chi,phi,2022-12-18T18:00:00.000Z,2022,15,0.185667752443,296,0.0964917363687,0.316529172752,0.155260996456,0.176470588235,6,34,0.0212095917791,8,7,-0.0112451138739,0.0059399472594,-0.343001845657,0.453125
2022_15_PHI_CHI,phi,chi,2022-12-18T18:00:00.000Z,2022,15,0.0731707317073,296,0.0964917363687,0.316529172752,0.119652407546,0.0232558139535,1,43,-0.0963965935922,8,7,-0.0449665262116,-0.0501713267841,-1.20592896666,0.109375
2022_15_PIT_CAR,car,pit,2022-12-18T18:00:00.000Z,2022,15,0.124555160142,296,0.0964917363687,0.316529172752,0.13591707817,0.2,6,30,0.0640829218295,8,6,-0.0292394539908,0.015577608844,-0.803474970446,0.265625
2022_15_PIT_CAR,pit,car,2022-12-18T18:00:00.000Z,2022,15,0.142405063291,296,0.0964917363687,0.316529172752,0.141567093248,0.0869565217391,2,23,-0.0546105715088,8,7,0.00315387120218,-0.0159235210798,0.0254665510007,0.609375
2022_15_ARI_DEN,ari,den,2022-12-18T21:05:00.000Z,2022,15,0.104790419162,308,0.0955110276518,0.323058988949,0.129364514518,0.159090909091,7,44,0.0297263945731,8,6,-0.00936449780121,0.000865076013125,-0.315606031594,0.453125
2022_15_ARI_DEN,den,ari,2022-12-18T21:05:00.000Z,2022,15,0.166180758017,308,0.0955110276518,0.323058988949,0.14919721532,0.272727272727,9,33,0.123530057408,8,7,0.0850635888223,0.0773971645911,2.15235491461,0.984375
2022_15_NE_LV,lv,ne,2022-12-18T21:05:00.000Z,2022,15,0.155688622754,308,0.0955110276518,0.323058988949,0.14580763671,0.113636363636,5,44,-0.0321712730732,8,8,-0.0196937573787,-0.042061323013,-0.585570299135,0.296875
2022_15_NE_LV,ne,lv,2022-12-18T21:05:00.000Z,2022,15,0.169811320755,308,0.0955110276518,0.323058988949,0.150370101247,0.147058823529,5,34,-0.00331127771758,8,7,-0.0166750954507,-0.0425260379415,-0.506674919438,0.359375
2022_15_CIN_TB,cin,tb,2022-12-18T21:25:00.000Z,2022,15,0.140845070423,312,0.0953973316294,0.326097865731,0.141326608493,0.166666666667,7,42,0.0253400581736,8,6,-0.0299859401016,-0.0427681684199,-0.857047340692,0.234375
2022_15_CIN_TB,tb,cin,2022-12-18T21:25:00.000Z,2022,15,0.16961130742,312,0.0953973316294,0.326097865731,0.150707216983,0.148936170213,7,47,-0.00177104677008,8,6,-0.0422464907984,-0.0391933869425,-1.17560103178,0.140625
2022_15_TEN_LAC,lac,ten,2022-12-18T21:25:00.000Z,2022,15,0.135,312,0.0953973316294,0.326097865731,0.139420543503,0.177777777778,8,45,0.0383572342747,8,7,0.0358264225842,0.0691590153825,0.852889804146,0.703125
2022_15_TEN_LAC,ten,lac,2022-12-18T21:25:00.000Z,2022,15,0.09963099631,312,0.0953973316294,0.326097865731,0.127886786887,0.147058823529,5,34,0.0191720366427,8,7,0.0386208723674,0.0481796675279,0.925495212745,0.796875
2022_15_NYG_WAS,nyg,wsh,2022-12-19T01:20:00.000Z,2022,15,0.165540540541,316,0.0962075791807,0.32226884169,0.149556137434,0.114285714286,4,35,-0.0352704231478,8,6,0.0523724376845,0.0402313069771,1.28889463378,0.859375
2022_15_NYG_WAS,wsh,nyg,2022-12-19T01:20:00.000Z,2022,15,0.165109034268,316,0.0962075791807,0.32226884169,0.149417076407,0.228571428571,8,35,0.0791543521647,8,6,0.0382740275363,0.0214450961405,0.91824285548,0.796875
2022_15_LA_GB,gb,lar,2022-12-20T01:15:00.000Z,2022,15,0.117263843648,318,0.0958388818164,0.325753306387,0.134037966604,0.138888888889,5,36,0.00485092228449,8,6,-0.0503685929245,-0.0619351239685,-1.41620515377,0.046875
2022_15_LA_GB,lar,gb,2022-12-20T01:15:00.000Z,2022,15,0.125925925926,318,0.0958388818164,0.325753306387,0.136859668547,0.321428571429,9,28,0.184568902882,8,7,0.0639618150474,0.0429651743395,1.60751017797,0.953125
2022_16_JAX_NYJ,jax,nyj,2022-12-23T01:15:00.000Z,2022,16,0.177215189873,320,0.0973714283272,0.317902861997,0.153708644377,0.162162162162,6,37,0.00845351778493,8,7,-0.0440557945304,-0.0490959546688,-1.25461941898,0.078125
2022_16_JAX_NYJ,nyj,jax,2022-12-23T01:15:00.000Z,2022,16,0.136645962733,320,0.0973714283272,0.317902861997,0.14081157096,0.170731707317,7,41,0.0299201363567,8,8,0.00401492775356,0.0220019360037,0.00567039238129,0.609375
2022_16_ATL_BAL,atl,bal,2022-12-24T18:00:00.000Z,2022,16,0.146103896104,322,0.0974148852568,0.318458696996,0.143942941636,0.102564102564,4,39,-0.041378839072,8,7,0.0318349686131,-0.0166479960414,0.732057329993,0.671875
2022_16_ATL_BAL,bal,atl,2022-12-24T18:00:00.000Z,2022,16,0.103846153846,322,0.0974148852568,0.318458696996,0.130485596099,0,0,18,-0.130485596099,8,7,-0.0341175972863,-0.0122694121023,-1.00710050105,0.203125
2022_16_BUF_CHI,buf,chi,2022-12-24T18:00:00.000Z,2022,16,0.0610687022901,322,0.0974148852568,0.318458696996,0.116862744615,0.0857142857143,3,35,-0.031148458901,8,8,-0.0108698838196,-0.000650508021103,-0.394062291266,0.421875
2022_16_BUF_CHI,chi,buf,2022-12-24T18:00:00.000Z,2022,16,0.137026239067,322,0.0974148852568,0.318458696996,0.141052082804,0.117647058824,4,34,-0.0234050239808,8,8,-0.00690078319595,0.0072823421053,-0.289397789776,0.484375
2022_16_CIN_NE,cin,ne,2022-12-24T18:00:00.000Z,2022,16,0.146788990826,322,0.0974148852568,0.318458696996,0.144161116009,0.0344827586207,2,58,-0.109678357388,8,7,-0.0220280910346,-0.0466524787188,-0.688302298363,0.234375
2022_16_CIN_NE,ne,cin,2022-12-24T18:00:00.000Z,2022,16,0.171232876712,322,0.0974148852568,0.318458696996,0.151945484057,0.184210526316,7,38,0.0322650422584,8,8,-0.0151804579411,-0.0611861559683,-0.507731390221,0.390625
2022_16_DET_CAR,car,det,2022-12-24T18:00:00.000Z,2022,16,0.148148148148,322,0.0974148852568,0.318458696996,0.144593951478,0,0,25,-0.144593951478,8,7,-0.0159708697509,0.0215838749846,-0.528574413841,0.359375
2022_16_DET_CAR,det,car,2022-12-24T18:00:00.000Z,2022,16,0.144736842105,322,0.0974148852568,0.318458696996,0.143507591401,0.14,7,50,-0.00350759140088,8,8,-0.0189854994813,-0.00648358376644,-0.608069681868,0.328125
2022_16_NO_CLE,cle,no,2022-12-24T18:00:00.000Z,2022,16,0.138888888889,322,0.0974148852568,0.318458696996,0.14164525984,0.111111111111,4,36,-0.0305341487285,8,7,0.0542898557307,0.0335867403265,1.32418884517,0.921875
2022_16_NO_CLE,no,cle,2022-12-24T18:00:00.000Z,2022,16,0.118811881188,322,0.0974148852568,0.318458696996,0.135251562128,0,0,15,-0.135251562128,8,7,-0.0206990981738,-0.00720548074556,-0.653256984966,0.296875
2022_16_NYG_MIN,min,nyg,2022-12-24T18:00:00.000Z,2022,16,0.184375,322,0.0974148852568,0.318458696996,0.156130707515,0.211538461538,11,52,0.055407754023,8,8,0.0530891328877,0.022499415418,1.2925259901,0.890625
2022_16_NYG_MIN,nyg,min,2022-12-24T18:00:00.000Z,2022,16,0.108635097493,322,0.0974148852568,0.318458696996,0.132010676852,0.21568627451,11,51,0.0836755976574,8,7,0.0411361734752,0.0163552346961,0.977328504109,0.796875
2022_16_SEA_KC,kc,sea,2022-12-24T18:00:00.000Z,2022,16,0.135922330097,322,0.0974148852568,0.318458696996,0.140700533392,0.0909090909091,3,33,-0.0497914424831,8,8,-0.0347696093308,-0.035098077187,-1.02429394663,0.171875
2022_16_SEA_KC,sea,kc,2022-12-24T18:00:00.000Z,2022,16,0.150602409639,322,0.0974148852568,0.318458696996,0.145375532395,0.148936170213,7,47,0.00356063781787,8,8,0.0374572307128,0.0352733170113,0.880315415565,0.765625
2022_16_HOU_TEN,hou,ten,2022-12-24T19:00:00.000Z,2022,16,0.130982367758,336,0.0940744363729,0.335558998359,0.1380267485,0.162162162162,6,37,0.0241354136617,8,8,0.00818714307997,-0.04519564988,0.140144806032,0.640625
2022_16_HOU_TEN,ten,hou,2022-12-24T19:00:00.000Z,2022,16,0.139622641509,336,0.0940744363729,0.335558998359,0.140926070106,0.206896551724,6,29,0.0659704816182,8,8,0.0361442416009,0.0501144231976,0.869242998604,0.734375
2022_16_WAS_SF,sf,wsh,2022-12-24T21:05:00.000Z,2022,16,0.143356643357,338,0.094434810865,0.334507520673,0.142388686206,0.111111111111,3,27,-0.0312775750952,8,8,-0.00332435106293,0.0137971439377,-0.157872697546,0.546875
2022_16_WAS_SF,wsh,sf,2022-12-24T21:05:00.000Z,2022,16,0.148044692737,338,0.094434810865,0.334507520673,0.143956873981,0.184210526316,7,38,0.0402536523346,8,7,0.0441621401371,0.0468950015894,1.08282497543,0.796875
2022_16_PHI_DAL,dal,phi,2022-12-24T21:25:00.000Z,2022,16,0.196666666667,340,0.0943733829489,0.335308696872,0.160317426667,0.2,9,45,0.0396825733329,8,7,-0.00875715055675,0.0243741265588,-0.295589391861,0.421875
