game_id,season,week,team,opponent,off_success,off_plays,pass_success,pass_plays,rush_success,rush_plays
2019_14_DEN_HOU,2019,14,hou,den,32,75,23,59,9,16
2019_14_DET_MIN,2019,14,det,min,27,71,20,49,7,22
2019_14_DET_MIN,2019,14,min,det,30,71,17,33,13,38
2019_14_IND_TB,2019,14,ind,tb,20,62,15,42,5,20
2019_14_IND_TB,2019,14,tb,ind,39,75,32,52,7,23
2019_14_KC_NE,2019,14,kc,ne,28,74,21,50,7,24
2019_14_KC_NE,2019,14,ne,kc,25,65,17,44,8,21
2019_14_LAC_JAX,2019,14,jax,lac,25,67,18,49,7,18
2019_14_LAC_JAX,2019,14,lac,jax,34,58,17,29,17,29
2019_14_MIA_NYJ,2019,14,mia,nyj,33,72,27,50,6,22
2019_14_MIA_NYJ,2019,14,nyj,mia,29,69,19,38,10,31
2019_14_NYG_PHI,2019,14,nyg,phi,18,51,9,32,9,19
2019_14_NYG_PHI,2019,14,phi,nyg,41,88,27,57,14,31
2019_14_PIT_ARI,2019,14,ari,pit,25,59,18,40,7,19
2019_14_PIT_ARI,2019,14,pit,ari,28,59,15,28,13,31
2019_14_SEA_LA,2019,14,lar,sea,34,67,19,34,15,33
2019_14_SEA_LA,2019,14,sea,lar,29,66,19,48,10,18
2019_14_SF_NO,2019,14,no,sf,37,71,26,45,11,26
2019_14_SF_NO,2019,14,sf,no,31,63,22,41,9,22
2019_14_TEN_OAK,2019,14,lv,ten,28,62,20,40,8,22
2019_14_TEN_OAK,2019,14,ten,lv,33,60,20,31,13,29
2019_14_WAS_GB,2019,14,gb,wsh,23,57,12,34,11,23
2019_14_WAS_GB,2019,14,wsh,gb,25,61,14,32,11,29
2019_15_ATL_SF,2019,15,atl,sf,32,65,23,47,9,18
2019_15_ATL_SF,2019,15,sf,atl,29,64,18,38,11,26
2019_15_BUF_PIT,2019,15,buf,pit,24,64,13,31,11,33
2019_15_BUF_PIT,2019,15,pit,buf,23,59,16,42,7,17
2019_15_CHI_GB,2019,15,chi,gb,34,83,26,59,8,24
2019_15_CHI_GB,2019,15,gb,chi,19,59,14,36,5,23
2019_15_CLE_ARI,2019,15,ari,cle,35,60,16,28,19,32
2019_15_CLE_ARI,2019,15,cle,ari,36,69,26,48,10,21
2019_15_DEN_KC,2019,15,den,kc,19,59,14,44,5,15
2019_15_DEN_KC,2019,15,kc,den,35,66,27,44,8,22
2019_15_HOU_TEN,2019,15,hou,ten,28,63,16,32,12,31
2019_15_HOU_TEN,2019,15,ten,hou,30,67,22,40,8,27
2019_15_IND_NO,2019,15,ind,no,20,56,15,40,5,16
2019_15_IND_NO,2019,15,no,ind,36,64,27,34,9,30
2019_15_JAX_OAK,2019,15,jax,lv,23,57,17,38,6,19
2019_15_JAX_OAK,2019,15,lv,jax,35,75,20,43,15,32
2019_15_LA_DAL,2019,15,dal,lar,37,69,12,27,25,42
2019_15_LA_DAL,2019,15,lar,dal,33,72,30,59,3,13
2019_15_MIA_NYG,2019,15,mia,nyg,30,71,24,50,6,21
2019_15_MIA_NYG,2019,15,nyg,mia,33,67,18,34,15,33
2019_15_MIN_LAC,2019,15,lac,min,28,62,22,42,6,20
2019_15_MIN_LAC,2019,15,min,lac,26,62,16,27,10,35
2019_15_NE_CIN,2019,15,cin,ne,28,65,15,34,13,31
2019_15_NE_CIN,2019,15,ne,cin,27,63,12,33,15,30
2019_15_NYJ_BAL,2019,15,bal,nyj,30,60,17,29,13,31
2019_15_NYJ_BAL,2019,15,nyj,bal,24,58,14,35,10,23
2019_15_PHI_WAS,2019,15,phi,wsh,42,77,30,50,12,27
2019_15_PHI_WAS,2019,15,wsh,phi,25,53,19,33,6,20
2019_15_SEA_CAR,2019,15,car,sea,38,71,25,46,13,25
2019_15_SEA_CAR,2019,15,sea,car,30,65,17,31,13,34
2019_15_TB_DET,2019,15,det,tb,23,63,18,49,5,14
2019_15_TB_DET,2019,15,tb,det,30,71,26,44,4,27
2019_16_ARI_SEA,2019,16,ari,sea,30,67,15,34,15,33
2019_16_ARI_SEA,2019,16,sea,ari,20,57,11,37,9,20
2019_16_BAL_CLE,2019,16,bal,cle,39,71,19,35,20,36
2019_16_BAL_CLE,2019,16,cle,bal,24,58,21,40,3,18
2019_16_BUF_NE,2019,16,buf,ne,20,54,12,32,8,22
2019_16_BUF_NE,2019,16,ne,buf,37,70,18,38,19,32
2019_16_CAR_IND,2019,16,car,ind,26,71,21,53,5,18
2019_16_CAR_IND,2019,16,ind,car,31,61,14,33,17,28
2019_16_CIN_MIA,2019,16,cin,mia,33,86,30,61,3,25
2019_16_CIN_MIA,2019,16,mia,cin,38,86,29,57,9,29
2019_16_DAL_PHI,2019,16,dal,phi,28,62,21,47,7,15
2019_16_DAL_PHI,2019,16,phi,dal,33,71,23,45,10,26
2019_16_DET_DEN,2019,16,den,det,31,69,19,40,12,29
2019_16_DET_DEN,2019,16,det,den,20,50,9,29,11,21
2019_16_GB_MIN,2019,16,gb,min,35,73,20,44,15,29
2019_16_GB_MIN,2019,16,min,gb,14,54,9,38,5,16
2019_16_HOU_TB,2019,16,hou,tb,22,65,17,45,5,20
2019_16_HOU_TB,2019,16,tb,hou,29,73,26,54,3,19
2019_16_JAX_ATL,2019,16,atl,jax,36,72,27,47,9,25
2019_16_JAX_ATL,2019,16,jax,atl,24,61,16,44,8,17
2019_16_KC_CHI,2019,16,chi,kc,22,62,15,41,7,21
2019_16_KC_CHI,2019,16,kc,chi,30,65,20,39,10,26
2019_16_LA_SF,2019,16,lar,sf,31,70,23,50,8,20
2019_16_LA_SF,2019,16,sf,lar,23,55,14,34,9,21
2019_16_NO_TEN,2019,16,no,ten,30,68,20,47,10,21
2019_16_NO_TEN,2019,16,ten,no,28,62,17,36,11,26
2019_16_NYG_WAS,2019,16,nyg,wsh,37,70,26,47,11,23
2019_16_NYG_WAS,2019,16,wsh,nyg,31,70,24,45,7,25
2019_16_OAK_LAC,2019,16,lac,lv,28,60,23,44,5,16
2019_16_OAK_LAC,2019,16,lv,lac,28,63,20,34,8,29
2019_16_PIT_NYJ,2019,16,nyj,pit,20,60,13,30,7,30
2019_16_PIT_NYJ,2019,16,pit,nyj,19,67,13,43,6,24
2019_17_ARI_LA,2019,17,ari,lar,31,67,24,49,7,18
2019_17_ARI_LA,2019,17,lar,ari,36,82,23,49,13,33
2019_17_ATL_TB,2019,17,atl,tb,38,88,27,60,11,28
2019_17_ATL_TB,2019,17,tb,atl,19,50,11,30,8,20
2019_17_CHI_MIN,2019,17,chi,min,35,75,18,42,17,33
2019_17_CHI_MIN,2019,17,min,chi,19,49,11,22,8,27
2019_17_CLE_CIN,2019,17,cin,cle,30,66,16,32,14,34
2019_17_CLE_CIN,2019,17,cle,cin,21,54,13,38,8,16
2019_17_GB_DET,2019,17,det,gb,24,60,14,36,10,24
2019_17_GB_DET,2019,17,gb,det,34,87,24,59,10,28
2019_17_IND_JAX,2019,17,ind,jax,24,56,10,30,14,26
2019_17_IND_JAX,2019,17,jax,ind,34,65,26,46,8,19
2019_17_LAC_KC,2019,17,kc,lac,22,49,13,30,9,19
2019_17_LAC_KC,2019,17,lac,kc,37,77,27,53,10,24
2019_17_MIA_NE,2019,17,mia,ne,34,69,30,52,4,17
2019_17_MIA_NE,2019,17,ne,mia,26,61,13,34,13,27
2019_17_NO_CAR,2019,17,car,no,28,71,25,57,3,14
2019_17_NO_CAR,2019,17,no,car,34,65,22,34,12,31
2019_17_NYJ_BUF,2019,17,buf,nyj,23,63,14,41,9,22
2019_17_NYJ_BUF,2019,17,nyj,buf,26,65,19,39,7,26
2019_17_OAK_DEN,2019,17,den,lv,28,60,20,37,8,23
2019_17_OAK_DEN,2019,17,lv,den,25,71,20,49,5,22
2019_17_PHI_NYG,2019,17,nyg,phi,28,74,21,54,7,20
2019_17_PHI_NYG,2019,17,phi,nyg,29,74,20,45,9,29
2019_17_PIT_BAL,2019,17,bal,pit,30,69,11,26,19,43
2019_17_PIT_BAL,2019,17,pit,bal,15,50,7,28,8,22
2019_17_SF_SEA,2019,17,sea,sf,35,74,27,51,8,23
2019_17_SF_SEA,2019,17,sf,sea,27,49,15,25,12,24
2019_17_TEN_HOU,2019,17,hou,ten,28,65,20,45,8,20
2019_17_TEN_HOU,2019,17,ten,hou,36,59,15,24,21,35
2019_17_WAS_DAL,2019,17,dal,wsh,31,74,15,39,16,35
2019_17_WAS_DAL,2019,17,wsh,dal,22,62,15,42,7,20
