game_id,season,week,team,opponent,off_success,off_plays,pass_success,pass_plays,rush_success,rush_plays
2022_14_CAR_SEA,2022,14,sea,car,21,54,20,43,1,11
2022_14_CLE_CIN,2022,14,cin,cle,29,64,20,43,9,21
2022_14_CLE_CIN,2022,14,cle,cin,30,71,24,49,6,22
2022_14_HOU_DAL,2022,14,dal,hou,33,70,19,42,14,28
2022_14_HOU_DAL,2022,14,hou,dal,26,65,17,29,9,36
2022_14_JAX_TEN,2022,14,jax,ten,33,70,26,45,7,25
2022_14_JAX_TEN,2022,14,ten,jax,31,66,23,47,8,19
2022_14_KC_DEN,2022,14,den,kc,23,72,19,56,4,16
2022_14_KC_DEN,2022,14,kc,den,32,65,21,44,11,21
2022_14_LV_LA,2022,14,lar,lv,25,62,17,43,8,19
2022_14_LV_LA,2022,14,lv,lar,27,60,9,24,18,36
2022_14_MIA_LAC,2022,14,lac,mia,32,78,26,58,6,20
2022_14_MIA_LAC,2022,14,mia,lac,18,51,13,35,5,16
2022_14_MIN_DET,2022,14,det,min,31,71,22,41,9,30
2022_14_MIN_DET,2022,14,min,det,29,64,27,47,2,17
2022_14_NE_ARI,2022,14,ari,ne,32,75,23,58,9,17
2022_14_NE_ARI,2022,14,ne,ari,22,56,15,39,7,17
2022_14_NYJ_BUF,2022,14,buf,nyj,20,58,15,37,5,21
2022_14_NYJ_BUF,2022,14,nyj,buf,28,74,20,51,8,23
2022_14_PHI_NYG,2022,14,nyg,phi,30,64,22,44,8,20
2022_14_PHI_NYG,2022,14,phi,nyg,35,67,16,38,19,29
2022_14_TB_SF,2022,14,sf,tb,33,62,16,28,17,34
2022_14_TB_SF,2022,14,tb,sf,32,75,22,58,10,17
2022_15_ARI_DEN,2022,15,ari,den,20,63,14,44,6,19
2022_15_ARI_DEN,2022,15,den,ari,34,67,18,33,16,34
2022_15_ATL_NO,2022,15,atl,no,34,73,13,39,21,34
2022_15_ATL_NO,2022,15,no,atl,28,54,13,21,15,33
2022_15_BAL_CLE,2022,15,bal,cle,31,63,15,37,16,26
2022_15_BAL_CLE,2022,15,cle,bal,32,63,17,33,15,30
2022_15_CIN_TB,2022,15,cin,tb,30,61,24,42,6,19
2022_15_CIN_TB,2022,15,tb,cin,33,74,23,47,10,27
2022_15_DAL_JAX,2022,15,dal,jax,42,75,21,35,21,40
2022_15_DAL_JAX,2022,15,jax,dal,40,70,24,45,16,25
2022_15_DET_NYJ,2022,15,det,nyj,27,68,17,38,10,30
2022_15_DET_NYJ,2022,15,nyj,det,25,63,17,41,8,22
2022_15_IND_MIN,2022,15,ind,min,32,78,13,37,19,41
2022_15_IND_MIN,2022,15,min,ind,41,90,33,67,8,23
2022_15_KC_HOU,2022,15,hou,kc,23,61,14,37,9,24
2022_15_KC_HOU,2022,15,kc,hou,46,76,31,46,15,30
2022_15_LA_GB,2022,15,gb,lar,36,68,20,36,16,32
2022_15_LA_GB,2022,15,lar,gb,17,45,10,28,7,17
2022_15_MIA_BUF,2022,15,buf,mia,41,75,27,48,14,27
2022_15_MIA_BUF,2022,15,mia,buf,27,58,13,34,14,24
2022_15_NE_LV,2022,15,lv,ne,27,68,16,44,11,24
2022_15_NE_LV,2022,15,ne,lv,24,63,8,34,16,29
2022_15_NYG_WAS,2022,15,nyg,wsh,28,60,17,35,11,25
2022_15_NYG_WAS,2022,15,wsh,nyg,26,63,14,35,12,28
2022_15_PHI_CHI,2022,15,chi,phi,26,58,16,34,10,24
2022_15_PHI_CHI,2022,15,phi,chi,30,70,19,43,11,27
2022_15_PIT_CAR,2022,15,car,pit,15,45,14,30,1,15
2022_15_PIT_CAR,2022,15,pit,car,35,67,12,23,23,44
2022_15_SF_SEA,2022,15,sea,sf,25,64,20,51,5,13
2022_15_SF_SEA,2022,15,sf,sea,25,61,13,31,12,30
2022_15_TEN_LAC,2022,15,lac,ten,36,69,24,45,12,24
2022_15_TEN_LAC,2022,15,ten,lac,24,61,12,34,12,27
2022_16_ATL_BAL,2022,16,atl,bal,26,71,16,39,10,32
2022_16_ATL_BAL,2022,16,bal,atl,21,48,5,18,16,30
2022_16_BUF_CHI,2022,16,buf,chi,29,63,16,35,13,28
2022_16_BUF_CHI,2022,16,chi,buf,19,61,13,34,6,27
2022_16_CIN_NE,2022,16,cin,ne,41,81,32,58,9,23
2022_16_CIN_NE,2022,16,ne,cin,21,53,14,38,7,15
2022_16_DEN_LA,2022,16,den,lar,24,66,17,44,7,22
2022_16_DEN_LA,2022,16,lar,den,36,64,20,30,16,34
2022_16_DET_CAR,2022,16,car,det,37,67,15,25,22,42
2022_16_DET_CAR,2022,16,det,car,26,65,24,50,2,15
2022_16_GB_MIA,2022,16,gb,mia,26,64,19,43,7,21
2022_16_GB_MIA,2022,16,mia,gb,20,50,12,29,8,21
2022_16_HOU_TEN,2022,16,hou,ten,27,65,17,37,10,28
2022_16_HOU_TEN,2022,16,ten,hou,25,61,8,29,17,32
2022_16_JAX_NYJ,2022,16,jax,nyj,29,69,20,37,9,32
2022_16_JAX_NYJ,2022,16,nyj,jax,20,59,15,41,5,18
2022_16_LAC_IND,2022,16,ind,lac,18,52,13,37,5,15
2022_16_LAC_IND,2022,16,lac,ind,32,65,15,37,17,28
2022_16_LV_PIT,2022,16,lv,pit,19,53,13,35,6,18
2022_16_LV_PIT,2022,16,pit,lv,29,68,20,41,9,27
2022_16_NO_CLE,2022,16,cle,no,22,70,10,36,12,34
2022_16_NO_CLE,2022,16,no,cle,20,53,6,15,14,38
2022_16_NYG_MIN,2022,16,min,nyg,33,71,24,52,9,19
2022_16_NYG_MIN,2022,16,nyg,min,34,68,26,51,8,17
2022_16_PHI_DAL,2022,16,dal,phi,34,71,26,45,8,26
2022_16_PHI_DAL,2022,16,phi,dal,35,70,25,43,10,27
2022_16_SEA_KC,2022,16,kc,sea,23,53,16,33,7,20
2022_16_SEA_KC,2022,16,sea,kc,27,76,16,47,11,29
2022_16_TB_ARI,2022,16,ari,tb,22,76,12,49,10,27
2022_16_TB_ARI,2022,16,tb,ari,32,80,21,51,11,29
2022_16_WAS_SF,2022,16,sf,wsh,18,52,10,27,8,25
2022_16_WAS_SF,2022,16,wsh,sf,28,72,20,38,8,34
2022_17_ARI_ATL,2022,17,ari,atl,33,74,19,48,14,26
2022_17_ARI_ATL,2022,17,atl,ari,25,61,14,30,11,31
2022_17_CAR_TB,2022,17,car,tb,30,64,25,43,5,21
2022_17_CAR_TB,2022,17,tb,car,37,77,28,52,9,25
2022_17_CHI_DET,2022,17,chi,det,19,52,9,34,10,18
2022_17_CHI_DET,2022,17,det,chi,36,68,17,32,19,36
2022_17_CLE_WAS,2022,17,cle,wsh,21,53,8,27,13,26
2022_17_CLE_WAS,2022,17,wsh,cle,25,69,14,33,11,36
2022_17_DAL_TEN,2022,17,dal,ten,37,80,29,49,8,31
2022_17_DAL_TEN,2022,17,ten,dal,19,65,14,42,5,23
2022_17_DEN_KC,2022,17,den,kc,27,70,19,47,8,23
2022_17_DEN_KC,2022,17,kc,den,31,59,26,46,5,13
2022_17_IND_NYG,2022,17,ind,nyg,19,58,10,31,9,27
2022_17_IND_NYG,2022,17,nyg,ind,37,63,21,29,16,34
2022_17_JAX_HOU,2022,17,hou,jax,19,70,13,51,6,19
2022_17_JAX_HOU,2022,17,jax,hou,29,63,17,34,12,29
2022_17_LA_LAC,2022,17,lac,lar,35,64,19,31,16,33
2022_17_LA_LAC,2022,17,lar,lac,20,48,7,25,13,23
2022_17_MIA_NE,2022,17,mia,ne,28,71,20,46,8,25
2022_17_MIA_NE,2022,17,ne,mia,18,58,13,39,5,19
2022_17_MIN_GB,2022,17,gb,min,30,61,15,29,15,32
2022_17_MIN_GB,2022,17,min,gb,26,58,19,40,7,18
2022_17_NO_PHI,2022,17,no,phi,28,66,14,33,14,33
2022_17_NO_PHI,2022,17,phi,no,17,55,10,39,7,16
2022_17_NYJ_SEA,2022,17,nyj,sea,23,68,17,51,6,17
2022_17_NYJ_SEA,2022,17,sea,nyj,29,72,16,36,13,36
2022_17_PIT_BAL,2022,17,bal,pit,21,51,12,26,9,25
2022_17_PIT_BAL,2022,17,pit,bal,38,68,12,29,26,39
2022_17_SF_LV,2022,17,lv,sf,37,69,25,41,12,28
2022_17_SF_LV,2022,17,sf,lv,37,65,21,38,16,27
2022_18_ARI_SF,2022,18,ari,sf,20,51,11,32,9,19
2022_18_ARI_SF,2022,18,sf,ari,30,62,16,26,14,36
2022_18_BAL_CIN,2022,18,bal,cin,26,76,14,48,12,28
2022_18_BAL_CIN,2022,18,cin,bal,22,66,17,46,5,20
2022_18_CAR_NO,2022,18,car,no,25,59,7,21,18,38
2022_18_CAR_NO,2022,18,no,car,27,60,13,27,14,33
2022_18_CLE_PIT,2022,18,cle,pit,26,63,19,46,7,17
2022_18_CLE_PIT,2022,18,pit,cle,30,72,16,36,14,36
2022_18_DAL_WAS,2022,18,dal,wsh,18,68,14,43,4,25
2022_18_DAL_WAS,2022,18,wsh,dal,23,65,12,28,11,37
2022_18_DET_GB,2022,18,det,gb,32,61,21,38,11,23
2022_18_DET_GB,2022,18,gb,det,28,60,15,33,13,27
2022_18_HOU_IND,2022,18,hou,ind,22,64,16,42,6,22
2022_18_HOU_IND,2022,18,ind,hou,31,72,17,42,14,30
2022_18_KC_LV,2022,18,kc,lv,32,56,15,32,17,24
2022_18_KC_LV,2022,18,lv,kc,28,70,24,52,4,18
2022_18_LA_SEA,2022,18,lar,sea,21,60,10,34,11,26
2022_18_LA_SEA,2022,18,sea,lar,29,69,16,37,13,32
2022_18_LAC_DEN,2022,18,den,lac,30,65,13,32,17,33
2022_18_LAC_DEN,2022,18,lac,den,29,66,24,46,5,20
2022_18_MIN_CHI,2022,18,chi,min,16,48,10,30,6,18
2022_18_MIN_CHI,2022,18,min,chi,39,71,24,34,15,37
2022_18_NE_BUF,2022,18,buf,ne,27,56,17,37,10,19
2022_18_NE_BUF,2022,18,ne,buf,31,66,23,45,8,21
2022_18_NYG_PHI,2022,18,nyg,phi,24,63,16,44,8,19
2022_18_NYG_PHI,2022,18,phi,nyg,28,69,16,43,12,26
2022_18_NYJ_MIA,2022,18,mia,nyj,22,65,9,34,13,31
2022_18_NYJ_MIA,2022,18,nyj,mia,17,55,13,35,4,20
2022_18_TB_ATL,2022,18,atl,tb,28,68,15,35,13,33
2022_18_TB_ATL,2022,18,tb,atl,19,55,14,34,5,21
2022_18_TEN_JAX,2022,18,jax,ten,19,46,16,34,3,12
2022_18_TEN_JAX,2022,18,ten,jax,32,75,19,37,13,38
