game_id,season,week,team,opponent,off_success,off_plays,pass_success,pass_plays,rush_success,rush_plays
2020_14_DEN_CAR,2020,14,den,car,31,57,18,32,13,25
2020_14_GB_DET,2020,14,det,gb,33,66,28,51,5,15
2020_14_GB_DET,2020,14,gb,det,37,65,24,38,13,27
2020_14_HOU_CHI,2020,14,chi,hou,33,60,24,39,9,21
2020_14_HOU_CHI,2020,14,hou,chi,29,65,21,45,8,20
2020_14_IND_LV,2020,14,ind,lv,27,59,15,30,12,29
2020_14_IND_LV,2020,14,lv,ind,33,68,25,48,8,20
2020_14_KC_MIA,2020,14,kc,mia,29,61,21,39,8,22
2020_14_KC_MIA,2020,14,mia,kc,41,82,32,64,9,18
2020_14_MIN_TB,2020,14,min,tb,40,78,22,48,18,30
2020_14_MIN_TB,2020,14,tb,min,23,47,14,24,9,23
2020_14_NE_LA,2020,14,lar,ne,25,62,11,27,14,35
2020_14_NE_LA,2020,14,ne,lar,20,59,10,33,10,26
2020_14_NO_PHI,2020,14,no,phi,28,63,22,46,6,17
2020_14_NO_PHI,2020,14,phi,no,29,65,16,35,13,30
2020_14_NYJ_SEA,2020,14,nyj,sea,17,53,12,31,5,22
2020_14_NYJ_SEA,2020,14,sea,nyj,40,72,24,35,16,37
2020_14_PIT_BUF,2020,14,buf,pit,28,73,20,50,8,23
2020_14_PIT_BUF,2020,14,pit,buf,21,56,16,39,5,17
2020_14_TEN_JAX,2020,14,jax,ten,23,71,22,57,1,14
2020_14_TEN_JAX,2020,14,ten,jax,36,67,13,25,23,42
2020_14_WAS_SF,2020,14,sf,wsh,34,80,20,52,14,28
2020_14_WAS_SF,2020,14,wsh,sf,20,59,10,35,10,24
2020_15_BUF_DEN,2020,15,buf,den,38,73,28,50,10,23
2020_15_BUF_DEN,2020,15,den,buf,28,64,19,40,9,24
2020_15_CAR_GB,2020,15,car,gb,35,69,23,45,12,24
2020_15_CAR_GB,2020,15,gb,car,29,61,15,38,14,23
2020_15_CHI_MIN,2020,15,chi,min,37,64,17,26,20,38
2020_15_CHI_MIN,2020,15,min,chi,37,67,23,42,14,25
2020_15_CLE_NYG,2020,15,cle,nyg,34,64,26,35,8,29
2020_15_CLE_NYG,2020,15,nyg,cle,20,54,13,35,7,19
2020_15_DET_TEN,2020,15,det,ten,38,66,25,41,13,25
2020_15_DET_TEN,2020,15,ten,det,41,64,21,30,20,34
2020_15_HOU_IND,2020,15,hou,ind,39,69,30,50,9,19
2020_15_HOU_IND,2020,15,ind,hou,29,53,16,31,13,22
2020_15_JAX_BAL,2020,15,bal,jax,33,64,16,30,17,34
2020_15_JAX_BAL,2020,15,jax,bal,21,58,17,37,4,21
2020_15_KC_NO,2020,15,kc,no,46,94,29,59,17,35
2020_15_KC_NO,2020,15,no,kc,20,54,14,37,6,17
2020_15_LAC_LV,2020,15,lac,lv,32,66,22,37,10,29
2020_15_LAC_LV,2020,15,lv,lac,36,76,22,38,14,38
2020_15_NE_MIA,2020,15,mia,ne,34,72,13,31,21,41
2020_15_NE_MIA,2020,15,ne,mia,25,55,17,35,8,20
2020_15_NYJ_LA,2020,15,lar,nyj,21,59,15,40,6,19
2020_15_NYJ_LA,2020,15,nyj,lar,26,62,18,36,8,26
2020_15_PHI_ARI,2020,15,ari,phi,33,69,24,41,9,28
2020_15_PHI_ARI,2020,15,phi,ari,33,82,25,58,8,24
2020_15_PIT_CIN,2020,15,cin,pit,22,55,6,16,16,39
2020_15_PIT_CIN,2020,15,pit,cin,25,64,14,42,11,22
2020_15_SEA_WAS,2020,15,sea,wsh,27,54,16,33,11,21
2020_15_SEA_WAS,2020,15,wsh,sea,35,79,29,62,6,17
2020_15_SF_DAL,2020,15,dal,sf,19,58,14,38,5,20
2020_15_SF_DAL,2020,15,sf,dal,38,84,21,48,17,36
2020_15_TB_ATL,2020,15,atl,tb,26,65,24,53,2,12
2020_15_TB_ATL,2020,15,tb,atl,33,66,25,50,8,16
2020_16_ATL_KC,2020,16,atl,kc,33,67,24,43,9,24
2020_16_ATL_KC,2020,16,kc,atl,32,66,24,48,8,18
2020_16_BUF_NE,2020,16,buf,ne,36,69,25,43,11,26
2020_16_BUF_NE,2020,16,ne,buf,18,50,10,28,8,22
2020_16_CAR_WAS,2020,16,car,wsh,24,63,15,34,9,29
2020_16_CAR_WAS,2020,16,wsh,car,30,71,19,55,11,16
2020_16_CHI_JAX,2020,16,chi,jax,35,70,25,41,10,29
2020_16_CHI_JAX,2020,16,jax,chi,19,56,15,39,4,17
2020_16_CIN_HOU,2020,16,cin,hou,41,75,27,41,14,34
2020_16_CIN_HOU,2020,16,hou,cin,29,52,23,38,6,14
2020_16_CLE_NYJ,2020,16,cle,nyj,38,79,29,60,9,19
2020_16_CLE_NYJ,2020,16,nyj,cle,26,66,15,38,11,28
2020_16_DEN_LAC,2020,16,den,lac,34,76,21,50,13,26
2020_16_DEN_LAC,2020,16,lac,den,22,57,18,39,4,18
2020_16_IND_PIT,2020,16,ind,pit,34,69,16,41,18,28
2020_16_IND_PIT,2020,16,pit,ind,34,66,30,54,4,12
2020_16_LA_SEA,2020,16,lar,sea,25,75,18,52,7,23
2020_16_LA_SEA,2020,16,sea,lar,20,61,15,39,5,22
2020_16_MIA_LV,2020,16,lv,mia,29,62,18,38,11,24
2020_16_MIA_LV,2020,16,mia,lv,28,63,18,40,10,23
2020_16_MIN_NO,2020,16,min,no,33,63,23,46,10,17
2020_16_MIN_NO,2020,16,no,min,47,72,20,29,27,43
2020_16_NYG_BAL,2020,16,bal,nyg,37,66,16,28,21,38
2020_16_NYG_BAL,2020,16,nyg,bal,30,64,24,53,6,11
2020_16_PHI_DAL,2020,16,dal,phi,36,69,21,35,15,34
2020_16_PHI_DAL,2020,16,phi,dal,33,73,20,50,13,23
2020_16_SF_ARI,2020,16,ari,sf,29,80,21,58,8,22
2020_16_SF_ARI,2020,16,sf,ari,28,55,11,26,17,29
2020_16_TB_DET,2020,16,det,tb,16,53,12,39,4,14
2020_16_TB_DET,2020,16,tb,det,41,76,31,51,10,25
2020_16_TEN_GB,2020,16,gb,ten,39,62,21,30,18,32
2020_16_TEN_GB,2020,16,ten,gb,22,55,11,30,11,25
2020_17_ARI_LA,2020,17,ari,lar,19,52,13,35,6,17
2020_17_ARI_LA,2020,17,lar,ari,23,73,17,44,6,29
2020_17_ATL_TB,2020,17,atl,tb,32,72,23,46,9,26
2020_17_ATL_TB,2020,17,tb,atl,39,63,26,45,13,18
2020_17_BAL_CIN,2020,17,bal,cin,36,74,13,24,23,50
2020_17_BAL_CIN,2020,17,cin,bal,14,43,6,24,8,19
2020_17_DAL_NYG,2020,17,dal,nyg,38,82,27,59,11,23
2020_17_DAL_NYG,2020,17,nyg,dal,27,55,18,31,9,24
2020_17_GB_CHI,2020,17,chi,gb,38,75,23,46,15,29
2020_17_GB_CHI,2020,17,gb,chi,27,46,19,28,8,18
2020_17_JAX_IND,2020,17,ind,jax,32,64,15,28,17,36
2020_17_JAX_IND,2020,17,jax,ind,25,65,20,48,5,17
2020_17_LAC_KC,2020,17,kc,lac,27,53,20,36,7,17
2020_17_LAC_KC,2020,17,lac,kc,37,68,22,37,15,31
2020_17_LV_DEN,2020,17,den,lv,32,80,22,48,10,32
2020_17_LV_DEN,2020,17,lv,den,31,67,21,44,10,23
2020_17_MIA_BUF,2020,17,buf,mia,31,60,23,40,8,20
2020_17_MIA_BUF,2020,17,mia,buf,38,82,31,64,7,18
2020_17_MIN_DET,2020,17,det,min,29,56,17,36,12,20
2020_17_MIN_DET,2020,17,min,det,42,77,27,47,15,30
2020_17_NO_CAR,2020,17,car,no,27,62,16,43,11,19
2020_17_NO_CAR,2020,17,no,car,32,63,20,35,12,28
2020_17_NYJ_NE,2020,17,ne,nyj,32,65,19,36,13,29
2020_17_NYJ_NE,2020,17,nyj,ne,36,63,19,38,17,25
2020_17_PIT_CLE,2020,17,cle,pit,31,61,19,35,12,26
2020_17_PIT_CLE,2020,17,pit,cle,25,66,17,47,8,19
2020_17_SEA_SF,2020,17,sea,sf,31,64,20,42,11,22
2020_17_SEA_SF,2020,17,sf,sea,28,66,20,42,8,24
2020_17_TEN_HOU,2020,17,hou,ten,33,63,26,49,7,14
2020_17_TEN_HOU,2020,17,ten,hou,36,70,16,31,20,39
2020_17_WAS_PHI,2020,17,phi,wsh,25,68,16,45,9,23
2020_17_WAS_PHI,2020,17,wsh,phi,22,63,14,35,8,28
