game_id,season,week,team,opponent,off_success,off_plays,pass_success,pass_plays,rush_success,rush_plays
2023_02_NYG_ARI,2023,2,ari,nyg,28,63,18,35,10,28
2023_02_NYG_ARI,2023,2,nyg,ari,36,68,25,46,11,22
2023_02_NYJ_DAL,2023,2,dal,nyj,35,82,23,42,12,40
2023_02_NYJ_DAL,2023,2,nyj,dal,18,47,14,35,4,12
2023_02_SEA_DET,2023,2,det,sea,33,66,24,39,9,27
2023_02_SEA_DET,2023,2,sea,det,37,70,28,48,9,22
2023_02_SF_LA,2023,2,lar,sf,36,79,25,60,11,19
2023_02_SF_LA,2023,2,sf,lar,27,57,16,28,11,29
2023_02_WAS_DEN,2023,2,den,wsh,30,64,20,43,10,21
2023_02_WAS_DEN,2023,2,wsh,den,34,72,24,51,10,21
2023_03_ATL_DET,2023,3,atl,det,22,67,18,48,4,19
2023_03_ATL_DET,2023,3,det,atl,26,67,15,37,11,30
2023_03_BUF_WAS,2023,3,buf,wsh,28,66,17,38,11,28
2023_03_BUF_WAS,2023,3,wsh,buf,22,54,15,41,7,13
2023_03_CAR_SEA,2023,3,car,sea,32,79,29,66,3,13
2023_03_CAR_SEA,2023,3,sea,car,37,70,22,40,15,30
2023_03_CHI_KC,2023,3,chi,kc,19,51,9,29,10,22
2023_03_CHI_KC,2023,3,kc,chi,39,75,26,43,13,32
2023_03_DAL_ARI,2023,3,ari,dal,32,57,15,29,17,28
2023_03_DAL_ARI,2023,3,dal,ari,39,81,20,50,19,31
2023_03_DEN_MIA,2023,3,den,mia,21,62,18,42,3,20
2023_03_DEN_MIA,2023,3,mia,den,44,72,21,29,23,43
2023_03_HOU_JAX,2023,3,hou,jax,27,56,18,31,9,25
2023_03_HOU_JAX,2023,3,jax,hou,34,73,24,48,10,25
2023_03_IND_BAL,2023,3,bal,ind,35,72,21,40,14,32
2023_03_IND_BAL,2023,3,ind,bal,33,84,19,49,14,35
2023_03_LA_CIN,2023,3,cin,lar,25,73,20,53,5,20
2023_03_LA_CIN,2023,3,lar,cin,21,55,17,43,4,12
2023_03_LAC_MIN,2023,3,lac,min,32,65,29,51,3,14
2023_03_LAC_MIN,2023,3,min,lac,40,83,27,58,13,25
2023_03_NE_NYJ,2023,3,ne,nyj,26,71,12,31,14,40
2023_03_NE_NYJ,2023,3,nyj,ne,18,62,12,41,6,21
2023_03_NO_GB,2023,3,gb,no,30,74,24,53,6,21
2023_03_NO_GB,2023,3,no,gb,26,61,17,38,9,23
2023_03_NYG_SF,2023,3,nyg,sf,18,49,15,39,3,10
2023_03_NYG_SF,2023,3,sf,nyg,38,80,22,43,16,37
2023_03_PHI_TB,2023,3,phi,tb,43,80,22,42,21,38
2023_03_PHI_TB,2023,3,tb,phi,18,46,14,30,4,16
2023_03_PIT_LV,2023,3,lv,pit,35,71,26,53,9,18
2023_03_PIT_LV,2023,3,pit,lv,23,61,14,32,9,29
2023_03_TEN_CLE,2023,3,cle,ten,35,71,22,41,13,30
2023_03_TEN_CLE,2023,3,ten,cle,13,47,8,32,5,15
2023_04_ARI_SF,2023,4,ari,sf,35,71,24,49,11,22
2023_04_ARI_SF,2023,4,sf,ari,35,53,21,24,14,29
2023_04_ATL_JAX,2023,4,atl,jax,25,58,16,37,9,21
2023_04_ATL_JAX,2023,4,jax,atl,24,63,18,38,6,25
2023_04_BAL_CLE,2023,4,bal,cle,24,58,13,29,11,29
2023_04_BAL_CLE,2023,4,cle,bal,23,68,16,46,7,22
2023_04_CIN_TEN,2023,4,cin,ten,28,52,18,36,10,16
2023_04_CIN_TEN,2023,4,ten,cin,31,65,18,34,13,31
2023_04_DEN_CHI,2023,4,chi,den,36,72,25,43,11,29
2023_04_DEN_CHI,2023,4,den,chi,25,47,17,31,8,16
2023_04_DET_GB,2023,4,det,gb,35,74,15,32,20,42
2023_04_DET_GB,2023,4,gb,det,22,55,18,43,4,12
2023_04_KC_NYJ,2023,4,kc,nyj,32,68,20,39,12,29
2023_04_KC_NYJ,2023,4,nyj,kc,22,58,16,43,6,15
2023_04_LA_IND,2023,4,ind,lar,24,61,14,33,10,28
2023_04_LA_IND,2023,4,lar,ind,37,82,20,47,17,35
2023_04_LV_LAC,2023,4,lac,lv,21,60,12,32,9,28
2023_04_LV_LAC,2023,4,lv,lac,33,73,22,49,11,24
2023_04_MIA_BUF,2023,4,buf,mia,31,54,21,30,10,24
2023_04_MIA_BUF,2023,4,mia,buf,31,64,22,46,9,18
2023_04_MIN_CAR,2023,4,car,min,28,72,19,43,9,29
2023_04_MIN_CAR,2023,4,min,car,24,48,12,25,12,23
2023_04_NE_DAL,2023,4,dal,ne,31,66,21,39,10,27
2023_04_NE_DAL,2023,4,ne,dal,17,55,11,34,6,21
2023_04_PIT_HOU,2023,4,hou,pit,31,69,20,33,11,36
2023_04_PIT_HOU,2023,4,pit,hou,21,59,11,35,10,24
2023_04_SEA_NYG,2023,4,nyg,sea,26,75,20,52,6,23
2023_04_SEA_NYG,2023,4,sea,nyg,21,55,13,31,8,24
2023_04_TB_NO,2023,4,no,tb,20,64,14,47,6,17
2023_04_TB_NO,2023,4,tb,no,30,67,21,41,9,26
2023_04_WAS_PHI,2023,4,phi,wsh,34,70,23,46,11,24
2023_04_WAS_PHI,2023,4,wsh,phi,33,78,23,54,10,24
2023_05_BAL_PIT,2023,5,bal,pit,29,70,20,47,9,23
2023_05_BAL_PIT,2023,5,pit,bal,21,60,13,36,8,24
2023_05_CAR_DET,2023,5,car,det,35,71,25,48,10,23
2023_05_CAR_DET,2023,5,det,car,31,57,16,30,15,27
2023_05_CHI_WAS,2023,5,chi,wsh,27,64,12,33,15,31
2023_05_CHI_WAS,2023,5,wsh,chi,29,68,29,62,0,6
2023_05_CIN_ARI,2023,5,ari,cin,19,57,11,35,8,22
2023_05_CIN_ARI,2023,5,cin,ari,42,81,30,53,12,28
2023_05_DAL_SF,2023,5,dal,sf,17,48,11,30,6,18
2023_05_DAL_SF,2023,5,sf,dal,43,70,20,30,23,40
2023_05_GB_LV,2023,5,gb,lv,26,58,14,35,12,23
2023_05_GB_LV,2023,5,lv,gb,29,61,18,35,11,26
2023_05_HOU_ATL,2023,5,atl,hou,34,73,23,39,11,34
2023_05_HOU_ATL,2023,5,hou,atl,23,59,16,36,7,23
2023_05_JAX_BUF,2023,5,buf,jax,29,58,25,47,4,11
2023_05_JAX_BUF,2023,5,jax,buf,41,86,29,52,12,34
2023_05_KC_MIN,2023,5,kc,min,29,65,23,43,6,22
2023_05_KC_MIN,2023,5,min,kc,31,71,22,53,9,18
2023_05_NO_NE,2023,5,ne,no,12,54,9,35,3,19
2023_05_NO_NE,2023,5,no,ne,25,68,14,30,11,38
2023_05_NYG_MIA,2023,5,mia,nyg,31,52,19,31,12,21
2023_05_NYG_MIA,2023,5,nyg,mia,29,73,21,46,8,27
2023_05_NYJ_DEN,2023,5,den,nyj,23,61,17,43,6,18
2023_05_NYJ_DEN,2023,5,nyj,den,29,65,15,35,14,30
2023_05_PHI_LA,2023,5,lar,phi,22,56,16,42,6,14
2023_05_PHI_LA,2023,5,phi,lar,39,79,25,44,14,35
2023_05_TEN_IND,2023,5,ind,ten,27,65,15,32,12,33
2023_05_TEN_IND,2023,5,ten,ind,26,59,18,38,8,21
2023_06_ARI_LA,2023,6,ari,lar,27,75,19,48,8,27
2023_06_ARI_LA,2023,6,lar,ari,27,55,13,27,14,28
2023_06_BAL_TEN,2023,6,bal,ten,34,70,19,38,15,32
2023_06_BAL_TEN,2023,6,ten,bal,25,55,19,37,6,18
2023_06_CAR_MIA,2023,6,car,mia,25,69,15,44,10,25
2023_06_CAR_MIA,2023,6,mia,car,31,64,17,33,14,31
2023_06_DAL_LAC,2023,6,dal,lac,26,62,20,41,6,21
2023_06_DAL_LAC,2023,6,lac,dal,26,72,22,53,4,19
2023_06_DEN_KC,2023,6,den,kc,22,51,12,31,10,20
2023_06_DEN_KC,2023,6,kc,den,35,69,28,48,7,21
2023_06_DET_TB,2023,6,det,tb,32,69,27,48,5,21
2023_06_DET_TB,2023,6,tb,det,20,56,15,42,5,14
2023_06_IND_JAX,2023,6,ind,jax,29,78,25,63,4,15
2023_06_IND_JAX,2023,6,jax,ind,26,60,16,37,10,23
2023_06_MIN_CHI,2023,6,chi,min,32,65,14,33,18,32
2023_06_MIN_CHI,2023,6,min,chi,23,56,14,34,9,22
2023_06_NE_LV,2023,6,lv,ne,25,67,18,36,7,31
2023_06_NE_LV,2023,6,ne,lv,30,59,17,39,13,20
2023_06_NO_HOU,2023,6,hou,no,28,62,14,33,14,29
2023_06_NO_HOU,2023,6,no,hou,41,82,28,57,13,25
2023_06_NYG_BUF,2023,6,buf,nyg,30,61,16,34,14,27
2023_06_NYG_BUF,2023,6,nyg,buf,33,75,23,46,10,29
2023_06_PHI_NYJ,2023,6,nyj,phi,24,62,16,44,8,18
2023_06_PHI_NYJ,2023,6,phi,nyj,29,70,23,51,6,19
2023_06_SEA_CIN,2023,6,cin,sea,25,53,22,40,3,13
2023_06_SEA_CIN,2023,6,sea,cin,34,73,25,51,9,22
2023_06_SF_CLE,2023,6,cle,sf,26,75,12,41,14,34
2023_06_SF_CLE,2023,6,sf,cle,21,60,11,35,10,25
2023_06_WAS_ATL,2023,6,atl,wsh,32,81,27,54,5,27
2023_06_WAS_ATL,2023,6,wsh,atl,18,49,11,30,7,19
2023_07_ARI_SEA,2023,7,ari,sea,22,67,14,43,8,24
2023_07_ARI_SEA,2023,7,sea,ari,27,58,19,29,8,29
2023_07_ATL_TB,2023,7,atl,tb,29,65,17,29,12,36
2023_07_ATL_TB,2023,7,tb,atl,28,72,25,52,3,20
2023_07_BUF_NE,2023,7,buf,ne,36,70,28,49,8,21
2023_07_BUF_NE,2023,7,ne,buf,31,59,20,37,11,22
2023_07_CLE_IND,2023,7,cle,ind,26,72,15,41,11,31
2023_07_CLE_IND,2023,7,ind,cle,29,70,17,33,12,37
2023_07_DET_BAL,2023,7,bal,det,29,59,19,37,10,22
2023_07_DET_BAL,2023,7,det,bal,31,74,24,60,7,14
2023_07_GB_DEN,2023,7,den,gb,26,59,16,34,10,25
2023_07_GB_DEN,2023,7,gb,den,29,64,16,35,13,29
2023_07_JAX_NO,2023,7,jax,no,23,54,18,36,5,18
2023_07_JAX_NO,2023,7,no,jax,33,89,23,61,10,28
2023_07_LAC_KC,2023,7,kc,lac,33,66,29,48,4,18
2023_07_LAC_KC,2023,7,lac,kc,23,62,15,38,8,24
2023_07_LV_CHI,2023,7,chi,lv,35,69,17,33,18,36
2023_07_LV_CHI,2023,7,lv,chi,26,64,23,49,3,15
2023_07_MIA_PHI,2023,7,mia,phi,21,49,17,37,4,12
2023_07_MIA_PHI,2023,7,phi,mia,34,69,19,38,15,31
2023_07_PIT_LA,2023,7,lar,pit,28,67,14,37,14,30
2023_07_PIT_LA,2023,7,pit,lar,27,54,13,29,14,25
2023_07_SF_MIN,2023,7,min,sf,29,68,22,47,7,21
2023_07_SF_MIN,2023,7,sf,min,29,51,21,32,8,19
2023_07_WAS_NYG,2023,7,nyg,wsh,29,65,17,39,12,26
2023_07_WAS_NYG,2023,7,wsh,nyg,25,69,19,50,6,19
2023_08_ATL_TEN,2023,8,atl,ten,28,67,18,45,10,22
2023_08_ATL_TEN,2023,8,ten,atl,27,66,10,34,17,32
2023_08_BAL_ARI,2023,8,ari,bal,35,73,22,43,13,30
2023_08_BAL_ARI,2023,8,bal,ari,30,64,13,37,17,27
2023_08_CHI_LAC,2023,8,chi,lac,27,63,17,39,10,24
2023_08_CHI_LAC,2023,8,lac,chi,28,69,26,45,2,24
2023_08_CIN_SF,2023,8,cin,sf,35,62,25,39,10,23
2023_08_CIN_SF,2023,8,sf,cin,31,59,25,40,6,19
2023_08_CLE_SEA,2023,8,cle,sea,34,77,18,40,16,37
2023_08_CLE_SEA,2023,8,sea,cle,26,56,18,39,8,17
2023_08_HOU_CAR,2023,8,car,hou,24,67,21,44,3,23
2023_08_HOU_CAR,2023,8,hou,car,23,57,11,28,12,29
2023_08_JAX_PIT,2023,8,jax,pit,33,70,23,39,10,31
2023_08_JAX_PIT,2023,8,pit,jax,26,66,23,52,3,14
2023_08_KC_DEN,2023,8,den,kc,29,71,12,34,17,37
2023_08_KC_DEN,2023,8,kc,den,25,60,22,47,3,13
2023_08_LA_DAL,2023,8,dal,lar,32,62,25,43,7,19
2023_08_LA_DAL,2023,8,lar,dal,25,60,14,36,11,24
2023_08_LV_DET,2023,8,det,lv,36,84,19,39,17,45
2023_08_LV_DET,2023,8,lv,det,21,46,9,29,12,17
2023_08_MIN_GB,2023,8,gb,min,26,68,21,54,5,14
2023_08_MIN_GB,2023,8,min,gb,31,70,24,42,7,28
2023_08_NE_MIA,2023,8,mia,ne,32,74,24,51,8,23
2023_08_NE_MIA,2023,8,ne,mia,20,52,13,33,7,19
2023_08_NO_IND,2023,8,ind,no,28,71,18,47,10,24
2023_08_NO_IND,2023,8,no,ind,34,65,19,31,15,34
2023_08_NYJ_NYG,2023,8,nyg,nyj,20,75,2,26,18,49
2023_08_NYJ_NYG,2023,8,nyj,nyg,21,63,18,44,3,19
2023_08_PHI_WAS,2023,8,phi,wsh,26,61,22,42,4,19
2023_08_PHI_WAS,2023,8,wsh,phi,36,72,30,57,6,15
2023_08_TB_BUF,2023,8,buf,tb,36,68,24,46,12,22
2023_08_TB_BUF,2023,8,tb,buf,26,66,23,52,3,14
2023_09_ARI_CLE,2023,9,ari,cle,8,51,5,34,3,17
2023_09_ARI_CLE,2023,9,cle,ari,22,72,13,35,9,37
2023_09_BUF_CIN,2023,9,buf,cin,31,57,24,46,7,11
2023_09_BUF_CIN,2023,9,cin,buf,32,67,27,49,5,18
2023_09_CHI_NO,2023,9,chi,no,28,68,19,39,9,29
2023_09_CHI_NO,2023,9,no,chi,29,62,20,37,9,25
2023_09_DAL_PHI,2023,9,dal,phi,36,73,32,56,4,17
2023_09_DAL_PHI,2023,9,phi,dal,32,62,21,35,11,27
2023_09_IND_CAR,2023,9,car,ind,26,71,15,48,11,23
2023_09_IND_CAR,2023,9,ind,car,23,58,15,32,8,26
2023_09_LA_GB,2023,9,gb,lar,31,69,16,31,15,38
2023_09_LA_GB,2023,9,lar,gb,18,58,10,35,8,23
2023_09_LAC_NYJ,2023,9,lac,nyj,19,56,14,38,5,18
2023_09_LAC_NYJ,2023,9,nyj,lac,28,81,23,60,5,21
2023_09_MIA_KC,2023,9,kc,mia,25,57,18,38,7,19
2023_09_MIA_KC,2023,9,mia,kc,26,63,16,41,10,22
2023_09_MIN_ATL,2023,9,atl,min,23,68,16,42,7,26
2023_09_MIN_ATL,2023,9,min,atl,29,73,22,48,7,25
2023_09_NYG_LV,2023,9,lv,nyg,28,60,14,25,14,35
2023_09_NYG_LV,2023,9,nyg,lv,24,62,16,42,8,20
2023_09_SEA_BAL,2023,9,bal,sea,36,73,18,37,18,36
2023_09_SEA_BAL,2023,9,sea,bal,12,48,10,34,2,14
2023_09_TB_HOU,2023,9,hou,tb,30,67,26,49,4,18
2023_09_TB_HOU,2023,9,tb,hou,26,66,17,37,9,29
2023_09_TEN_PIT,2023,9,pit,ten,32,63,19,34,13,29
2023_09_TEN_PIT,2023,9,ten,pit,31,73,21,48,10,25
2023_09_WAS_NE,2023,9,ne,wsh,23,63,18,47,5,16
2023_09_WAS_NE,2023,9,wsh,ne,33,77,24,52,9,25
2023_10_ATL_ARI,2023,10,ari,atl,31,63,18,39,13,24
2023_10_ATL_ARI,2023,10,atl,ari,29,69,15,31,14,38
2023_10_CAR_CHI,2023,10,car,chi,16,60,15,47,1,13
2023_10_CAR_CHI,2023,10,chi,car,30,71,17,39,13,32
2023_10_CLE_BAL,2023,10,bal,cle,25,54,16,34,9,20
2023_10_CLE_BAL,2023,10,cle,bal,34,76,20,48,14,28
2023_10_DEN_BUF,2023,10,buf,den,26,53,11,28,15,25
2023_10_DEN_BUF,2023,10,den,buf,28,72,19,41,9,31
2023_10_DET_LAC,2023,10,det,lac,35,63,20,35,15,28
2023_10_DET_LAC,2023,10,lac,det,36,72,28,45,8,27
2023_10_GB_PIT,2023,10,gb,pit,26,67,19,45,7,22
2023_10_GB_PIT,2023,10,pit,gb,32,65,15,30,17,35
2023_10_HOU_CIN,2023,10,cin,hou,25,63,20,51,5,12
2023_10_HOU_CIN,2023,10,hou,cin,34,75,22,42,12,33
2023_10_IND_NE,2023,10,ind,ne,24,56,15,31,9,25
2023_10_IND_NE,2023,10,ne,ind,36,69,16,34,20,35
2023_10_NO_MIN,2023,10,min,no,33,73,23,44,10,29
2023_10_NO_MIN,2023,10,no,min,23,65,16,50,7,15
2023_10_NYG_DAL,2023,10,dal,nyg,40,77,27,47,13,30
2023_10_NYG_DAL,2023,10,nyg,dal,18,56,12,39,6,17
2023_10_NYJ_LV,2023,10,lv,nyj,27,64,11,32,16,32
2023_10_NYJ_LV,2023,10,nyj,lv,25,66,20,47,5,19
2023_10_SF_JAX,2023,10,jax,sf,18,57,15,42,3,15
2023_10_SF_JAX,2023,10,sf,jax,28,59,17,32,11,27
2023_10_TEN_TB,2023,10,tb,ten,23,64,18,37,5,27
2023_10_TEN_TB,2023,10,ten,tb,24,63,19,47,5,16
2023_10_WAS_SEA,2023,10,sea,wsh,37,79,27,54,10,25
2023_10_WAS_SEA,2023,10,wsh,sea,25,61,19,47,6,14
2023_11_ARI_HOU,2023,11,ari,hou,26,60,19,39,7,21
2023_11_ARI_HOU,2023,11,hou,ari,30,66,22,42,8,24
2023_11_CHI_DET,2023,11,chi,det,36,74,20,33,16,41
2023_11_CHI_DET,2023,11,det,chi,33,60,23,39,10,21
2023_11_CIN_BAL,2023,11,bal,cin,32,65,16,37,16,28
2023_11_CIN_BAL,2023,11,cin,bal,29,61,20,43,9,18
2023_11_DAL_CAR,2023,11,car,dal,21,58,10,37,11,21
2023_11_DAL_CAR,2023,11,dal,car,31,69,20,45,11,24
2023_11_LAC_GB,2023,11,gb,lac,32,71,23,45,9,26
2023_11_LAC_GB,2023,11,lac,gb,26,63,21,46,5,17
2023_11_LV_MIA,2023,11,lv,mia,21,61,17,44,4,17
2023_11_LV_MIA,2023,11,mia,lv,26,69,18,42,8,27
2023_11_MIN_DEN,2023,11,den,min,21,53,17,38,4,15
2023_11_MIN_DEN,2023,11,min,den,35,75,19,41,16,34
2023_11_NYG_WAS,2023,11,nyg,wsh,19,55,15,37,4,18
2023_11_NYG_WAS,2023,11,wsh,nyg,39,81,28,55,11,26
2023_11_NYJ_BUF,2023,11,buf,nyj,28,74,17,39,11,35
2023_11_NYJ_BUF,2023,11,nyj,buf,16,57,11,42,5,15
2023_11_PHI_KC,2023,11,kc,phi,28,78,19,52,9,26
2023_11_PHI_KC,2023,11,phi,kc,21,53,10,30,11,23
2023_11_PIT_CLE,2023,11,cle,pit,27,73,16,45,11,28
2023_11_PIT_CLE,2023,11,pit,cle,20,57,9,34,11,23
2023_11_SEA_LA,2023,11,lar,sea,28,66,18,41,10,25
2023_11_SEA_LA,2023,11,sea,lar,22,63,16,42,6,21
2023_11_TB_SF,2023,11,sf,tb,31,58,20,32,11,26
2023_11_TB_SF,2023,11,tb,sf,35,70,26,53,9,17
2023_11_TEN_JAX,2023,11,jax,ten,30,71,19,37,11,34
2023_11_TEN_JAX,2023,11,ten,jax,16,38,11,22,5,16
2023_12_BAL_LAC,2023,12,bal,lac,33,69,16,38,17,31
2023_12_BAL_LAC,2023,12,lac,bal,24,66,19,51,5,15
2023_12_BUF_PHI,2023,12,buf,phi,41,94,29,59,12,35
2023_12_BUF_PHI,2023,12,phi,buf,30,65,20,39,10,26
2023_12_CAR_TEN,2023,12,car,ten,27,74,19,44,8,30
2023_12_CAR_TEN,2023,12,ten,car,23,49,15,28,8,21
2023_12_CHI_MIN,2023,12,chi,min,24,65,13,44,11,21
2023_12_CHI_MIN,2023,12,min,chi,19,55,13,40,6,15
2023_12_CLE_DEN,2023,12,cle,den,27,71,17,49,10,22
2023_12_CLE_DEN,2023,12,den,cle,28,63,10,28,18,35
2023_12_GB_DET,2023,12,det,gb,34,83,22,54,12,29
2023_12_GB_DET,2023,12,gb,det,25,54,18,34,7,20
2023_12_JAX_HOU,2023,12,hou,jax,26,60,22,47,4,13
2023_12_JAX_HOU,2023,12,jax,hou,33,74,24,42,9,32
2023_12_KC_LV,2023,12,kc,lv,29,58,20,38,9,20
2023_12_KC_LV,2023,12,lv,kc,19,58,15,35,4,23
2023_12_LA_ARI,2023,12,ari,lar,27,70,19,53,8,17
2023_12_LA_ARI,2023,12,lar,ari,37,67,21,34,16,33
2023_12_MIA_NYJ,2023,12,mia,nyj,31,68,18,33,13,35
2023_12_MIA_NYJ,2023,12,nyj,mia,21,58,17,48,4,10
2023_12_NE_NYG,2023,12,ne,nyg,28,68,14,37,14,31
2023_12_NE_NYG,2023,12,nyg,ne,15,51,12,33,3,18
2023_12_NO_ATL,2023,12,atl,no,29,61,14,24,15,37
2023_12_NO_ATL,2023,12,no,atl,33,71,21,43,12,28
2023_12_PIT_CIN,2023,12,cin,pit,14,42,14,33,0,9
2023_12_PIT_CIN,2023,12,pit,cin,31,68,20,40,11,28
2023_12_SF_SEA,2023,12,sea,sf,24,56,14,37,10,19
2023_12_SF_SEA,2023,12,sf,sea,31,64,15,34,16,30
2023_12_TB_IND,2023,12,ind,tb,35,72,20,46,15,26
2023_12_TB_IND,2023,12,tb,ind,28,60,19,40,9,20
2023_12_WAS_DAL,2023,12,dal,wsh,27,53,20,34,7,19
2023_12_WAS_DAL,2023,12,wsh,dal,37,78,26,52,11,26
2023_13_ARI_PIT,2023,13,ari,pit,23,64,12,30,11,34
2023_13_ARI_PIT,2023,13,pit,ari,28,60,18,31,10,29
2023_13_ATL_NYJ,2023,13,atl,nyj,22,67,13,33,9,34
2023_13_ATL_NYJ,2023,13,nyj,atl,18,68,13,44,5,24
2023_13_CAR_TB,2023,13,car,tb,31,71,12,37,19,34
2023_13_CAR_TB,2023,13,tb,car,19,60,10,34,9,26
2023_13_CIN_JAX,2023,13,cin,jax,38,73,25,43,13,30
2023_13_CIN_JAX,2023,13,jax,cin,33,69,24,47,9,22
2023_13_CLE_LA,2023,13,cle,lar,30,71,18,48,12,23
2023_13_CLE_LA,2023,13,lar,cle,27,62,18,38,9,24
2023_13_DEN_HOU,2023,13,den,hou,26,59,14,36,12,23
2023_13_DEN_HOU,2023,13,hou,den,23,66,13,37,10,29
2023_13_DET_NO,2023,13,det,no,22,55,13,27,9,28
2023_13_DET_NO,2023,13,no,det,30,66,16,31,14,35
2023_13_IND_TEN,2023,13,ind,ten,31,69,22,48,9,21
2023_13_IND_TEN,2023,13,ten,ind,36,85,18,44,18,41
2023_13_KC_GB,2023,13,gb,kc,31,64,20,40,11,24
2023_13_KC_GB,2023,13,kc,gb,32,66,20,44,12,22
2023_13_LAC_NE,2023,13,lac,ne,24,59,19,38,5,21
2023_13_LAC_NE,2023,13,ne,lac,25,63,13,34,12,29
2023_13_MIA_WAS,2023,13,mia,wsh,31,61,13,26,18,35
2023_13_MIA_WAS,2023,13,wsh,mia,15,54,7,29,8,25
2023_13_SEA_DAL,2023,13,dal,sea,46,86,33,55,13,31
2023_13_SEA_DAL,2023,13,sea,dal,33,68,26,47,7,21
2023_13_SF_PHI,2023,13,phi,sf,25,71,23,58,2,13
2023_13_SF_PHI,2023,13,sf,phi,36,58,20,32,16,26
2023_14_BUF_KC,2023,14,buf,kc,30,74,19,51,11,23
2023_14_BUF_KC,2023,14,kc,buf,32,66,23,47,9,19
2023_14_CAR_NO,2023,14,car,no,29,81,13,45,16,36
2023_14_CAR_NO,2023,14,no,car,22,50,13,27,9,23
2023_14_DEN_LAC,2023,14,den,lac,26,64,16,37,10,27
2023_14_DEN_LAC,2023,14,lac,den,26,68,18,49,8,19
2023_14_DET_CHI,2023,14,chi,det,23,68,17,44,6,24
2023_14_DET_CHI,2023,14,det,chi,27,65,15,41,12,24
