season,week,game_type,team,gsis_id,pfr_id,espn_id,full_name,position,depth_chart_position,status,status_description_abbr
2023,2,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,10,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,3,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,18,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,8,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,17,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,1,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,5,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,16,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,13,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,15,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,12,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,14,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,9,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,6,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,7,REG,ATL,00-0034360,CartLo01,3128715,Lorenzo Carter,LB,OLB,ACT,A01
2023,14,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,15,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,18,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,11,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,8,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,7,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,9,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,6,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,4,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,2,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,5,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,12,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,13,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,16,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,1,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,3,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,17,REG,KC,00-0034361,ReidJu00,3931399,Justin Reid,DB,SS,ACT,A01
2023,6,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,DEV,P07
2023,8,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,ACT,A01
2023,9,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,DEV,P07
2023,11,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,DEV,P07
2023,4,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,DEV,P07
2023,18,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,CUT,W03
2023,14,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,ACT,A01
2023,13,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,DEV,P07
2023,17,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,INA,A01
2023,10,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,DEV,P07
2023,7,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,DEV,P07
2023,15,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,ACT,A01
2023,1,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,CUT,A01
2023,3,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,INA,I01
2023,12,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,DEV,P07
2023,16,REG,TB,00-0034363,SenaDe00,3051376,Deadrin Senat,DL,DT,INA,A01
2023,16,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,8,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,9,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,7,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,14,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,6,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,15,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,17,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,2,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,3,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,18,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,10,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,13,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,1,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,4,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,11,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,12,REG,CLE,00-0034364,AkinJo00,3128452,Jordan Akins,TE,TE,ACT,A01
2023,1,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,9,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,RES,R01
2023,17,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,13,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,18,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,15,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,INA,A01
2023,8,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,RES,R01
2023,14,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,10,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,RES,R01
2023,12,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,4,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,3,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,2,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,11,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,16,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,6,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,RES,R01
2023,5,REG,CAR,00-0034365,ThomIa00,4045305,Ian Thomas,TE,TE,ACT,A01
2023,1,REG,MIA,00-0034366,CoutKe00,3915823,Keke Coutee,WR,WR,CUT,A01
2023,18,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,9,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,7,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,3,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,15,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,16,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,6,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,17,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,14,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,1,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,8,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,4,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,5,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,12,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,2,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,10,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,11,REG,BUF,00-0034367,HineNy00,3916430,Nyheim Hines,RB,RB,RES,R05
2023,18,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,15,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,10,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,12,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,6,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,8,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,7,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,5,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,14,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,11,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,3,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,1,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,4,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,INA,A01
2023,16,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,2,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,17,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,13,REG,DEN,00-0034368,JeweJo00,3040150,Josey Jewell,LB,ILB,ACT,A01
2023,3,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,14,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,6,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,16,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,18,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,13,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,17,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,9,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,15,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,2,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,4,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,7,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,8,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,12,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,5,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,1,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,DEV,P07
2023,11,REG,MIA,00-0034371,HandDa00,3126352,Da'Shawn Hand,DL,DE,ACT,A01
2023,11,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,9,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,6,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,12,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,18,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,2,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,14,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,15,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,5,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,8,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,17,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,10,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,13,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,4,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,16,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,3,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,1,REG,DAL,00-0034373,ArmsDo00,3928979,Dorance Armstrong,DL,DE,ACT,A01
2023,17,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,12,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,2,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,1,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,15,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,4,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,8,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,9,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,16,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,3,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,10,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,6,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,14,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,13,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,11,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,18,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,5,REG,NYJ,00-0034374,WhitJo03,3895798,Jordan Whitehead,DB,SS,ACT,A01
2023,9,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,2,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,12,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,RES,R01
2023,13,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,RES,R01
2023,5,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,17,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,RES,R01
2023,1,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,3,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,16,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,RES,R01
2023,7,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,6,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,18,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,RES,R01
2023,4,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,15,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,RES,R01
2023,11,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,10,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,8,REG,ARI,00-0034375,WhitKy00,4039254,Kyzir White,LB,ILB,ACT,A01
2023,3,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,15,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,18,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,5,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,16,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,6,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,2,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,12,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,10,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,17,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,11,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,8,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,1,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,9,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,14,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,7,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,4,REG,BUF,00-0034376,JohnTa01,3121003,Taron Johnson,DB,CB,ACT,A01
2023,8,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,16,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R48
2023,17,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,ACT,A01
2023,1,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,ACT,A01
2023,12,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,5,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,2,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,ACT,A01
2023,6,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,3,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,4,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,18,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,ACT,A01
2023,11,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,9,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,13,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,14,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,15,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,7,REG,PHI,00-0034377,MaddAv00,3123938,Avonte Maddox,DB,CB,RES,R01
2023,6,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,8,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,18,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,13,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,2,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,12,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,16,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,1,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,3,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,7,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,9,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,15,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,11,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,4,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,17,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,5,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,14,REG,PHI,00-0034381,SweaJo00,3693166,Josh Sweat,DL,DE,ACT,A01
2023,1,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,RES,R01
2023,9,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,RES,R01
2023,4,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,RES,R01
2023,2,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,RES,R01
2023,15,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,ACT,A01
2023,14,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,ACT,A01
2023,5,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,RES,R01
2023,12,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,ACT,A01
2023,11,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,INA,A01
2023,8,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,RES,R01
2023,16,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,ACT,A01
2023,10,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,ACT,R48
2023,6,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,RES,R01
2023,3,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,RES,R01
2023,17,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,ACT,A01
2023,18,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,INA,A01
2023,13,REG,CAR,00-0034382,HaynMa01,3115456,Marquis Haynes,LB,OLB,ACT,A01
2023,9,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,4,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,12,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,1,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,17,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,15,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,3,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,13,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,INA,A01
2023,5,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,8,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,11,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,18,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,10,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,6,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,16,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,14,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,INA,A01
2023,2,REG,HOU,00-0034383,SchuDa00,3117256,Dalton Schultz,TE,TE,ACT,A01
2023,4,REG,NYJ,00-0034384,ReedD.00,3139387,D.J. Reed,DB,CB,ACT,A01
2023,2,REG,NYJ,00-0034384,ReedD.00,3139387,D.J. Reed,DB,CB,ACT,A01
2023,6,REG,NYJ,00-0034384,ReedD.00,3139387,D.J. Reed,DB,CB,INA,A01
2023,15,REG,NYJ,00-0034384,ReedD.00,3139387,D.J. Reed,DB,CB,ACT,A01
