season,week,game_type,team,gsis_id,pfr_id,espn_id,full_name,position,depth_chart_position,status,status_description_abbr
2026,1,REG,JAX,00-0039409,LittCa00,4686361,Cam Little,K,K,ACT,A01
2026,1,REG,DAL,00-0039410,FlouRy00,5083754,Ryan Flournoy,WR,WR,ACT,A01
2026,1,REG,TB,00-0039411,,,Elijah Klein,OL,G,CUT,W03
2026,1,REG,WAS,00-0039412,JeanJa00,4361357,Javontae Jean-Baptiste,LB,OLB,ACT,A01
2026,1,REG,CIN,00-0039414,AnthDa00,4874448,Daijahn Anthony,DB,FS,CUT,W03
2026,1,REG,CLE,00-0039417,HardMy00,4695783,Myles Harden,DB,CB,ACT,A01
2026,1,REG,GB,00-0039418,DevoMJ00,4427068,MJ Devonshire,DB,CB,CUT,W03
2026,1,REG,MIN,00-0039419,,,Michael Jurgens,OL,C,RES,R48
2026,1,REG,PIT,00-0039420,BellJa00,4429262,Jaheim Bell,TE,TE,CUT,W03
2026,1,REG,MIN,00-0039421,RodrLe00,5093973,Levi Drake Rodriguez,DL,NT,ACT,A01
2026,1,REG,HOU,00-0039422,,,Nathan Thomas,OL,T,ACT,A01
2026,1,REG,LV,00-0039423,LaulJo00,4373956,Jonah Laulu,DL,DT,ACT,A01
2026,1,REG,NO,00-0039424,VeleDe00,4569559,Devaughn Vele,WR,WR,ACT,A01
2026,1,REG,NO,00-0039425,ColeMy00,4365303,Myles Cole,DL,DT,CUT,W03
2026,1,REG,HOU,00-0039427,ByrdSo00,4361689,Solomon Byrd,DL,DE,W04,W04
2026,1,REG,BAL,00-0039429,BarrMi00,4372062,Michael Barrett,LB,ILB,CUT,W03
2026,1,REG,TEN,00-0039430,WillJa15,4431613,James Williams,LB,OLB,ACT,A01
2026,1,REG,NYJ,00-0039431,BrigJo00,4426676,Jowon Briggs,DL,DT,ACT,A01
2026,1,REG,KC,00-0039433,HarrMa08,4573152,Marcus Harris,DL,DT,ACT,A01
2026,1,REG,SF,00-0039435,BethTa00,4426698,Tatum Bethune,LB,MLB,ACT,A01
2026,1,REG,TEN,00-0039436,HarrJa05,4429058,Jaylen Harrell,LB,OLB,RES,R01
2026,1,REG,BAL,00-0039437,JohnCo02,4426479,Cornelius Johnson,WR,WR,CUT,W03
2026,1,REG,DEN,00-0039438,,,Nick Gargiulo,OL,G,RES,R04
2026,1,REG,CLE,00-0039442,,,Kingsley Eguakun,OL,C,CUT,W03
2026,1,REG,DET,00-0039445,,,Hogan Hatten,LS,LS,ACT,A01
2026,1,REG,NYG,00-0039446,,,Bryan Hudson,OL,C,ACT,A01
2026,1,REG,NYJ,00-0039447,,,Nate Lynn,LB,OLB,CUT,W03
2026,1,REG,NYJ,00-0039451,WillIs03,4569371,Isaiah Williams,WR,WR,ACT,A01
2026,1,REG,CHI,00-0039454,BishBe00,4363052,Beanie Bishop Jr.,DB,CB,W04,W04
2026,1,REG,PIT,00-0039457,WindJa00,4428909,Jacoby Windmon,LB,ILB,CUT,W03
2026,1,REG,CHI,00-0039459,,,Theo Benedet,OL,T,ACT,A01
2026,1,REG,BAL,00-0039460,JoneCa05,4569428,Carl Jones,LB,MLB,CUT,W03
2026,1,REG,CHI,00-0039461,,,Jamree Kromah,DL,DE,ACT,A01
2026,1,REG,BAL,00-0039464,ReedAu00,4368343,Austin Reed,QB,QB,CUT,W03
2026,1,REG,DAL,00-0039465,StewRe00,4428584,Reddy Steward,DB,CB,CUT,W03
2026,1,REG,BUF,00-0039466,WheeIa00,4579554,Ian Wheeler,RB,RB,CUT,W03
2026,1,REG,BUF,00-0039469,,,Te'Cory Couch,DB,CB,CUT,W03
2026,1,REG,BUF,00-0039471,GoreFr01,4429805,Frank Gore Jr.,RB,RB,CUT,W03
2026,1,REG,CIN,00-0039473,JohnXa00,4385430,Xavier Johnson,WR,WR,CUT,W03
2026,1,REG,ARI,00-0039477,BrowJa10,4876013,Jack Browning,P,P,CUT,W03
2026,1,REG,MIA,00-0039481,DuckSt00,4427103,Storm Duck,DB,CB,RES,R04
2026,1,REG,MIA,00-0039485,,,Andrew Meyer,OL,C,ACT,A01
2026,1,REG,GB,00-0039488,,,Mark Perry,DB,SS,CUT,W03
2026,1,REG,SF,00-0039489,RuccHa00,4428396,Hayden Rucci,TE,TE,CUT,W03
2026,1,REG,CAR,00-0039491,CokeJa01,4695883,Jalen Coker,WR,WR,ACT,A01
2026,1,REG,MIN,00-0039494,DysoKe01,4574008,Kenny Dyson,LB,OLB,W04,W04
2026,1,REG,LA,00-0039498,MeviHa00,4574716,Harrison Mevis,K,K,ACT,A01
2026,1,REG,LA,00-0039506,,,Alex Johnson,DB,CB,W04,W04
2026,1,REG,DAL,00-0039507,,,Marcellus Johnson,OL,T,CUT,W03
2026,1,REG,NYG,00-0039508,,,Jake Kubas,OL,G,CUT,W03
2026,1,REG,NE,00-0039510,RogeCa00,4361189,Casey Rogers,DL,DT,CUT,W03
2026,1,REG,CLE,00-0039513,EdmoCh01,4572922,Chris Edmonds,DB,SS,CUT,W03
2026,1,REG,CLE,00-0039515,ReidWi01,4251125,Winston Reid,LB,OLB,ACT,A01
2026,1,REG,NO,00-0039518,,,Treyton Welch,TE,TE,ACT,A01
2026,1,REG,ARI,00-0039521,WeavXa00,4428811,Xavier Weaver,WR,WR,RES,R01
2026,1,REG,LAC,00-0039526,JohnEm00,4361437,Emany Johnson,LB,ILB,CUT,W03
2026,1,REG,DAL,00-0039530,SpanBr00,4360967,Brevyn Spann-Ford,TE,TE,ACT,A01
2026,1,REG,DAL,00-0039532,WoodJu00,4872841,Julius Wood,DB,FS,CUT,W03
2026,1,REG,JAX,00-0039534,BradCa02,4362260,Carter Bradley,QB,QB,W04,W04
2026,1,REG,CIN,00-0039535,,,Andrew Coker,OL,T,CUT,W03
2026,1,REG,NE,00-0039539,GainAm00,4360469,Amari Gainer,LB,OLB,CUT,W03
2026,1,REG,LV,00-0039544,,,Will Putnam,OL,C,CUT,W03
2026,1,REG,DEN,00-0039548,,,Ron Stone Jr.,LB,OLB,CUT,W03
2026,1,REG,ARI,00-0039550,,,Shawn Bowman,TE,TE,CUT,W03
2026,1,REG,PIT,00-0039555,,,Steven Jones,OL,G,CUT,W03
2026,1,REG,DEN,00-0039565,BailLe00,4428241,Levelle Bailey,LB,ILB,RES,R01
2026,1,REG,CLE,00-0039567,,,Nik Constantinou,P,P,CUT,W03
2026,1,REG,DEN,00-0039568,,,Frank Crum,OL,T,RES,R48
2026,1,REG,DEN,00-0039570,,,Jordan Miller,DL,DT,CUT,W03
2026,1,REG,IND,00-0039576,ShraSp00,4571557,Spencer Shrader,K,K,ACT,A01
2026,1,REG,ARI,00-0039577,SlovKe00,4428512,Kedon Slovis,QB,QB,CUT,W03
2026,1,REG,IND,00-0039578,,,Dalton Tucker,OL,G,ACT,A01
2026,1,REG,CAR,00-0039586,FundTy00,4367330,Tyrek Funderburk,DB,CB,W04,W04
2026,1,REG,CHI,00-0039587,GrieAn00,4360864,Antonio Grier Jr.,LB,ILB,CUT,W03
2026,1,REG,TB,00-0039589,JohnKa01,5097554,Kameron Johnson,WR,WR,ACT,A01
2026,1,REG,TB,00-0039596,WisdRa00,4428917,Rashad Wisdom,DB,SS,CUT,W03
2026,1,REG,CAR,00-0039601,RichDe03,4426926,Demani Richardson,DB,FS,CUT,W03
2026,1,REG,HOU,00-0039603,BrooBr01,4373273,British Brooks,RB,RB,ACT,A01
2026,1,REG,PIT,00-0039609,,,Kyler Baugh,DL,DT,CUT,W03
2026,1,REG,BUF,00-0039612,,,Sincere Haynesworth,OL,C,CUT,W03
2026,1,REG,NYG,00-0039620,PaytRi00,4368350,Rico Payton,DB,CB,RES,R01
2026,1,REG,NO,00-0039622,StalIs00,4361194,Isaiah Stalbird,LB,ILB,ACT,A01
2026,1,REG,NO,00-0039623,TiptMa00,4573697,Mason Tipton,WR,WR,RES,R04
2026,1,REG,CHI,00-0039624,,,Kyle Hergel,OL,G,CUT,W03
2026,1,REG,PIT,00-0039626,BurgCo00,5192448,Cole Burgess,WR,WR,RES,R01
2026,1,REG,CIN,00-0039631,GranCa00,4700712,Cam Grandy,TE,TE,CUT,W03
2026,1,REG,CIN,00-0039632,JulePJ00,4429946,PJ Jules,DB,SS,ACT,A01
2026,1,REG,NYJ,00-0039634,McNaAu00,4427982,Austin McNamara,P,P,ACT,A01
2026,1,REG,CAR,00-0039637,NjonMa00,4428125,Maema Njongmeta,LB,ILB,CUT,W03
2026,1,REG,NE,00-0039644,,,Isaiah Iton,DL,DT,W04,W04
2026,1,REG,TEN,00-0039648,MartDa01,4360978,David Martin-Robinson,TE,TE,ACT,A01
2026,1,REG,TEN,00-0039650,OlivBr02,4362617,Bryce Oliver,WR,WR,CUT,W03
2026,1,REG,DET,00-0039652,SmalJa00,4432545,Jabari Small,RB,RB,ACT,A01
2026,1,REG,DET,00-0039660,HarpTh00,4569323,Thomas Harper,DB,FS,ACT,A01
2026,1,REG,LV,00-0039676,AnusCh00,4360475,Chigozie Anusiem,DB,CB,RES,R01
2026,1,REG,WAS,00-0039677,HartSa00,4361994,Sam Hartman,QB,QB,CUT,W03
2026,1,REG,IND,00-0039679,,,Ben Nikkel,WR,WR,CUT,W03
2026,1,REG,WAS,00-0039681,OwenTy00,4572460,Tyler Owens,DB,SS,ACT,A01
2026,1,REG,ATL,00-0039685,,,A.J. Woods,DB,CB,CUT,W03
2026,1,REG,WAS,00-0039686,YankCo00,4361088,Colson Yankoff,TE,TE,ACT,A01
2026,1,REG,NE,00-0039692,PettDe00,4428232,Dell Pettus,DB,FS,ACT,A01
2026,1,REG,SF,00-0039696,AndeEv00,4612182,Evan Anderson,DL,DT,CUT,W03
2026,1,REG,PHI,00-0039697,MahoJa00,4567534,Jaylen Mahoney,DB,FS,CUT,W03
2026,1,REG,SF,00-0039700,,,Drake Nugent,OL,C,CUT,W03
2026,1,REG,KC,00-0039702,PlinMa00,4911517,Mason Pline,TE,TE,CUT,W03
2026,1,REG,DEN,00-0039703,SchrCo00,4391845,Cody Schrader,RB,RB,CUT,W03
2026,1,REG,MIN,00-0039710,JoneJe01,4360637,Jeshaun Jones,WR,WR,RES,R40
2026,1,REG,MIN,00-0039714,McGlDw00,4429128,Dwight McGlothern,DB,CB,CUT,W03
2026,1,REG,PIT,00-0039716,,,Doug Nester,OL,G,CUT,W03
2026,1,REG,MIN,00-0039718,RichBo01,4875564,Bo Richter,LB,OLB,ACT,A01
2026,1,REG,MIN,00-0039720,TaimTa00,4361114,Taki Taimani,DL,NT,RES,R01
2026,1,REG,LAC,00-0039722,,,JaQuae Jackson,WR,WR,CUT,W03
2026,1,REG,NO,00-0039725,,,Jayden Price,DB,CB,ACT,A01
2026,1,REG,TEN,00-0039731,,,JC Latham,OL,T,ACT,A01
2026,1,REG,DEN,00-0039732,NixxBo00,4426338,Bo Nix,QB,QB,ACT,A01
2026,1,REG,JAX,00-0039733,OrhoRu00,4430271,Ruke Orhorhoro,DL,DT,ACT,A01
2026,1,REG,LA,00-0039734,FiskBr00,4362245,Braden Fiske,DL,DT,ACT,A01
2026,1,REG,LV,00-0039735,,,Jackson Powers-Johnson,OL,G,ACT,A01
2026,1,REG,IND,00-0039736,,,Matt Goncalves,OL,G,ACT,A01
2026,1,REG,ARI,00-0039737,ReimTi00,4696700,Tip Reiman,TE,TE,RES,R04
2026,1,REG,LA,00-0039738,CoruBl00,4429096,Blake Corum,RB,RB,ACT,A01
2026,1,REG,PIT,00-0039739,WilsRo02,4431492,Roman Wilson,WR,WR,ACT,A01
2026,1,REG,PHI,00-0039740,HuntJa02,4571162,Jalyx Hunt,LB,OLB,ACT,A01
2026,1,REG,PIT,00-0039741,WilsPa00,4361652,Payton Wilson,LB,ILB,ACT,A01
2026,1,REG,CIN,00-0039742,,,Javon Foster,OL,T,ACT,A01
2026,1,REG,CIN,00-0039743,JeffJo01,4569448,Jordan Jefferson,DL,DT,CUT,W03
2026,1,REG,IND,00-0039744,,,Tanor Bortolini,OL,C,ACT,A01
2026,1,REG,CHI,00-0039745,TaylTo01,4686889,Tory Taylor,P,P,ACT,A01
2026,1,REG,PHI,00-0039746,ShipWi00,4431545,Will Shipley,RB,RB,ACT,A01
2026,1,REG,LA,00-0039749,DaviTy05,4568217,Tyler Davis,DL,DT,ACT,A01
2026,1,REG,LA,00-0039751,WhitJo04,4569382,Jordan Whittington,WR,WR,ACT,A01
2026,1,REG,CIN,00-0039752,JohnCe01,4430065,Cedric Johnson,DL,DE,ACT,A01
2026,1,REG,LA,00-0039753,,,Beaux Limmer,OL,C,ACT,A01
2026,1,REG,TB,00-0039754,CulpDe00,4361112,Devin Culp,TE,TE,CUT,W03
2026,1,REG,CLE,00-0039755,,,KT Leveston,OL,T,CUT,W03
2026,1,REG,BUF,00-0039763,AndrJo02,4366349,Joe Andreessen,LB,MLB,ACT,A01
2026,1,REG,CLE,00-0039764,ChatEl00,4429392,Elijah Chatman,DL,DT,W04,W04
2026,1,REG,ARI,00-0039767,,,Quinton Newsome,DB,CB,CUT,W03
2026,1,REG,NE,00-0039770,WoodCh01,4368113,Charles Woods,DB,CB,ACT,A01
2026,1,REG,LA,00-0039772,WallJo00,4572371,Josh Wallace,DB,CB,ACT,A01
2026,1,REG,LA,00-0039774,SpeiOm00,4428550,Omar Speights,LB,ILB,ACT,A01
2026,1,REG,LA,00-0039775,NealEl00,4428098,Elias Neal,LB,ILB,CUT,W03
2026,1,REG,LA,00-0039776,McCoJa02,4427120,Jaylen McCollough,DB,SS,ACT,A01
2026,1,REG,LA,00-0039780,LampCa00,4427752,Cam Lampkin,DB,CB,CUT,W03
2026,1,REG,PIT,00-0039783,GoodAn00,4372378,Anthony Goodlow,DL,DE,CUT,W03
2026,1,REG,LA,00-0039784,,,Justin Dedich,OL,G,RES,R48
2026,1,REG,NYJ,00-0039789,StigQw00,5208977,Qwan'tez Stiggers,DB,CB,ACT,A01
2026,1,REG,NYJ,00-0039790,,,Olumuyiwa Fashanu,OL,T,ACT,A01
2026,1,REG,BAL,00-0039791,IsaaAd00,4426372,Adisa Isaac,LB,OLB,CUT,W03
2026,1,REG,BAL,00-0039792,WalkDe01,4696882,Devontez Walker,WR,WR,ACT,A01
2026,1,REG,SEA,00-0039793,BarnAJ00,4576297,AJ Barner,TE,TE,ACT,A01
2026,1,REG,NYJ,00-0039794,AlleBr05,4685247,Braelon Allen,RB,RB,ACT,A01
2026,1,REG,SEA,00-0039795,PritNe00,4567222,Nehemiah Pritchett,DB,CB,ACT,A01
2026,1,REG,BAL,00-0039796,AlixRa00,4690013,Rasheen Ali,RB,RB,ACT,A01
2026,1,REG,NYJ,00-0039798,DaviIs00,4695404,Isaiah Davis,RB,RB,ACT,A01
2026,1,REG,NYG,00-0039800,JameDJ00,4429891,DJ James,DB,CB,RES,R01
2026,1,REG,ARI,00-0039807,MeltMa00,4698113,Max Melton,DB,CB,ACT,A01
2026,1,REG,ARI,00-0039808,,,Isaiah Adams,OL,G,ACT,A01
2026,1,REG,DEN,00-0039809,ElliJo03,4687592,Jonah Elliss,LB,OLB,ACT,A01
2026,1,REG,GB,00-0039811,LloyMa00,4429023,MarShawn Lloyd,RB,RB,ACT,A01
2026,1,REG,GB,00-0039812,HoppTy00,4567406,Ty'Ron Hopper,LB,ILB,ACT,A01
2026,1,REG,GB,00-0039813,WillEv00,4428863,Evan Williams,DB,FS,ACT,A01
2026,1,REG,CIN,00-0039814,AllxEr00,4427834,Erick All,TE,TE,ACT,A01
2026,1,REG,SEA,00-0039815,KnigTy00,4686540,Tyrice Knight,LB,ILB,ACT,A01
2026,1,REG,IND,00-0039816,GoulAn00,4429684,Anthony Gould,WR,WR,CUT,W03
2026,1,REG,GB,00-0039817,,,Jacob Monk,OL,C,ACT,A01
2026,1,REG,GB,00-0039818,OladKi00,4374037,Kitan Oladapo,DB,SS,ACT,A01
2026,1,REG,GB,00-0039819,,,Travis Glover,OL,T,ACT,A01
2026,1,REG,NYG,00-0039821,PhilAn02,4431321,Andru Phillips,DB,CB,ACT,A01
2026,1,REG,CHI,00-0039822,,,Kiran Amegadjie,OL,G,CUT,W03
2026,1,REG,ARI,00-0039823,JoneEl00,4360203,Elijah Jones,DB,CB,CUT,W03
2026,1,REG,KC,00-0039824,WileJa00,4430723,Jared Wiley,TE,TE,ACT,A01
2026,1,REG,KC,00-0039825,HickJa01,4685232,Jaden Hicks,DB,SS,ACT,A01
2026,1,REG,PHI,00-0039826,TrotJe01,4432777,Jeremiah Trotter Jr.,LB,ILB,ACT,A01
2026,1,REG,KC,00-0039827,,,Hunter Nourzad,OL,C,ACT,A01
2026,1,REG,NE,00-0039828,,,Walter Rouse,OL,T,ACT,A01
2026,1,REG,NYG,00-0039829,MuasDa00,4428072,Darius Muasau,LB,ILB,CUT,W03
2026,1,REG,LA,00-0039830,,,Dylan McMahon,OL,C,ACT,A01
2026,1,REG,GB,00-0039831,HaddKa00,4427356,Kamal Hadden,DB,CB,ACT,A01
2026,1,REG,HOU,00-0039832,,,Jarrett Kingston,OL,T,CUT,W03
2026,1,REG,KC,00-0039833,,,C.J. Hanson,OL,G,W04,W04
2026,1,REG,LA,00-0039834,KincKa00,4596363,Kamren Kinchens,DB,FS,ACT,A01
2026,1,REG,LAC,00-0039835,EboiJu00,4567138,Justin Eboigbe,DL,DE,ACT,A01
2026,1,REG,LV,00-0039836,JackBr02,4373471,Brennan Jackson,LB,OLB,RES,R01
2026,1,REG,ATL,00-0039837,TricBr00,4428713,Bralen Trice,LB,OLB,CUT,W03
2026,1,REG,HOU,00-0039838,BullCa00,4431517,Calen Bullock,DB,FS,ACT,A01
2026,1,REG,SEA,00-0039839,,,Christian Haynes,OL,G,ACT,A01
2026,1,REG,CHI,00-0039840,BookAu00,4683553,Austin Booker,DL,DE,ACT,A01
2026,1,REG,PHI,00-0039841,DeJeCo00,4682618,Cooper DeJean,DB,CB,ACT,A01
2026,1,REG,ATL,00-0039842,,,Michael Jerrell,OL,T,ACT,A01
2026,1,REG,CHI,00-0039843,,,Qadir Ismail,TE,TE,CUT,W03
2026,1,REG,KC,00-0039844,,,Kingsley Suamataia,OL,G,ACT,A01
2026,1,REG,TB,00-0039846,SmitTy05,4428522,Tykee Smith,DB,SS,ACT,A01
2026,1,REG,NYG,00-0039847,JohnTh00,4429148,Theo Johnson,TE,TE,ACT,A01
2026,1,REG,ARI,00-0039849,HarrMa09,4432708,Marvin Harrison Jr.,WR,WR,ACT,A01
2026,1,REG,GB,00-0039850,CoopEd00,4430438,Edgerrin Cooper,LB,ILB,ACT,A01
2026,1,REG,NE,00-0039851,MayeDr00,4431452,Drake Maye,QB,QB,ACT,A01
2026,1,REG,CLE,00-0039852,VersJa00,4578085,Jared Verse,DL,DE,ACT,A01
2026,1,REG,ARI,00-0039854,RobiDa01,4569480,Darius Robinson,DL,DT,ACT,A01
2026,1,REG,TB,00-0039855,McMiJa01,4430834,Jalen McMillan,WR,WR,ACT,A01
2026,1,REG,HOU,00-0039857,,,Blake Fisher,OL,T,ACT,A01
2026,1,REG,TEN,00-0039858,GrayCe00,4429834,Cedric Gray,LB,OLB,ACT,A01
2026,1,REG,ATL,00-0039859,DorlBr00,4427090,Brandon Dorlus,DL,DT,ACT,A01
2026,1,REG,NO,00-0039860,McKiKo00,4433975,Kool-Aid McKinstry,DB,CB,ACT,A01
2026,1,REG,NYG,00-0039861,NubiTy00,4430261,Tyler Nubin,DB,SS,ACT,A01
2026,1,REG,DET,00-0039862,RakeEn00,4566092,Ennis Rakestraw Jr.,DB,CB,ACT,A01
2026,1,REG,MIA,00-0039863,,,Caedan Wallace,OL,G,ACT,A01
2026,1,REG,ARI,00-0039864,TaylDa02,4428633,Dadrion Taylor-Demerson,DB,FS,ACT,A01
2026,1,REG,GB,00-0039867,BullJa00,4688930,Javon Bullard,DB,SS,ACT,A01
2026,1,REG,DEN,00-0039868,FranTr00,4431280,Troy Franklin,WR,WR,ACT,A01
2026,1,REG,PIT,00-0039871,,,Troy Fautanu,OL,T,ACT,A01
2026,1,REG,BUF,00-0039872,BishCo00,4676004,Cole Bishop,DB,SS,ACT,A01
2026,1,REG,BUF,00-0039873,CartDe03,4426883,DeWayne Carter,DL,DT,ACT,A01
2026,1,REG,MIA,00-0039874,WrigJa04,4682745,Jaylen Wright,RB,RB,ACT,A01
2026,1,REG,BUF,00-0039875,DaviRa04,4429501,Ray Davis,RB,RB,ACT,A01
2026,1,REG,IND,00-0039876,,,Sedrick Van Pran-Granger,OL,C,ACT,A01
2026,1,REG,TB,00-0039877,KamaMo00,4427677,Mohamed Kamara,LB,OLB,W04,W04
2026,1,REG,CLE,00-0039878,UlofEd00,4374280,Edefuan Ulofoshio,LB,MLB,W04,W04
2026,1,REG,BUF,00-0039879,SoloJa00,4428548,Javon Solomon,LB,OLB,ACT,A01
2026,1,REG,MIA,00-0039880,WashMa00,4569603,Malik Washington,WR,WR,ACT,A01
2026,1,REG,SF,00-0039881,McMoPa00,4430158,Patrick McMorris,DB,SS,CUT,W03
2026,1,REG,BUF,00-0039882,,,Tylan Grable,OL,T,ACT,A01
2026,1,REG,PIT,00-0039883,HardDa02,4429743,Daequan Hardy,DB,CB,RES,R01
2026,1,REG,PHI,00-0039884,WashTa00,4567506,Tahj Washington,WR,WR,CUT,W03
2026,1,REG,NYJ,00-0039886,SweaTV01,4428617,T'Vondre Sweat,DL,DT,ACT,A01
2026,1,REG,PHI,00-0039888,MitcQu00,4686273,Quinyon Mitchell,DB,CB,ACT,A01
2026,1,REG,ATL,00-0039889,SmitMa07,4431567,Maason Smith,DL,DT,ACT,A01
2026,1,REG,NYJ,00-0039890,MitcAd00,4597500,Adonai Mitchell,WR,WR,ACT,A01
2026,1,REG,JAX,00-0039893,ThomBr06,4432773,Brian Thomas Jr.,WR,WR,ACT,A01
2026,1,REG,KC,00-0039894,WortXa00,4683062,Xavier Worthy,WR,WR,ACT,A01
2026,1,REG,CLE,00-0039895,HallMi00,4600415,Mike Hall Jr.,DL,DT,ACT,A01
2026,1,REG,PIT,00-0039896,,,Zach Frazier,OL,C,ACT,A01
2026,1,REG,LAC,00-0039897,,,Joe Alt,OL,T,ACT,A01
2026,1,REG,WAS,00-0039898,SainMi00,4428414,Mike Sainristil,DB,CB,ACT,A01
2026,1,REG,MIA,00-0039899,,,Patrick Paul,OL,T,ACT,A01
2026,1,REG,BUF,00-0039901,ColeKe02,4635008,Keon Coleman,WR,WR,ACT,A01
2026,1,REG,TB,00-0039902,BrasCh01,4428989,Chris Braswell,LB,OLB,CUT,W03
2026,1,REG,SEA,00-0039903,ArnoTe00,4592837,Terrion Arnold,DB,CB,EXE,E02
2026,1,REG,GB,00-0039904,,,Jordan Morgan,OL,G,ACT,A01
2026,1,REG,TB,00-0039905,,,Graham Barton,OL,C,ACT,A01
2026,1,REG,WAS,00-0039906,NewtJe00,4430560,Jer'Zhan Newton,DL,DT,ACT,A01
2026,1,REG,NO,00-0039907,PolkJa00,4430637,Ja'Lynn Polk,WR,WR,RET,R02
2026,1,REG,CIN,00-0039908,JenkKr01,4432301,Kris Jenkins,DL,DT,ACT,A01
2026,1,REG,WAS,00-0039910,DaniJa02,4426348,Jayden Daniels,QB,QB,ACT,A01
2026,1,REG,MIA,00-0039911,RobiCh00,4431586,Chop Robinson,LB,OLB,ACT,A01
2026,1,REG,WAS,00-0039912,SinnBe00,4690923,Ben Sinnott,TE,TE,ACT,A01
2026,1,REG,WAS,00-0039913,,,Brandon Coleman,OL,T,ACT,A01
2026,1,REG,LAC,00-0039915,McCoLa00,4612826,Ladd McConkey,WR,WR,ACT,A01
2026,1,REG,SF,00-0039916,PearRi00,4428209,Ricky Pearsall,WR,WR,RES,R01
2026,1,REG,ATL,00-0039917,PeniMi00,4360423,Michael Penix Jr.,QB,QB,ACT,A01
2026,1,REG,CHI,00-0039918,WillCa03,4431611,Caleb Williams,QB,QB,ACT,A01
2026,1,REG,CHI,00-0039919,OdunRo00,4431299,Rome Odunze,WR,WR,ACT,A01
2026,1,REG,CLE,00-0039920,CorlMa00,4613104,Malachi Corley,WR,WR,ACT,A01
2026,1,REG,ARI,00-0039921,BensTr01,4429275,Trey Benson,RB,RB,RES,R01
2026,1,REG,MIN,00-0039923,McCaJJ00,4433970,J.J. McCarthy,QB,QB,ACT,A01
2026,1,REG,MIN,00-0039924,TurnDa01,4565190,Dallas Turner,LB,OLB,ACT,A01
2026,1,REG,CIN,00-0039925,,,Amarius Mims,OL,T,ACT,A01
2026,1,REG,SEA,00-0039926,,,Jalen Sundell,OL,C,ACT,A01
2026,1,REG,BUF,00-0039930,,,Travis Clayton,DL,DT,CUT,W03
2026,1,REG,PIT,00-0039931,,,Julius Welschof,LB,OLB,CUT,W03
2026,1,REG,LAC,00-0039932,,,Laekin Vakalahi,OL,T,CUT,W03
2026,1,REG,GB,00-0039936,,,Thomas Yassmin,TE,TE,W04,W04
2026,1,REG,BAL,00-0039938,,,David Olajiga,DL,DT,CUT,W03
2026,1,REG,SEA,00-0039944,SherJa01,4685984,Jamie Sheriff,LB,OLB,CUT,W03
2026,1,REG,CAR,00-0039946,,,Kyon Barrs,DL,DT,CUT,W03
2026,1,REG,ARI,00-0039956,,,Elliott Brown,LB,OLB,CUT,W03
2026,1,REG,GB,00-0039959,,,Tra Fluellen,DB,SS,CUT,W03
2026,1,REG,WAS,00-0040004,MaguTJ00,5278092,T.J. Maguranyanga,LB,OLB,W04,W04
2026,1,REG,DAL,00-0040007,,,Tyler Booker,OL,G,ACT,A01
2026,1,REG,DAL,00-0040008,ReveSh00,5095865,Shavon Revel Jr.,DB,CB,ACT,A01
2026,1,REG,GB,00-0040009,WillSa01,4431487,Savion Williams,WR,WR,RES,R48
2026,1,REG,GB,00-0040010,SorrBa00,4683643,Barryn Sorrell,LB,OLB,ACT,A01
2026,1,REG,DAL,00-0040011,JameSh00,4685400,Shemar James,LB,MLB,ACT,A01
2026,1,REG,GB,00-0040012,OlivCo00,4683059,Collin Oliver,LB,OLB,RES,R48
2026,1,REG,PHI,00-0040013,MondSm01,4431573,Smael Mondon Jr.,LB,ILB,ACT,A01
2026,1,REG,MIA,00-0040014,McCoKy00,4433971,Kyle McCord,QB,QB,ACT,A01
2026,1,REG,PHI,00-0040015,,,Myles Hinton,OL,T,CUT,W03
2026,1,REG,GB,00-0040016,BrinWa00,4429136,Warren Brinson,DL,DT,ACT,A01
2026,1,REG,DAL,00-0040017,,,Ajani Cornelius,OL,T,ACT,A01
2026,1,REG,CIN,00-0040018,PoweAn00,4429009,Antwaun Powell-Ryland,DL,DE,CUT,W03
2026,1,REG,DAL,00-0040019,ToiaJa00,4431603,Jay Toia,DL,DT,CUT,W03
2026,1,REG,TEN,00-0040020,RobiMi01,4695280,Micah Robinson,DB,CB,ACT,A01
2026,1,REG,DAL,00-0040021,MafaPh00,4431562,Phil Mafah,RB,RB,CUT,W03
2026,1,REG,JAX,00-0040022,AkinTo00,4683450,Tommy Akingbesote,DL,DT,CUT,W03
2026,1,REG,GB,00-0040023,,,John Williams,OL,G,ACT,A01
2026,1,REG,PHI,00-0040024,CoopDa01,4715355,Darius Cooper,WR,WR,ACT,A01
2026,1,REG,SEA,00-0040026,,,Maxen Hook,DB,FS,CUT,W03
2026,1,REG,GB,00-0040033,BaldJo01,4709980,Johnathan Baldwin,DB,FS,RES,R01
2026,1,REG,GB,00-0040034,,,Brant Banks,OL,T,CUT,W03
2026,1,REG,BAL,00-0040037,DumaJa00,4569680,Jamon Johnson,LB,ILB,CUT,W03
2026,1,REG,LAC,00-0040039,JohnAm00,4878878,Amar Johnson,RB,RB,CUT,W03
2026,1,REG,GB,00-0040041,StacNa00,4429142,Nazir Stackhouse,DL,DT,CUT,W03
