season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,MIA,17,00-0033084,CB,Kendall Fuller,Kendall,Fuller,Knee,,Out,Knee,,Did Not Participate In Practice,2024-12-27T19:42:58Z
2024,REG,MIA,17,00-0033570,LB,Anthony Walker,Anthony,Walker,Knee,,Out,Knee,,Did Not Participate In Practice,2024-12-27T19:43:16Z
2024,REG,MIA,17,00-0030067,T,Terron Armstead,Terron,Armstead,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-12-27T19:42:44Z
2024,REG,MIA,17,00-0036620,WR,D'Wayne Eskridge,D'Wayne,Eskridge,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-12-27T19:42:44Z
2024,REG,MIA,17,00-0033040,WR,Tyreek Hill,Tyreek,Hill,Wrist,Not injury related - resting player,Questionable,Wrist,Not injury related - resting p,Limited Participation in Practice,2024-12-27T19:42:44Z
2024,REG,MIA,17,00-0030114,S,Jordan Poyer,Jordan,Poyer,Knee,Finger,Questionable,Knee,Finger,Limited Participation in Practice,2024-12-27T19:42:44Z
2024,REG,MIA,17,00-0036212,QB,Tua Tagovailoa,Tua,Tagovailoa,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-12-27T19:42:44Z
2024,REG,MIA,17,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-12-27T19:42:44Z
2024,REG,MIN,17,00-0029542,CB,Stephon Gilmore,Stephon,Gilmore,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-12-27T17:01:39Z
2024,REG,MIN,17,00-0035276,LB,Blake Cashman,Blake,Cashman,,,,Hip,,Full Participation in Practice,2024-12-27T17:01:06Z
2024,REG,MIN,17,00-0032918,FB,C.J. Ham,C.J.,Ham,,,,Ankle,,Full Participation in Practice,2024-12-27T17:01:06Z
2024,REG,MIN,17,00-0037007,DE,Patrick Jones,Patrick,Jones,,,,Knee,,Full Participation in Practice,2024-12-27T17:01:06Z
2024,REG,MIN,17,00-0035249,TE,Josh Oliver,Josh,Oliver,,,,Wrist,,Full Participation in Practice,2024-12-27T17:01:06Z
2024,REG,MIN,17,00-0038778,DT,Jalen Redmond,Jalen,Redmond,,,,Concussion,,Full Participation in Practice,2024-12-27T17:01:06Z
2024,REG,MIN,17,00-0029606,S,Harrison Smith,Harrison,Smith,,,,Foot,,Full Participation in Practice,2024-12-27T17:01:06Z
2024,REG,MIN,17,00-0033918,CB,Fabian Moreau,Fabian,Moreau,Hip,,Out,Hip,,Did Not Participate In Practice,2024-12-27T17:29:09Z
2024,REG,MIN,17,00-0038807,LB,Ivan Pace,Ivan,Pace,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2024-12-27T17:29:30Z
2024,REG,NE,17,00-0035806,RB,Jamycal Hasty,Jamycal,Hasty,,,,Ankle,,Full Participation in Practice,2024-12-25T20:23:04Z
2024,REG,NE,17,00-0037253,CB,Marcus Jones,Marcus,Jones,Hip,,Out,Hip,,Did Not Participate In Practice,2024-12-26T20:37:34Z
2024,REG,NE,17,00-0037413,C,Ben Brown,Ben,Brown,Concussion,,Questionable,Concussion,,Did Not Participate In Practice,2024-12-26T20:37:06Z
2024,REG,NE,17,00-0036231,S,Kyle Dugger,Kyle,Dugger,Ankle,Quadricep,Questionable,Ankle,Quadricep,Limited Participation in Practice,2024-12-26T20:37:06Z
2024,REG,NE,17,00-0039318,LB,Curtis Jacobs,Curtis,Jacobs,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2024-12-26T20:37:06Z
2024,REG,NE,17,00-0036193,LB,Anfernee Jennings,Anfernee,Jennings,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-12-26T20:37:06Z
2024,REG,NE,17,00-0038404,LB,Titus Leo,Titus,Leo,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-12-26T20:37:06Z
2024,REG,NE,17,00-0033883,S,Jabrill Peppers,Jabrill,Peppers,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-12-26T20:37:06Z
2024,REG,NE,17,00-0038103,G,Cole Strange,Cole,Strange,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-12-26T20:37:06Z
2024,REG,NE,17,00-0035646,LB,Sione Takitaki,Sione,Takitaki,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-12-26T20:37:06Z
2024,REG,NE,17,00-0035240,LB,Jahlani Tavai,Jahlani,Tavai,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-12-26T20:37:06Z
2024,REG,NE,17,00-0039863,T,Caedan Wallace,Caedan,Wallace,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-12-26T20:37:06Z
2024,REG,NO,17,00-0036040,TE,Juwan Johnson,Juwan,Johnson,,,,Foot,,Full Participation in Practice,2024-12-27T17:33:31Z
2024,REG,NO,17,00-0036926,DE,Payton Turner,Payton,Turner,,,,Ankle,,Full Participation in Practice,2024-12-27T17:33:58Z
2024,REG,NO,17,00-0031280,QB,Derek Carr,Derek,Carr,Left Hand,,Out,Left Hand,,Did Not Participate In Practice,2024-12-27T17:34:23Z
2024,REG,NO,17,00-0033906,RB,Alvin Kamara,Alvin,Kamara,Groin,,Out,Groin,,Did Not Participate In Practice,2024-12-27T17:34:36Z
2024,REG,NO,17,00-0035242,C,Erik McCoy,Erik,McCoy,Elbow,,Out,Elbow,,Did Not Participate In Practice,2024-12-27T17:34:42Z
2024,REG,NO,17,00-0033082,G,Lucas Patrick,Lucas,Patrick,Knee,,Out,Knee,,Did Not Participate In Practice,2024-12-27T17:34:53Z
2024,REG,NO,17,00-0039620,CB,Rico Payton,Rico,Payton,Illness,,Questionable,Illness,,Did Not Participate In Practice,2024-12-27T17:35:53Z
2024,REG,NO,17,00-0037239,WR,Chris Olave,Chris,Olave,Head,,Questionable,Head,,Full Participation in Practice,2024-12-27T17:34:15Z
2024,REG,NO,17,00-0034760,DT,Nathan Shepherd,Nathan,Shepherd,Eye,,Questionable,Eye,,Full Participation in Practice,2024-12-27T19:17:29Z
2024,REG,NO,17,00-0034272,WR,Marquez Valdes-Scantling,Marquez,Valdes-Scantling,Chest,,Questionable,Chest,,Limited Participation in Practice,2024-12-27T17:34:15Z
2024,REG,NYG,17,00-0038123,S,Dane Belton,Dane,Belton,,,,Knee,,Full Participation in Practice,2024-12-27T18:30:14Z
2024,REG,NYG,17,00-0033290,T,Jermaine Eluemunor,Jermaine,Eluemunor,,,,Wrist,,Full Participation in Practice,2024-12-27T18:31:18Z
2024,REG,NYG,17,00-0035704,QB,Drew Lock,Drew,Lock,,,,Right Shoulder,,Full Participation in Practice,2024-12-27T18:31:38Z
2024,REG,NYG,17,00-0039821,CB,Andru Phillips,Andru,Phillips,,,,Knee,,Full Participation in Practice,2024-12-27T18:30:14Z
2024,REG,NYG,17,00-0038506,DT,Jordon Riley,Jordon,Riley,,,,Knee,,Full Participation in Practice,2024-12-27T18:30:14Z
2024,REG,NYG,17,00-0034668,G,Aaron Stinnie,Aaron,Stinnie,,,,Concussion,,Full Participation in Practice,2024-12-27T18:30:14Z
2024,REG,NYG,17,00-0038653,DT,Cory Durden,Cory,Durden,,,,Shoulder,,Limited Participation in Practice,2024-12-27T18:30:14Z
2024,REG,NYG,17,00-0039384,RB,Tyrone Tracy,Tyrone,Tracy,,,,Ankle,,Limited Participation in Practice,2024-12-27T18:30:48Z
2024,REG,NYG,17,00-0029685,G,Greg Van Roten,Greg,Van Roten,,,,Knee,,Limited Participation in Practice,2024-12-27T18:30:14Z
2024,REG,NYG,17,00-0037468,S,Raheem Layne,Raheem,Layne,Knee,,Out,Knee,,Did Not Participate In Practice,2024-12-27T18:32:56Z
2024,REG,NYG,17,00-0037259,LB,Micah McFadden,Micah,McFadden,Neck,,Out,Neck,,Did Not Participate In Practice,2024-12-27T18:33:10Z
2024,REG,NYG,17,00-0039019,C,John Michael Schmitz,John Michael,Schmitz,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-12-27T18:33:41Z
2024,REG,NYG,17,00-0034337,CB,Greg Stroman,Greg,Stroman,Shoulder,Shin,Out,Shoulder,Shin,Did Not Participate In Practice,2024-12-27T18:34:05Z
2024,REG,NYG,17,00-0034112,C,Austin Schlottmann,Austin,Schlottmann,Fibula,,Questionable,Fibula,,Full Participation in Practice,2024-12-27T18:32:22Z
2024,REG,NYG,17,00-0034992,DT,Armon Watts,Armon,Watts,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-12-27T18:32:22Z
2024,REG,NYG,17,00-0039337,WR,Malik Nabers,Malik,Nabers,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-12-27T18:32:22Z
2024,REG,NYG,17,00-0039306,WR,Dee Williams,Dee,Williams,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-12-27T18:32:22Z
2024,REG,NYJ,17,00-0023459,QB,Aaron Rodgers,Aaron,Rodgers,,,,Knee,,Full Participation in Practice,2024-12-27T20:45:31Z
2024,REG,NYJ,17,00-0036369,G,John Simpson,John,Simpson,,,,Calf,,Full Participation in Practice,2024-12-27T20:48:00Z
2024,REG,NYJ,17,00-0036979,G,Alijah Vera-Tucker,Alijah,Vera-Tucker,,,,Ankle,,Full Participation in Practice,2024-12-27T20:48:30Z
2024,REG,NYJ,17,00-0036371,DT,Leki Fotu,Leki,Fotu,Knee,,Out,Knee,,Limited Participation in Practice,2024-12-27T20:50:33Z
2024,REG,NYJ,17,00-0037155,S,Tony Adams,Tony,Adams,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-12-27T20:50:24Z
2024,REG,NYJ,17,00-0039284,DE,Braiden McGregor,Braiden,McGregor,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-12-27T20:50:24Z
2024,REG,NYJ,17,00-0033875,DT,Haason Reddick,Haason,Reddick,Neck,,Questionable,Neck,,Full Participation in Practice,2024-12-27T20:50:24Z
2024,REG,NYJ,17,00-0029621,K,Greg Zuerlein,Greg,Zuerlein,Left Knee,,Questionable,Left Knee,,Full Participation in Practice,2024-12-27T20:50:24Z
2024,REG,NYJ,17,00-0031381,WR,Davante Adams,Davante,Adams,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-12-27T20:50:24Z
2024,REG,NYJ,17,00-0036501,CB,Michael Carter,Michael,Carter,Back,,Questionable,Back,,Limited Participation in Practice,2024-12-27T20:50:24Z
2024,REG,NYJ,17,00-0037190,CB,Ahmad Gardner,Ahmad,Gardner,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-12-27T20:50:24Z
2024,REG,NYJ,17,00-0031330,T,Morgan Moses,Morgan,Moses,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-12-27T20:50:24Z
2024,REG,NYJ,17,00-0035718,DT,Quinnen Williams,Quinnen,Williams,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-12-27T20:50:24Z
2024,REG,PHI,17,00-0034844,RB,Saquon Barkley,Saquon,Barkley,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-27T19:41:40Z
2024,REG,PHI,17,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-27T19:41:40Z
2024,REG,PHI,17,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Knee,Not injury related - resting p,Full Participation in Practice,2024-12-27T19:41:59Z
2024,REG,PHI,17,00-0037002,G,Landon Dickerson,Landon,Dickerson,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-27T19:41:40Z
2024,REG,PHI,17,00-0030561,T,Lane Johnson,Lane,Johnson,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-27T19:41:40Z
2024,REG,PHI,17,00-0030062,CB,Darius Slay,Darius,Slay,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-27T19:41:40Z
2024,REG,PHI,17,00-0034381,LB,Josh Sweat,Josh,Sweat,,,,Ankle,Not injury related - resting p,Full Participation in Practice,2024-12-27T19:43:01Z
2024,REG,PHI,17,00-0038102,QB,Kenny Pickett,Kenny,Pickett,,,,Ribs,,Limited Participation in Practice,2024-12-27T19:43:09Z
2024,REG,PHI,17,00-0037132,WR,Britain Covey,Britain,Covey,Neck,,Out,Neck,,Did Not Participate In Practice,2024-12-27T19:43:53Z
2024,REG,PHI,17,00-0036389,QB,Jalen Hurts,Jalen,Hurts,Concussion,Left Finger,Out,Concussion,Left Finger,Did Not Participate In Practice,2024-12-27T19:44:12Z
2024,REG,PHI,17,00-0039746,RB,Will Shipley,Will,Shipley,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-12-27T19:44:29Z
2024,REG,PHI,17,00-0037615,LB,Nakobe Dean,Nakobe,Dean,Abdomen,,Doubtful,Abdomen,,Limited Participation in Practice,2024-12-27T19:44:00Z
2024,REG,PHI,17,00-0036151,DE,Bryce Huff,Bryce,Huff,Wrist,,Questionable,Wrist,,Full Participation in Practice,2024-12-27T19:43:35Z
2024,REG,PIT,17,00-0034277,S,DeShon Elliott,DeShon,Elliott,,,,Hamstring,,Full Participation in Practice,2024-12-24T18:03:10Z
2024,REG,PIT,17,00-0027969,DT,Cameron Heyward,Cameron,Heyward,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-24T18:03:10Z
2024,REG,PIT,17,00-0034356,CB,Donte Jackson,Donte,Jackson,,,,Back,,Full Participation in Practice,2024-12-24T18:03:10Z
2024,REG,PIT,17,00-0032366,LB,Tyler Matakevich,Tyler,Matakevich,,,,Knee,,Full Participation in Practice,2024-12-24T18:03:10Z
2024,REG,PIT,17,00-0033905,DT,Larry Ogunjobi,Larry,Ogunjobi,,,,Groin,,Full Participation in Practice,2024-12-24T18:03:10Z
2024,REG,PIT,17,00-0037247,WR,George Pickens,George,Pickens,,,,Hamstring,,Full Participation in Practice,2024-12-24T18:03:10Z
2024,REG,PIT,17,00-0032442,LB,Elandon Roberts,Elandon,Roberts,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-24T18:03:10Z
2024,REG,PIT,17,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-24T18:03:10Z
2024,REG,PIT,17,00-0033886,LB,T.J. Watt,T.J.,Watt,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-24T18:03:10Z
2024,REG,PIT,17,00-0033536,WR,Mike Williams,Mike,Williams,,,,Not injury related - resting player,,Full Participation in Practice,2024-12-24T18:03:10Z
2024,REG,PIT,17,00-0039167,CB,Joey Porter,Joey,Porter,Knee,,Out,Knee,,Did Not Participate In Practice,2024-12-24T18:05:54Z
2024,REG,PIT,17,00-0036862,WR,Ben Skowronek,Ben,Skowronek,Hip,,Out,Hip,,Did Not Participate In Practice,2024-12-24T18:06:01Z
2024,REG,PIT,17,00-0036945,QB,Justin Fields,Justin,Fields,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2024-12-24T18:03:53Z
2024,REG,SEA,17,00-0039165,RB,Zach Charbonnet,Zach,Charbonnet,,,,Elbow,,Full Participation in Practice,2024-12-25T22:23:59Z
2024,REG,SEA,17,00-0035644,TE,Noah Fant,Noah,Fant,,,,Knee,,Full Participation in Practice,2024-12-25T22:23:59Z
2024,REG,SEA,17,00-0039047,LB,Derick Hall,Derick,Hall,,,,Shoulder,,Full Participation in Practice,2024-12-25T22:23:59Z
2024,REG,SEA,17,00-0036994,LB,Ernest Jones,Ernest,Jones,,,,Knee,Not injury related - resting p,Full Participation in Practice,2024-12-25T22:24:06Z
2024,REG,SEA,17,00-0037812,T,Abraham Lucas,Abraham,Lucas,,,,Knee,Not injury related - resting p,Full Participation in Practice,2024-12-25T22:24:11Z
2024,REG,SEA,17,00-0034350,LB,Uchenna Nwosu,Uchenna,Nwosu,,,,Wrist,,Full Participation in Practice,2024-12-25T22:23:59Z
2024,REG,SEA,17,00-0038593,C,Olusegun Oluwatimi,Olusegun,Oluwatimi,,,,Knee,,Full Participation in Practice,2024-12-25T22:23:59Z
2024,REG,SEA,17,00-0031933,DT,Leonard Williams,Leonard,Williams,,,,Foot,Not injury related - resting p,Full Participation in Practice,2024-12-25T22:24:17Z
2024,REG,SEA,17,00-0038488,TE,Brady Russell,Brady,Russell,Foot,,Out,Foot,,Did Not Participate In Practice,2024-12-25T20:50:31Z
2024,REG,SEA,17,00-0038134,RB,Kenneth Walker,Kenneth,Walker,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-12-25T20:50:48Z
2024,REG,SEA,17,00-0036395,S,K'Von Wallace,K'Von,Wallace,Ankle,,Out,Ankle,,Full Participation in Practice,2024-12-25T20:51:12Z
2024,REG,SF,17,00-0035717,DE,Nick Bosa,Nick,Bosa,,,,Hip,Oblique,Full Participation in Practice,2024-12-28T20:56:37Z
2024,REG,SF,17,00-0036266,DT,Jordan Elliott,Jordan,Elliott,,,,Knee,,Full Participation in Practice,2024-12-28T20:56:37Z
2024,REG,SF,17,00-0033072,DE,Leonard Floyd,Leonard,Floyd,,,,Shoulder,,Full Participation in Practice,2024-12-28T21:01:12Z
2024,REG,SF,17,00-0039363,RB,Isaac Guerendo,Isaac,Guerendo,,,,Foot,Hamstring,Full Participation in Practice,2024-12-28T21:01:19Z
2024,REG,SF,17,00-0036564,S,Talanoa Hufanga,Talanoa,Hufanga,,,,Wrist,,Full Participation in Practice,2024-12-28T20:56:37Z
2024,REG,SF,17,00-0029892,FB,Kyle Juszczyk,Kyle,Juszczyk,,,,Illness,,Full Participation in Practice,2024-12-28T21:00:56Z
2024,REG,SF,17,00-0038625,LB,Dee Winters,Dee,Winters,,,,Chest,,Full Participation in Practice,2024-12-28T20:56:37Z
2024,REG,SF,17,00-0036551,G,Aaron Banks,Aaron,Banks,Knee,,Out,Knee,,Did Not Participate In Practice,2024-12-28T21:01:37Z
2024,REG,SF,17,00-0038603,DE,Robert Beal,Robert,Beal,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-12-28T21:01:43Z
2024,REG,SF,17,00-0037829,G,Spencer Burford,Spencer,Burford,Calf,,Out,Calf,,Did Not Participate In Practice,2024-12-28T21:01:59Z
2024,REG,SF,17,00-0034982,LB,Dre Greenlaw,Dre,Greenlaw,Calf,,Out,Calf,,Did Not Participate In Practice,2024-12-28T21:02:17Z
2024,REG,SF,17,00-0038554,S,Ji'Ayir Brown,Ji'Ayir,Brown,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-12-28T21:01:31Z
2024,REG,SF,17,00-0036256,T,Colton McKivitz,Colton,McKivitz,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-12-28T21:01:31Z
2024,REG,SF,17,00-0034573,CB,Charvarius Ward,Charvarius,Ward,Not injury related - personal matter,,Questionable,Not injury related - personal matter,,Did Not Participate In Practice,2024-12-28T21:01:31Z
2024,REG,SF,17,00-0039435,LB,Tatum Bethune,Tatum,Bethune,Knee,,Questionable,Knee,,Full Participation in Practice,2024-12-28T21:01:31Z
2024,REG,TB,17,00-0030386,DE,William Gholston,William,Gholston,,,,Knee,,Did Not Participate In Practice,2024-12-27T20:25:10Z
2024,REG,TB,17,00-0038820,S,Christian Izien,Christian,Izien,,,,Pectoral,,Did Not Participate In Practice,2024-12-25T18:10:09Z
2024,REG,TB,17,00-0039905,C,Graham Barton,Graham,Barton,,,,Illness,,Full Participation in Practice,2024-12-27T20:25:10Z
2024,REG,TB,17,00-0035681,S,Mike Edwards,Mike,Edwards,,,,Illness,,Full Participation in Practice,2024-12-27T20:25:10Z
2024,REG,TB,17,00-0038127,DE,Logan Hall,Logan,Hall,,,,Shoulder,Wrist,Full Participation in Practice,2024-12-27T20:25:10Z
2024,REG,TB,17,00-0038823,S,Kaevon Merriweather,Kaevon,Merriweather,,,,Ankle,,Full Participation in Practice,2024-12-27T20:27:23Z
2024,REG,TB,17,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Limited Participation in Practice,2024-12-27T20:27:06Z
2024,REG,TB,17,00-0035699,CB,Jamel Dean,Jamel,Dean,,,,Knee,,Limited Participation in Practice,2024-12-27T20:25:10Z
2024,REG,TB,17,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Limited Participation in Practice,2024-12-27T20:25:56Z
2024,REG,TB,17,00-0036406,T,Tristan Wirfs,Tristan,Wirfs,,,,Foot,Knee,Limited Participation in Practice,2024-12-27T20:25:10Z
2024,REG,TB,17,00-0038129,TE,Cade Otton,Cade,Otton,Knee,,Out,Knee,,Did Not Participate In Practice,2024-12-27T20:28:32Z
2024,REG,TB,17,00-0032385,WR,Sterling Shepard,Sterling,Shepard,Hamstring,Foot,Out,Hamstring,Foot,Did Not Participate In Practice,2024-12-27T20:28:39Z
2024,REG,TB,17,00-0036411,S,Antoine Winfield,Antoine,Winfield,Knee,,Out,Knee,,Did Not Participate In Practice,2024-12-27T20:28:48Z
2024,REG,TB,17,00-0036643,LB,K.J. Britt,K.J.,Britt,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-12-27T20:27:45Z
2024,REG,TB,17,00-0039589,WR,Kameron Johnson,Kameron,Johnson,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-12-27T20:27:45Z
2024,REG,TB,17,00-0034374,S,Jordan Whitehead,Jordan,Whitehead,Pectoral,,Questionable,Pectoral,,Full Participation in Practice,2024-12-27T20:27:45Z
2024,REG,TEN,17,00-0036441,LB,Kenneth Murray,Kenneth,Murray,,,,Wrist,,Did Not Participate In Practice,2024-12-25T20:08:50Z
2024,REG,TEN,17,00-0035413,LB,Luke Gifford,Luke,Gifford,,,,Concussion,,Full Participation in Practice,2024-12-27T19:49:48Z
2024,REG,TEN,17,00-0025565,K,Nick Folk,Nick,Folk,Abdomen,,Out,Abdomen,,Did Not Participate In Practice,2024-12-27T19:50:49Z
2024,REG,TEN,17,00-0036619,T,Dillon Radunz,Dillon,Radunz,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-12-27T19:51:15Z
2024,REG,TEN,17,00-0038853,LB,Otis Reese,Otis,Reese,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-12-27T19:51:23Z
2024,REG,TEN,17,00-0038632,WR,Colton Dowell,Colton,Dowell,Knee,,Out,Knee,,Limited Participation in Practice,2024-12-27T19:50:42Z
2024,REG,TEN,17,00-0033009,WR,Tyler Boyd,Tyler,Boyd,Foot,,Questionable,Foot,,Did Not Participate In Practice,2024-12-27T19:50:31Z
2024,REG,TEN,17,00-0035632,S,Amani Hooker,Amani,Hooker,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2024-12-27T19:50:31Z
2024,REG,TEN,17,00-0039650,WR,Bryce Oliver,Bryce,Oliver,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-12-27T19:50:31Z
2024,REG,TEN,17,00-0035261,RB,Tony Pollard,Tony,Pollard,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-12-27T19:50:31Z
2024,REG,WAS,17,00-0030061,TE,Zach Ertz,Zach,Ertz,,,,Shoulder,,Full Participation in Practice,2024-12-27T19:16:58Z
2024,REG,WAS,17,00-0032052,LB,Dante Fowler,Dante,Fowler,,,,Groin,,Full Participation in Practice,2024-12-27T19:16:58Z
2024,REG,WAS,17,00-0035659,WR,Terry McLaurin,Terry,McLaurin,,,,Ankle,,Full Participation in Practice,2024-12-27T19:17:11Z
2024,REG,WAS,17,00-0035692,DE,Clelin Ferrell,Clelin,Ferrell,,,,Knee,,Limited Participation in Practice,2024-12-27T19:16:58Z
2024,REG,WAS,17,00-0036626,WR,Dyami Brown,Dyami,Brown,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-12-27T19:17:58Z
2024,REG,WAS,17,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-12-27T19:18:11Z
2024,REG,WAS,17,00-0039368,LB,Jordan Magee,Jordan,Magee,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-12-27T19:18:35Z
2024,REG,WAS,17,00-0039681,S,Tyler Owens,Tyler,Owens,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-12-27T19:18:58Z
2024,REG,WAS,17,00-0033831,T,Andrew Wylie,Andrew,Wylie,Groin,,Out,Groin,,Did Not Participate In Practice,2024-12-27T19:19:12Z
2024,REG,WAS,17,00-0032268,QB,Marcus Mariota,Marcus,Mariota,Not injury related - personal matter,,Questionable,Not injury related - personal matter,,Did Not Participate In Practice,2024-12-27T19:19:42Z
2024,REG,WAS,17,00-0033523,DT,Jonathan Allen,Jonathan,Allen,Pectoral,,Questionable,Pectoral,,Full Participation in Practice,2024-12-27T19:19:24Z
2024,REG,ARI,18,00-0035258,C,Hjalte Froholdt,Hjalte,Froholdt,,,,Not injury related - personal matter,,Full Participation in Practice,2025-01-02T15:50:29Z
2024,REG,ARI,18,00-0029316,T,Kelvin Beachum,Kelvin,Beachum,,,,Knee,,Limited Participation in Practice,2025-01-03T16:23:46Z
2024,REG,ARI,18,00-0039854,DT,Darius Robinson,Darius,Robinson,,,,Calf,,Limited Participation in Practice,2025-01-03T16:23:05Z
2024,REG,ARI,18,00-0023853,K,Matt Prater,Matt,Prater,Left Knee,,Out,Left Knee,,Limited Participation in Practice,2025-01-03T20:10:53Z
2024,REG,ARI,18,00-0036896,LB,Victor Dimukeje,Victor,Dimukeje,Eye,,Questionable,,,"
    ",2025-01-04T18:15:40Z
2024,REG,ARI,18,00-0035003,T,Jackson Barton,Jackson,Barton,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2025-01-03T20:10:36Z
2024,REG,ARI,18,00-0035239,CB,Sean Murphy-Bunting,Sean,Murphy-Bunting,Toe,,Questionable,Toe,,Limited Participation in Practice,2025-01-03T20:10:36Z
2024,REG,ARI,18,00-0035144,LB,Mack Wilson,Mack,Wilson,Ankle,Quadricep,Questionable,Ankle,Quadricep,Limited Participation in Practice,2025-01-03T20:10:36Z
2024,REG,ARI,18,00-0038559,WR,Michael Wilson,Michael,Wilson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2025-01-03T20:10:36Z
2024,REG,ATL,18,00-0031583,DT,Grady Jarrett,Grady,Jarrett,,,,Not injury related - resting player,,Did Not Participate In Practice,2025-01-03T17:41:22Z
2024,REG,ATL,18,00-0033524,CB,Kevin King,Kevin,King,,,,Concussion,Not injury related - personal ,Did Not Participate In Practice,2025-01-03T17:45:13Z
2024,REG,ATL,18,00-0033051,DT,David Onyemata,David,Onyemata,,,,Shoulder,Not injury related - resting p,Did Not Participate In Practice,2025-01-03T17:44:59Z
2024,REG,ATL,18,00-0037034,CB,Dee Alford,Dee,Alford,,,,Groin,,Full Participation in Practice,2025-01-03T17:42:25Z
2024,REG,ATL,18,00-0039048,G,Matthew Bergeron,Matthew,Bergeron,,,,Hand,,Full Participation in Practice,2025-01-03T17:42:48Z
2024,REG,ATL,18,00-0034360,LB,Lorenzo Carter,Lorenzo,Carter,,,,Oblique,,Full Participation in Practice,2025-01-03T17:41:56Z
2024,REG,ATL,18,00-0034073,TE,Ross Dwelley,Ross,Dwelley,,,,Ankle,,Full Participation in Practice,2025-01-03T17:42:58Z
2024,REG,ATL,18,00-0038980,DE,Zach Harrison,Zach,Harrison,,,,Achilles,,Full Participation in Practice,2025-01-03T17:43:07Z
2024,REG,ATL,18,00-0034854,WR,KhaDarel Hodge,KhaDarel,Hodge,,,,Ribs,,Full Participation in Practice,2025-01-03T17:42:16Z
2024,REG,ATL,18,00-0037587,LB,Nate Landman,Nate,Landman,,,,Shoulder,,Full Participation in Practice,2025-01-03T17:42:38Z
2024,REG,ATL,18,00-0037238,WR,Drake London,Drake,London,,,,Knee,,Full Participation in Practice,2025-01-03T17:42:07Z
