game_id,season,week,team,opponent,fh_trailing_plays,fh_trailing_pass,fh_trailing_rush,fh_close_plays,fh_close_pass,fh_close_rush,fh_leading_plays,fh_leading_pass,fh_leading_rush,sh_trailing_plays,sh_trailing_pass,sh_trailing_rush,sh_close_plays,sh_close_pass,sh_close_rush,sh_leading_plays,sh_leading_pass,sh_leading_rush
2024_08_IND_HOU,2024,8,hou,ind,0,0,0,41,28,13,0,0,0,0,0,0,30,13,17,0,0,0
2024_08_IND_HOU,2024,8,ind,hou,0,0,0,26,18,8,0,0,0,21,11,10,15,10,5,0,0,0
2024_08_KC_LV,2024,8,kc,lv,0,0,0,35,25,10,0,0,0,0,0,0,33,18,15,0,0,0
2024_08_KC_LV,2024,8,lv,kc,0,0,0,25,13,12,0,0,0,12,12,0,18,11,7,0,0,0
2024_08_MIN_LA,2024,8,lar,min,0,0,0,36,21,15,0,0,0,0,0,0,32,18,14,0,0,0
2024_08_MIN_LA,2024,8,min,lar,0,0,0,25,15,10,0,0,0,0,0,0,24,14,10,0,0,0
2024_08_NO_LAC,2024,8,lac,no,0,0,0,38,23,15,0,0,0,0,0,0,13,8,5,15,10,5
2024_08_NO_LAC,2024,8,no,lac,0,0,0,31,21,10,0,0,0,35,27,8,7,4,3,0,0,0
2024_08_NYG_PIT,2024,8,nyg,pit,0,0,0,30,18,12,0,0,0,13,10,3,28,18,10,0,0,0
2024_08_NYG_PIT,2024,8,pit,nyg,0,0,0,37,20,17,0,0,0,0,0,0,26,13,13,0,0,0
2024_08_NYJ_NE,2024,8,ne,nyj,0,0,0,26,12,14,0,0,0,0,0,0,40,26,14,0,0,0
2024_08_NYJ_NE,2024,8,nyj,ne,0,0,0,31,17,14,0,0,0,0,0,0,30,16,14,0,0,0
2024_08_PHI_CIN,2024,8,cin,phi,0,0,0,33,25,8,0,0,0,7,4,3,17,11,6,0,0,0
2024_08_PHI_CIN,2024,8,phi,cin,0,0,0,30,14,16,0,0,0,0,0,0,14,6,8,17,3,14
2024_08_TEN_DET,2024,8,det,ten,0,0,0,18,12,6,8,1,7,0,0,0,0,0,0,22,11,11
2024_08_TEN_DET,2024,8,ten,det,20,17,3,22,15,7,0,0,0,34,15,19,0,0,0,0,0,0
2024_09_CHI_ARI,2024,9,ari,chi,0,0,0,30,14,16,0,0,0,0,0,0,0,0,0,28,9,19
2024_09_CHI_ARI,2024,9,chi,ari,0,0,0,40,29,11,0,0,0,33,25,8,0,0,0,0,0,0
2024_09_DAL_ATL,2024,9,atl,dal,0,0,0,30,18,12,0,0,0,0,0,0,12,3,9,12,5,7
2024_09_DAL_ATL,2024,9,dal,atl,9,4,5,20,15,5,0,0,0,42,34,8,4,3,1,0,0,0
2024_09_DEN_BAL,2024,9,bal,den,0,0,0,25,15,10,0,0,0,0,0,0,0,0,0,31,9,22
2024_09_DEN_BAL,2024,9,den,bal,23,15,8,21,12,9,0,0,0,27,19,8,0,0,0,0,0,0
2024_09_DET_GB,2024,9,det,gb,0,0,0,26,13,13,0,0,0,0,0,0,0,0,0,28,11,17
2024_09_DET_GB,2024,9,gb,det,3,3,0,29,16,13,0,0,0,32,22,10,0,0,0,0,0,0
2024_09_HOU_NYJ,2024,9,hou,nyj,0,0,0,44,24,20,0,0,0,15,15,0,19,9,10,0,0,0
2024_09_HOU_NYJ,2024,9,nyj,hou,0,0,0,24,16,8,0,0,0,0,0,0,33,20,13,0,0,0
2024_09_IND_MIN,2024,9,ind,min,0,0,0,20,11,9,0,0,0,7,7,0,26,17,9,0,0,0
2024_09_IND_MIN,2024,9,min,ind,0,0,0,38,24,14,0,0,0,0,0,0,34,18,16,0,0,0
2024_09_JAX_PHI,2024,9,jax,phi,8,6,2,9,6,3,0,0,0,22,15,7,12,9,3,0,0,0
2024_09_JAX_PHI,2024,9,phi,jax,0,0,0,25,13,12,17,11,6,0,0,0,23,9,14,8,2,6
2024_09_LA_SEA,2024,9,lar,sea,0,0,0,32,22,10,0,0,0,13,6,7,32,20,12,0,0,0
2024_09_LA_SEA,2024,9,sea,lar,0,0,0,39,21,18,0,0,0,0,0,0,40,27,13,0,0,0
2024_09_LAC_CLE,2024,9,cle,lac,7,6,1,22,15,7,0,0,0,50,38,12,0,0,0,0,0,0
2024_09_LAC_CLE,2024,9,lac,cle,0,0,0,20,13,7,14,10,4,0,0,0,0,0,0,21,12,9
2024_09_LV_CIN,2024,9,cin,lv,0,0,0,32,22,10,0,0,0,0,0,0,8,6,2,31,15,16
2024_09_LV_CIN,2024,9,lv,cin,0,0,0,28,16,12,0,0,0,33,25,8,0,0,0,0,0,0
2024_09_MIA_BUF,2024,9,buf,mia,0,0,0,32,24,8,0,0,0,0,0,0,32,22,10,0,0,0
2024_09_MIA_BUF,2024,9,mia,buf,0,0,0,27,12,15,0,0,0,0,0,0,33,19,14,0,0,0
2024_09_NE_TEN,2024,9,ne,ten,0,0,0,25,18,7,0,0,0,0,0,0,43,36,7,0,0,0
2024_09_NE_TEN,2024,9,ten,ne,0,0,0,38,22,16,0,0,0,0,0,0,39,15,24,0,0,0
2024_09_NO_CAR,2024,9,car,no,0,0,0,25,15,10,0,0,0,0,0,0,25,16,9,0,0,0
2024_09_NO_CAR,2024,9,no,car,0,0,0,40,19,21,0,0,0,0,0,0,39,18,21,0,0,0
2024_09_TB_KC,2024,9,kc,tb,0,0,0,37,26,11,0,0,0,0,0,0,48,25,23,0,0,0
2024_09_TB_KC,2024,9,tb,kc,0,0,0,24,15,9,0,0,0,0,0,0,31,22,9,0,0,0
2024_09_WAS_NYG,2024,9,nyg,wsh,0,0,0,28,8,20,0,0,0,35,25,10,0,0,0,0,0,0
2024_09_WAS_NYG,2024,9,wsh,nyg,0,0,0,31,15,16,0,0,0,0,0,0,16,4,12,12,8,4
2024_10_ATL_NO,2024,10,atl,no,19,9,10,15,8,7,0,0,0,18,9,9,26,18,8,0,0,0
2024_10_ATL_NO,2024,10,no,atl,0,0,0,32,14,18,0,0,0,0,0,0,17,11,6,3,2,1
2024_10_BUF_IND,2024,10,buf,ind,0,0,0,37,25,12,0,0,0,0,0,0,20,10,10,16,8,8
2024_10_BUF_IND,2024,10,ind,buf,5,2,3,27,13,14,0,0,0,15,15,0,17,12,5,0,0,0
2024_10_CIN_BAL,2024,10,bal,cin,0,0,0,23,15,8,0,0,0,12,6,6,26,18,8,0,0,0
2024_10_CIN_BAL,2024,10,cin,bal,0,0,0,47,35,12,0,0,0,0,0,0,29,27,2,5,3,2
2024_10_DEN_KC,2024,10,den,kc,0,0,0,30,22,8,0,0,0,0,0,0,27,12,15,0,0,0
2024_10_DEN_KC,2024,10,kc,den,12,10,2,22,16,6,0,0,0,0,0,0,34,25,9,0,0,0
2024_10_DET_HOU,2024,10,det,hou,20,12,8,12,8,4,0,0,0,21,10,11,11,3,8,0,0,0
2024_10_DET_HOU,2024,10,hou,det,0,0,0,28,15,13,9,8,1,0,0,0,12,7,5,19,9,10
2024_10_MIA_LA,2024,10,lar,mia,11,9,2,21,14,7,0,0,0,29,24,5,8,2,6,0,0,0
2024_10_MIA_LA,2024,10,mia,lar,0,0,0,23,13,10,6,4,2,0,0,0,23,14,9,0,0,0
2024_10_MIN_JAX,2024,10,jax,min,0,0,0,27,16,11,0,0,0,0,0,0,17,12,5,0,0,0
2024_10_MIN_JAX,2024,10,min,jax,0,0,0,35,22,13,0,0,0,0,0,0,47,22,25,0,0,0
2024_10_NE_CHI,2024,10,chi,ne,0,0,0,29,17,12,0,0,0,31,25,6,0,0,0,0,0,0
2024_10_NE_CHI,2024,10,ne,chi,0,0,0,33,18,15,0,0,0,0,0,0,0,0,0,29,13,16
2024_10_NYG_CAR,2024,10,car,nyg,0,0,0,20,10,10,12,8,4,0,0,0,25,8,17,3,3,0
2024_10_NYG_CAR,2024,10,nyg,car,19,10,9,9,6,3,0,0,0,26,11,15,19,14,5,0,0,0
2024_10_NYJ_ARI,2024,10,ari,nyj,0,0,0,26,17,9,10,5,5,0,0,0,0,0,0,22,5,17
2024_10_NYJ_ARI,2024,10,nyj,ari,14,7,7,11,6,5,0,0,0,33,28,5,0,0,0,0,0,0
2024_10_PHI_DAL,2024,10,dal,phi,0,0,0,36,19,17,0,0,0,21,14,7,3,2,1,0,0,0
2024_10_PHI_DAL,2024,10,phi,dal,0,0,0,32,23,9,0,0,0,0,0,0,11,5,6,24,5,19
2024_10_PIT_WAS,2024,10,pit,wsh,0,0,0,35,20,15,0,0,0,10,5,5,31,11,20,0,0,0
2024_10_PIT_WAS,2024,10,wsh,pit,0,0,0,35,20,15,0,0,0,0,0,0,29,21,8,0,0,0
2024_10_SF_TB,2024,10,sf,tb,0,0,0,31,21,10,0,0,0,0,0,0,31,23,8,0,0,0
2024_10_SF_TB,2024,10,tb,sf,12,7,5,13,9,4,0,0,0,0,0,0,36,18,18,0,0,0
2024_10_TEN_LAC,2024,10,lac,ten,0,0,0,34,16,18,0,0,0,0,0,0,7,4,3,15,4,11
2024_10_TEN_LAC,2024,10,ten,lac,0,0,0,24,13,11,0,0,0,19,15,4,11,6,5,0,0,0
2024_11_ATL_DEN,2024,11,atl,den,9,6,3,20,12,8,0,0,0,29,18,11,0,0,0,0,0,0
2024_11_ATL_DEN,2024,11,den,atl,0,0,0,32,21,11,0,0,0,0,0,0,0,0,0,30,15,15
2024_11_BAL_PIT,2024,11,bal,pit,0,0,0,32,19,13,0,0,0,0,0,0,27,19,8,0,0,0
2024_11_BAL_PIT,2024,11,pit,bal,0,0,0,36,26,10,0,0,0,0,0,0,39,16,23,0,0,0
2024_11_CIN_LAC,2024,11,cin,lac,3,2,1,28,20,8,0,0,0,19,13,6,32,24,8,0,0,0
2024_11_CIN_LAC,2024,11,lac,cin,0,0,0,22,12,10,11,8,3,0,0,0,21,15,6,12,10,2
2024_11_CLE_NO,2024,11,cle,no,0,0,0,37,26,11,0,0,0,13,11,2,20,14,6,0,0,0
2024_11_CLE_NO,2024,11,no,cle,0,0,0,31,18,13,0,0,0,0,0,0,25,13,12,2,0,2
2024_11_GB_CHI,2024,11,chi,gb,0,0,0,32,18,14,0,0,0,0,0,0,39,23,16,0,0,0
2024_11_GB_CHI,2024,11,gb,chi,0,0,0,26,13,13,0,0,0,0,0,0,18,9,9,0,0,0
2024_11_HOU_DAL,2024,11,dal,hou,10,8,2,30,23,7,0,0,0,41,34,7,3,2,1,0,0,0
2024_11_HOU_DAL,2024,11,hou,dal,0,0,0,37,24,13,0,0,0,0,0,0,10,8,2,16,8,8
2024_11_IND_NYJ,2024,11,ind,nyj,0,0,0,23,9,14,12,4,8,0,0,0,33,19,14,0,0,0
2024_11_IND_NYJ,2024,11,nyj,ind,14,10,4,9,5,4,0,0,0,0,0,0,29,18,11,0,0,0
2024_11_JAX_DET,2024,11,det,jax,0,0,0,23,11,12,12,6,6,0,0,0,0,0,0,42,21,21
2024_11_JAX_DET,2024,11,jax,det,18,13,5,11,6,5,0,0,0,19,13,6,0,0,0,0,0,0
2024_11_KC_BUF,2024,11,buf,kc,0,0,0,39,26,13,0,0,0,0,0,0,32,21,11,0,0,0
2024_11_KC_BUF,2024,11,kc,buf,0,0,0,28,18,10,0,0,0,17,14,3,10,6,4,0,0,0
2024_11_LA_NE,2024,11,lar,ne,0,0,0,30,17,13,0,0,0,0,0,0,16,9,7,3,2,1
2024_11_LA_NE,2024,11,ne,lar,0,0,0,37,25,12,0,0,0,34,19,15,5,4,1,0,0,0
2024_11_LV_MIA,2024,11,lv,mia,0,0,0,27,17,10,0,0,0,32,29,3,5,4,1,0,0,0
2024_11_LV_MIA,2024,11,mia,lv,0,0,0,33,21,12,0,0,0,0,0,0,31,18,13,3,1,2
2024_11_MIN_TEN,2024,11,min,ten,0,0,0,25,16,9,12,7,5,0,0,0,8,6,2,27,12,15
2024_11_MIN_TEN,2024,11,ten,min,9,8,1,22,12,10,0,0,0,28,21,7,0,0,0,0,0,0
2024_11_SEA_SF,2024,11,sea,sf,0,0,0,25,17,8,0,0,0,0,0,0,35,22,13,0,0,0
2024_11_SEA_SF,2024,11,sf,sea,0,0,0,33,21,12,0,0,0,0,0,0,30,17,13,0,0,0
2024_11_WAS_PHI,2024,11,phi,wsh,0,0,0,43,24,19,0,0,0,0,0,0,25,11,14,2,0,2
2024_11_WAS_PHI,2024,11,wsh,phi,0,0,0,26,17,9,0,0,0,17,14,3,22,10,12,0,0,0
2024_12_ARI_SEA,2024,12,ari,sea,0,0,0,29,21,8,0,0,0,21,19,2,8,4,4,0,0,0
2024_12_ARI_SEA,2024,12,sea,ari,0,0,0,32,21,11,0,0,0,0,0,0,19,11,8,11,7,4
2024_12_BAL_LAC,2024,12,bal,lac,8,2,6,18,9,9,0,0,0,0,0,0,29,14,15,7,0,7
2024_12_BAL_LAC,2024,12,lac,bal,0,0,0,36,22,14,0,0,0,19,18,1,14,11,3,0,0,0
2024_12_DAL_WAS,2024,12,dal,wsh,0,0,0,33,20,13,0,0,0,0,0,0,33,18,15,0,0,0
2024_12_DAL_WAS,2024,12,wsh,dal,0,0,0,30,20,10,0,0,0,14,13,1,24,11,13,0,0,0
2024_12_DEN_LV,2024,12,den,lv,0,0,0,32,20,12,0,0,0,0,0,0,36,25,11,0,0,0
2024_12_DEN_LV,2024,12,lv,den,0,0,0,33,24,9,0,0,0,21,21,0,23,18,5,0,0,0
2024_12_DET_IND,2024,12,det,ind,0,0,0,30,15,15,0,0,0,0,0,0,21,16,5,20,9,11
2024_12_DET_IND,2024,12,ind,det,0,0,0,31,16,15,0,0,0,17,14,3,6,5,1,0,0,0
2024_12_KC_CAR,2024,12,car,kc,7,7,0,17,14,3,0,0,0,25,13,12,12,9,3,0,0,0
2024_12_KC_CAR,2024,12,kc,car,0,0,0,44,32,12,0,0,0,0,0,0,30,20,10,0,0,0
2024_12_MIN_CHI,2024,12,chi,min,0,0,0,40,27,13,0,0,0,21,19,2,12,10,2,0,0,0
2024_12_MIN_CHI,2024,12,min,chi,0,0,0,24,14,10,0,0,0,0,0,0,41,25,16,6,4,2
2024_12_NE_MIA,2024,12,mia,ne,0,0,0,21,14,7,16,13,3,0,0,0,0,0,0,28,16,12
2024_12_NE_MIA,2024,12,ne,mia,7,7,0,18,10,8,0,0,0,42,34,8,0,0,0,0,0,0
2024_12_PHI_LA,2024,12,lar,phi,0,0,0,25,16,9,0,0,0,38,30,8,0,0,0,0,0,0
2024_12_PHI_LA,2024,12,phi,lar,0,0,0,42,21,21,0,0,0,0,0,0,10,4,6,18,5,13
2024_12_PIT_CLE,2024,12,cle,pit,0,0,0,23,11,12,0,0,0,0,0,0,34,20,14,0,0,0
2024_12_PIT_CLE,2024,12,pit,cle,0,0,0,30,17,13,0,0,0,8,3,5,30,15,15,0,0,0
2024_12_SF_GB,2024,12,gb,sf,0,0,0,22,8,14,18,8,10,0,0,0,0,0,0,31,11,20
2024_12_SF_GB,2024,12,sf,gb,15,12,3,3,2,1,0,0,0,30,18,12,0,0,0,0,0,0
2024_12_TB_NYG,2024,12,nyg,tb,9,6,3,8,3,5,0,0,0,41,34,7,0,0,0,0,0,0
2024_12_TB_NYG,2024,12,tb,nyg,0,0,0,23,13,10,17,12,5,0,0,0,0,0,0,25,10,15
2024_12_TEN_HOU,2024,12,hou,ten,10,6,4,17,14,3,0,0,0,0,0,0,29,22,7,0,0,0
2024_12_TEN_HOU,2024,12,ten,hou,0,0,0,34,21,13,0,0,0,0,0,0,31,15,16,0,0,0
2024_13_ARI_MIN,2024,13,ari,min,0,0,0,41,28,13,0,0,0,0,0,0,40,26,14,0,0,0
2024_13_ARI_MIN,2024,13,min,ari,0,0,0,20,14,6,0,0,0,6,5,1,26,22,4,0,0,0
2024_13_CHI_DET,2024,13,chi,det,18,16,2,3,2,1,0,0,0,29,22,7,15,14,1,0,0,0
2024_13_CHI_DET,2024,13,det,chi,0,0,0,24,11,13,24,15,9,0,0,0,3,0,3,19,10,9
2024_13_CLE_DEN,2024,13,cle,den,11,11,0,34,21,13,0,0,0,9,9,0,31,22,9,0,0,0
2024_13_CLE_DEN,2024,13,den,cle,0,0,0,32,20,12,0,0,0,0,0,0,32,20,12,0,0,0
2024_13_HOU_JAX,2024,13,hou,jax,0,0,0,30,22,8,0,0,0,0,0,0,22,12,10,8,6,2
2024_13_HOU_JAX,2024,13,jax,hou,0,0,0,29,13,16,0,0,0,28,23,5,11,9,2,0,0,0
2024_13_IND_NE,2024,13,ind,ne,0,0,0,22,9,13,0,0,0,0,0,0,38,19,19,0,0,0
2024_13_IND_NE,2024,13,ne,ind,0,0,0,42,26,16,0,0,0,0,0,0,29,16,13,0,0,0
2024_13_LA_NO,2024,13,lar,no,0,0,0,23,11,12,0,0,0,0,0,0,31,16,15,0,0,0
2024_13_LA_NO,2024,13,no,lar,0,0,0,42,26,16,0,0,0,0,0,0,28,15,13,0,0,0
2024_13_LAC_ATL,2024,13,atl,lac,0,0,0,30,16,14,0,0,0,0,0,0,51,27,24,0,0,0
2024_13_LAC_ATL,2024,13,lac,atl,0,0,0,28,18,10,0,0,0,0,0,0,15,11,4,0,0,0
2024_13_LV_KC,2024,13,kc,lv,0,0,0,36,28,8,0,0,0,0,0,0,27,21,6,6,6,0
2024_13_LV_KC,2024,13,lv,kc,0,0,0,27,15,12,0,0,0,11,7,4,29,19,10,0,0,0
2024_13_MIA_GB,2024,13,gb,mia,0,0,0,18,7,11,13,8,5,0,0,0,0,0,0,23,14,9
2024_13_MIA_GB,2024,13,mia,gb,25,20,5,6,3,3,0,0,0,38,31,7,0,0,0,0,0,0
2024_13_NYG_DAL,2024,13,dal,nyg,0,0,0,41,27,14,0,0,0,0,0,0,10,6,4,22,9,13
2024_13_NYG_DAL,2024,13,nyg,dal,0,0,0,34,21,13,0,0,0,26,23,3,3,1,2,0,0,0
2024_13_PHI_BAL,2024,13,bal,phi,0,0,0,25,15,10,6,4,2,12,10,2,29,16,13,0,0,0
2024_13_PHI_BAL,2024,13,phi,bal,13,6,7,17,10,7,0,0,0,0,0,0,14,7,7,10,0,10
2024_13_PIT_CIN,2024,13,cin,pit,0,0,0,29,20,9,0,0,0,22,21,1,11,8,3,0,0,0
2024_13_PIT_CIN,2024,13,pit,cin,0,0,0,37,28,9,0,0,0,0,0,0,15,7,8,14,8,6
2024_13_SEA_NYJ,2024,13,nyj,sea,0,0,0,30,19,11,6,4,2,0,0,0,30,22,8,0,0,0
2024_13_SEA_NYJ,2024,13,sea,nyj,10,5,5,16,12,4,0,0,0,0,0,0,36,21,15,0,0,0
2024_13_SF_BUF,2024,13,buf,sf,0,0,0,18,6,12,9,5,4,0,0,0,0,0,0,28,9,19
2024_13_SF_BUF,2024,13,sf,buf,10,5,5,17,7,10,0,0,0,20,10,10,0,0,0,0,0,0
2024_13_TB_CAR,2024,13,car,tb,0,0,0,38,29,9,0,0,0,0,0,0,32,23,9,0,0,0
2024_13_TB_CAR,2024,13,tb,car,0,0,0,35,19,16,0,0,0,0,0,0,44,22,22,0,0,0
2024_13_TEN_WAS,2024,13,ten,wsh,16,13,3,8,5,3,0,0,0,30,24,6,0,0,0,0,0,0
2024_13_TEN_WAS,2024,13,wsh,ten,0,0,0,15,8,7,27,14,13,0,0,0,0,0,0,39,20,19
2024_14_ATL_MIN,2024,14,atl,min,0,0,0,41,21,20,0,0,0,17,12,5,15,7,8,0,0,0
2024_14_ATL_MIN,2024,14,min,atl,0,0,0,22,16,6,0,0,0,0,0,0,27,19,8,8,1,7
2024_14_BUF_LA,2024,14,buf,lar,9,7,2,15,10,5,0,0,0,36,28,8,0,0,0,0,0,0
2024_14_BUF_LA,2024,14,lar,buf,0,0,0,35,13,22,4,2,2,0,0,0,16,7,9,22,13,9
2024_14_CAR_PHI,2024,14,car,phi,0,0,0,34,18,16,0,0,0,0,0,0,36,25,11,0,0,0
2024_14_CAR_PHI,2024,14,phi,car,0,0,0,30,18,12,0,0,0,0,0,0,26,11,15,0,0,0
2024_14_CHI_SF,2024,14,chi,sf,9,7,2,8,6,2,0,0,0,35,20,15,0,0,0,0,0,0
2024_14_CHI_SF,2024,14,sf,chi,0,0,0,16,9,7,20,11,9,0,0,0,0,0,0,24,8,16
2024_14_CIN_DAL,2024,14,cin,dal,0,0,0,37,29,8,0,0,0,0,0,0,32,23,9,0,0,0
2024_14_CIN_DAL,2024,14,dal,cin,0,0,0,27,16,11,0,0,0,0,0,0,33,20,13,0,0,0
2024_14_CLE_PIT,2024,14,cle,pit,0,0,0,34,22,12,0,0,0,33,23,10,5,2,3,0,0,0
2024_14_CLE_PIT,2024,14,pit,cle,0,0,0,36,20,16,0,0,0,0,0,0,8,5,3,19,6,13
2024_14_GB_DET,2024,14,det,gb,0,0,0,39,22,17,0,0,0,0,0,0,41,23,18,0,0,0
2024_14_GB_DET,2024,14,gb,det,14,4,10,11,8,3,0,0,0,5,4,1,19,11,8,0,0,0
2024_14_JAX_TEN,2024,14,jax,ten,0,0,0,29,21,8,0,0,0,0,0,0,29,14,15,0,0,0
2024_14_JAX_TEN,2024,14,ten,jax,0,0,0,31,15,16,0,0,0,0,0,0,33,20,13,0,0,0
2024_14_LAC_KC,2024,14,kc,lac,0,0,0,41,32,9,0,0,0,0,0,0,26,14,12,0,0,0
2024_14_LAC_KC,2024,14,lac,kc,5,4,1,24,18,6,0,0,0,13,5,8,18,11,7,0,0,0
2024_14_LV_TB,2024,14,lv,tb,14,9,5,9,5,4,0,0,0,20,19,1,23,10,13,0,0,0
2024_14_LV_TB,2024,14,tb,lv,0,0,0,30,19,11,10,8,2,0,0,0,22,11,11,0,0,0
2024_14_NO_NYG,2024,14,no,nyg,0,0,0,38,22,16,0,0,0,0,0,0,24,12,12,6,2,4
2024_14_NO_NYG,2024,14,nyg,no,0,0,0,31,23,8,0,0,0,23,16,7,22,19,3,0,0,0
2024_14_NYJ_MIA,2024,14,mia,nyj,0,0,0,33,19,14,0,0,0,0,0,0,37,31,6,0,0,0
2024_14_NYJ_MIA,2024,14,nyj,mia,0,0,0,29,19,10,0,0,0,0,0,0,39,26,13,0,0,0
2024_14_SEA_ARI,2024,14,ari,sea,14,10,4,16,9,7,0,0,0,39,28,11,0,0,0,0,0,0
2024_14_SEA_ARI,2024,14,sea,ari,0,0,0,28,14,14,5,4,1,0,0,0,0,0,0,30,13,17
2024_15_ATL_LV,2024,15,atl,lv,0,0,0,26,12,14,0,0,0,0,0,0,12,4,8,20,6,14
2024_15_ATL_LV,2024,15,lv,atl,0,0,0,29,15,14,0,0,0,23,20,3,14,12,2,0,0,0
2024_15_BAL_NYG,2024,15,bal,nyg,0,0,0,28,17,11,0,0,0,0,0,0,0,0,0,30,12,18
2024_15_BAL_NYG,2024,15,nyg,bal,17,11,6,15,8,7,0,0,0,35,29,6,0,0,0,0,0,0
2024_15_BUF_DET,2024,15,buf,det,0,0,0,35,20,15,0,0,0,0,0,0,4,1,3,30,17,13
2024_15_BUF_DET,2024,15,det,buf,19,11,8,14,12,2,0,0,0,44,41,3,0,0,0,0,0,0
2024_15_CHI_MIN,2024,15,chi,min,17,7,10,12,6,6,0,0,0,37,25,12,0,0,0,0,0,0
2024_15_CHI_MIN,2024,15,min,chi,0,0,0,8,4,4,29,23,6,0,0,0,0,0,0,40,20,20
2024_15_CIN_TEN,2024,15,cin,ten,0,0,0,42,29,13,0,0,0,0,0,0,0,0,0,26,12,14
2024_15_CIN_TEN,2024,15,ten,cin,0,0,0,26,11,15,0,0,0,43,33,10,0,0,0,0,0,0
2024_15_DAL_CAR,2024,15,car,dal,4,3,1,22,13,9,0,0,0,28,25,3,1,1,0,0,0,0
2024_15_DAL_CAR,2024,15,dal,car,0,0,0,27,15,12,10,6,4,0,0,0,5,1,4,28,8,20
2024_15_GB_SEA,2024,15,gb,sea,0,0,0,18,7,11,15,8,7,0,0,0,0,0,0,31,15,16
2024_15_GB_SEA,2024,15,sea,gb,20,14,6,4,3,1,0,0,0,35,27,8,0,0,0,0,0,0
2024_15_IND_DEN,2024,15,den,ind,15,9,6,13,10,3,0,0,0,0,0,0,22,15,7,10,5,5
2024_15_IND_DEN,2024,15,ind,den,0,0,0,35,18,17,3,2,1,20,18,2,18,8,10,0,0,0
2024_15_KC_CLE,2024,15,cle,kc,4,2,2,22,14,8,0,0,0,35,27,8,0,0,0,0,0,0
2024_15_KC_CLE,2024,15,kc,cle,0,0,0,30,17,13,8,3,5,0,0,0,0,0,0,35,22,13
2024_15_LA_SF,2024,15,lar,sf,0,0,0,30,13,17,0,0,0,0,0,0,35,15,20,0,0,0
2024_15_LA_SF,2024,15,sf,lar,0,0,0,31,21,10,0,0,0,0,0,0,23,14,9,0,0,0
2024_15_MIA_HOU,2024,15,hou,mia,0,0,0,23,17,6,0,0,0,0,0,0,25,16,9,0,0,0
2024_15_MIA_HOU,2024,15,mia,hou,0,0,0,38,26,12,0,0,0,13,10,3,17,13,4,0,0,0
2024_15_NE_ARI,2024,15,ari,ne,0,0,0,23,17,6,8,5,3,0,0,0,0,0,0,38,19,19
2024_15_NE_ARI,2024,15,ne,ari,15,7,8,11,7,4,0,0,0,25,15,10,0,0,0,0,0,0
2024_15_NYJ_JAX,2024,15,jax,nyj,0,0,0,49,32,17,0,0,0,0,0,0,34,25,9,0,0,0
2024_15_NYJ_JAX,2024,15,nyj,jax,0,0,0,19,12,7,0,0,0,0,0,0,38,28,10,0,0,0
2024_15_PIT_PHI,2024,15,phi,pit,0,0,0,31,18,13,0,0,0,0,0,0,27,15,12,19,7,12
2024_15_PIT_PHI,2024,15,pit,phi,11,5,6,21,16,5,0,0,0,7,5,2,4,1,3,0,0,0
2024_15_TB_LAC,2024,15,lac,tb,0,0,0,28,21,7,0,0,0,14,13,1,10,7,3,0,0,0
2024_15_TB_LAC,2024,15,tb,lac,0,0,0,35,24,11,0,0,0,0,0,0,16,7,9,21,4,17
2024_15_WAS_NO,2024,15,no,wsh,9,8,1,12,7,5,0,0,0,22,17,5,10,6,4,0,0,0
2024_15_WAS_NO,2024,15,wsh,no,0,0,0,33,22,11,9,7,2,0,0,0,13,8,5,23,11,12
2024_16_ARI_CAR,2024,16,ari,car,19,9,10,13,7,6,0,0,0,10,8,2,28,21,7,0,0,0
2024_16_ARI_CAR,2024,16,car,ari,0,0,0,23,11,12,7,5,2,0,0,0,37,19,18,0,0,0
2024_16_CLE_CIN,2024,16,cin,cle,0,0,0,27,18,9,7,5,2,0,0,0,0,0,0,21,13,8
2024_16_CLE_CIN,2024,16,cle,cin,5,3,2,14,6,8,0,0,0,47,36,11,0,0,0,0,0,0
2024_16_DEN_LAC,2024,16,den,lac,0,0,0,28,18,10,7,6,1,7,7,0,22,14,8,0,0,0
2024_16_DEN_LAC,2024,16,lac,den,10,8,2,18,8,10,0,0,0,10,7,3,22,16,6,0,0,0
2024_16_DET_CHI,2024,16,chi,det,26,18,8,6,3,3,0,0,0,31,27,4,0,0,0,0,0,0
2024_16_DET_CHI,2024,16,det,chi,0,0,0,15,7,8,24,14,10,0,0,0,0,0,0,25,12,13
2024_16_HOU_KC,2024,16,hou,kc,0,0,0,36,28,8,0,0,0,0,0,0,23,16,7,0,0,0
2024_16_HOU_KC,2024,16,kc,hou,0,0,0,35,27,8,0,0,0,0,0,0,37,22,15,0,0,0
2024_16_JAX_LV,2024,16,jax,lv,0,0,0,38,24,14,0,0,0,0,0,0,29,21,8,0,0,0
2024_16_JAX_LV,2024,16,lv,jax,0,0,0,34,22,12,0,0,0,0,0,0,36,24,12,0,0,0
2024_16_LA_NYJ,2024,16,lar,nyj,0,0,0,25,10,15,0,0,0,0,0,0,21,10,11,3,0,3
2024_16_LA_NYJ,2024,16,nyj,lar,0,0,0,34,22,12,0,0,0,10,10,0,25,17,8,0,0,0
2024_16_MIN_SEA,2024,16,min,sea,0,0,0,34,21,13,3,3,0,0,0,0,26,18,8,0,0,0
