game_id,season,week,team,opponent,fh_trailing_plays,fh_trailing_pass,fh_trailing_rush,fh_close_plays,fh_close_pass,fh_close_rush,fh_leading_plays,fh_leading_pass,fh_leading_rush,sh_trailing_plays,sh_trailing_pass,sh_trailing_rush,sh_close_plays,sh_close_pass,sh_close_rush,sh_leading_plays,sh_leading_pass,sh_leading_rush
2025_16_LAC_DAL,2025,16,lac,dal,0,0,0,30,17,13,0,0,0,0,0,0,22,14,8,11,2,9
2025_16_LV_HOU,2025,16,hou,lv,0,0,0,31,22,9,0,0,0,0,0,0,32,18,14,0,0,0
2025_16_LV_HOU,2025,16,lv,hou,0,0,0,32,15,17,0,0,0,5,3,2,17,9,8,0,0,0
2025_16_MIN_NYG,2025,16,min,nyg,0,0,0,30,20,10,2,1,1,0,0,0,26,10,16,0,0,0
2025_16_MIN_NYG,2025,16,nyg,min,4,4,0,24,8,16,0,0,0,0,0,0,28,13,15,0,0,0
2025_16_NE_BAL,2025,16,bal,ne,0,0,0,28,12,16,0,0,0,0,0,0,26,11,15,0,0,0
2025_16_NE_BAL,2025,16,ne,bal,0,0,0,36,25,11,0,0,0,7,7,0,28,21,7,0,0,0
2025_16_NYJ_NO,2025,16,no,nyj,0,0,0,46,33,13,0,0,0,0,0,0,15,11,4,17,11,6
2025_16_NYJ_NO,2025,16,nyj,no,0,0,0,26,15,11,0,0,0,27,22,5,13,8,5,0,0,0
2025_16_PHI_WAS,2025,16,phi,wsh,0,0,0,31,22,9,0,0,0,0,0,0,27,16,11,9,2,7
2025_16_PHI_WAS,2025,16,wsh,phi,0,0,0,27,12,15,0,0,0,15,7,8,10,8,2,0,0,0
2025_16_PIT_DET,2025,16,det,pit,0,0,0,32,22,10,0,0,0,21,21,0,20,19,1,0,0,0
2025_16_PIT_DET,2025,16,pit,det,0,0,0,33,27,6,0,0,0,0,0,0,41,22,19,0,0,0
2025_16_SF_IND,2025,16,ind,sf,7,5,2,25,19,6,0,0,0,28,16,12,0,0,0,0,0,0
2025_16_SF_IND,2025,16,sf,ind,0,0,0,33,19,14,0,0,0,0,0,0,18,11,7,12,6,6
2025_16_TB_CAR,2025,16,car,tb,0,0,0,30,21,9,0,0,0,0,0,0,23,15,8,0,0,0
2025_16_TB_CAR,2025,16,tb,car,0,0,0,30,12,18,0,0,0,0,0,0,33,21,12,0,0,0
2025_17_ARI_CIN,2025,17,ari,cin,15,10,5,6,3,3,0,0,0,36,31,5,0,0,0,0,0,0
2025_17_ARI_CIN,2025,17,cin,ari,0,0,0,39,25,14,3,1,2,0,0,0,0,0,0,31,17,14
2025_17_BAL_GB,2025,17,bal,gb,0,0,0,42,16,26,5,2,3,0,0,0,12,4,8,16,2,14
2025_17_BAL_GB,2025,17,gb,bal,7,5,2,6,3,3,0,0,0,32,26,6,0,0,0,0,0,0
2025_17_CHI_SF,2025,17,chi,sf,0,0,0,19,13,6,0,0,0,0,0,0,46,33,13,0,0,0
2025_17_CHI_SF,2025,17,sf,chi,0,0,0,48,25,23,0,0,0,0,0,0,24,16,8,0,0,0
2025_17_DAL_WAS,2025,17,dal,wsh,0,0,0,33,16,17,16,11,5,0,0,0,36,18,18,7,4,3
2025_17_DAL_WAS,2025,17,wsh,dal,14,8,6,7,4,3,0,0,0,19,15,4,3,0,3,0,0,0
2025_17_DEN_KC,2025,17,den,kc,0,0,0,36,24,12,0,0,0,0,0,0,35,21,14,0,0,0
2025_17_DEN_KC,2025,17,kc,den,0,0,0,21,10,11,0,0,0,0,0,0,21,15,6,0,0,0
2025_17_DET_MIN,2025,17,det,min,0,0,0,31,16,15,0,0,0,8,7,1,25,11,14,0,0,0
2025_17_DET_MIN,2025,17,min,det,0,0,0,25,15,10,0,0,0,0,0,0,23,12,11,6,1,5
2025_17_HOU_LAC,2025,17,hou,lac,0,0,0,7,4,3,26,14,12,0,0,0,20,7,13,9,5,4
2025_17_HOU_LAC,2025,17,lac,hou,27,18,9,3,1,2,0,0,0,27,22,5,6,5,1,0,0,0
2025_17_JAX_IND,2025,17,ind,jax,0,0,0,30,18,12,0,0,0,0,0,0,27,17,10,0,0,0
2025_17_JAX_IND,2025,17,jax,ind,12,7,5,17,16,1,0,0,0,0,0,0,40,20,20,0,0,0
2025_17_LA_ATL,2025,17,atl,lar,0,0,0,24,11,13,4,0,4,0,0,0,15,5,10,10,4,6
2025_17_LA_ATL,2025,17,lar,atl,12,9,3,18,11,7,0,0,0,13,10,3,22,14,8,0,0,0
2025_17_NE_NYJ,2025,17,ne,nyj,0,0,0,15,6,9,31,19,12,0,0,0,0,0,0,18,7,11
2025_17_NE_NYJ,2025,17,nyj,ne,17,7,10,3,2,1,0,0,0,44,27,17,0,0,0,0,0,0
2025_17_NO_TEN,2025,17,no,ten,11,7,4,10,7,3,0,0,0,9,5,4,23,14,9,0,0,0
2025_17_NO_TEN,2025,17,ten,no,0,0,0,31,17,14,4,2,2,0,0,0,39,28,11,0,0,0
2025_17_NYG_LV,2025,17,lv,nyg,4,3,1,21,14,7,0,0,0,33,21,12,0,0,0,0,0,0
2025_17_NYG_LV,2025,17,nyg,lv,0,0,0,24,14,10,11,8,3,0,0,0,0,0,0,26,14,12
2025_17_PHI_BUF,2025,17,buf,phi,3,2,1,22,12,10,0,0,0,36,21,15,13,9,4,0,0,0
2025_17_PHI_BUF,2025,17,phi,buf,0,0,0,27,16,11,9,5,4,0,0,0,3,1,2,14,7,7
2025_17_PIT_CLE,2025,17,cle,pit,0,0,0,30,20,10,0,0,0,0,0,0,21,9,12,0,0,0
2025_17_PIT_CLE,2025,17,pit,cle,10,7,3,18,10,8,0,0,0,0,0,0,36,24,12,0,0,0
2025_17_SEA_CAR,2025,17,car,sea,0,0,0,28,17,11,0,0,0,18,13,5,4,2,2,0,0,0
2025_17_SEA_CAR,2025,17,sea,car,0,0,0,31,16,15,0,0,0,0,0,0,29,15,14,5,0,5
2025_17_TB_MIA,2025,17,mia,tb,0,0,0,26,15,11,3,2,1,0,0,0,7,2,5,18,7,11
2025_17_TB_MIA,2025,17,tb,mia,7,7,0,25,17,8,0,0,0,35,30,5,0,0,0,0,0,0
2025_18_ARI_LA,2025,18,ari,lar,0,0,0,23,18,5,0,0,0,19,14,5,14,10,4,0,0,0
2025_18_ARI_LA,2025,18,lar,ari,0,0,0,41,26,15,0,0,0,0,0,0,15,10,5,15,7,8
2025_18_BAL_PIT,2025,18,bal,pit,0,0,0,30,11,19,0,0,0,0,0,0,20,13,7,0,0,0
2025_18_BAL_PIT,2025,18,pit,bal,7,5,2,28,23,5,0,0,0,0,0,0,40,24,16,0,0,0
2025_18_CAR_TB,2025,18,car,tb,7,5,2,10,6,4,0,0,0,14,13,1,18,12,6,0,0,0
2025_18_CAR_TB,2025,18,tb,car,0,0,0,34,15,19,6,4,2,0,0,0,18,6,12,9,4,5
2025_18_CLE_CIN,2025,18,cin,cle,0,0,0,39,19,20,0,0,0,0,0,0,28,23,5,0,0,0
2025_18_CLE_CIN,2025,18,cle,cin,0,0,0,18,13,5,0,0,0,0,0,0,34,17,17,0,0,0
2025_18_DAL_NYG,2025,18,dal,nyg,0,0,0,27,11,16,0,0,0,24,15,9,3,1,2,0,0,0
2025_18_DAL_NYG,2025,18,nyg,dal,0,0,0,38,25,13,0,0,0,0,0,0,19,11,8,17,8,9
2025_18_DET_CHI,2025,18,chi,det,9,6,3,11,5,6,0,0,0,18,12,6,15,13,2,0,0,0
2025_18_DET_CHI,2025,18,det,chi,0,0,0,35,24,11,5,5,0,0,0,0,19,9,10,14,7,7
2025_18_GB_MIN,2025,18,gb,min,0,0,0,20,7,13,0,0,0,30,11,19,0,0,0,0,0,0
2025_18_GB_MIN,2025,18,min,gb,0,0,0,42,23,19,0,0,0,0,0,0,0,0,0,25,13,12
2025_18_IND_HOU,2025,18,hou,ind,0,0,0,36,22,14,7,4,3,0,0,0,24,10,14,0,0,0
2025_18_IND_HOU,2025,18,ind,hou,12,7,5,15,10,5,0,0,0,0,0,0,39,22,17,0,0,0
2025_18_KC_LV,2025,18,kc,lv,0,0,0,35,22,13,0,0,0,0,0,0,29,20,9,0,0,0
2025_18_KC_LV,2025,18,lv,kc,0,0,0,32,15,17,0,0,0,0,0,0,31,17,14,0,0,0
2025_18_LAC_DEN,2025,18,den,lac,0,0,0,14,5,9,16,12,4,0,0,0,9,6,3,18,11,7
2025_18_LAC_DEN,2025,18,lac,den,23,17,6,6,4,2,0,0,0,36,29,7,3,2,1,0,0,0
2025_18_MIA_NE,2025,18,mia,ne,10,3,7,20,10,10,0,0,0,19,14,5,7,4,3,0,0,0
2025_18_MIA_NE,2025,18,ne,mia,0,0,0,29,15,14,0,0,0,0,0,0,7,3,4,21,12,9
2025_18_NO_ATL,2025,18,atl,no,0,0,0,35,23,12,0,0,0,0,0,0,25,14,11,0,0,0
2025_18_NO_ATL,2025,18,no,atl,12,8,4,19,15,4,0,0,0,7,6,1,30,16,14,0,0,0
2025_18_NYJ_BUF,2025,18,buf,nyj,0,0,0,30,15,15,6,4,2,0,0,0,0,0,0,33,11,22
2025_18_NYJ_BUF,2025,18,nyj,buf,20,11,9,6,2,4,0,0,0,20,11,9,0,0,0,0,0,0
2025_18_SEA_SF,2025,18,sea,sf,0,0,0,35,17,18,0,0,0,0,0,0,16,9,7,15,6,9
2025_18_SEA_SF,2025,18,sf,sea,8,6,2,12,10,2,0,0,0,11,9,2,11,7,4,0,0,0
2025_18_TEN_JAX,2025,18,jax,ten,0,0,0,21,18,3,9,6,3,0,0,0,0,0,0,28,15,13
2025_18_TEN_JAX,2025,18,ten,jax,9,6,3,20,14,6,0,0,0,25,16,9,0,0,0,0,0,0
2025_18_WAS_PHI,2025,18,phi,wsh,0,0,0,26,19,7,0,0,0,0,0,0,38,27,11,0,0,0
2025_18_WAS_PHI,2025,18,wsh,phi,0,0,0,34,20,14,0,0,0,0,0,0,33,13,20,0,0,0
